Region,kommune,valgsted_navn,bogstavbetegnelse,kandidat_navn,parti,stemmer
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Lasse Madsen, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,0
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Lone Riisgaard-Jensen, Vesthim.Kom",Venstre - Danmarks Liberale Parti,2
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Lone Sondrup, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,7
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Mads Thomsen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,50
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Mike Bing Grunnet, Aalborg Kommune",Venstre - Danmarks Liberale Parti,9
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Mona Jensen, Vesthimmerlands Kommu",Venstre - Danmarks Liberale Parti,4
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Morten A. Petersen,Hjørring Kommun",Venstre - Danmarks Liberale Parti,1
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Morten Bjerg Jakobsen, Hjørring Ko",Venstre - Danmarks Liberale Parti,0
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Niklas Milthers, Aalborg Kommune",Venstre - Danmarks Liberale Parti,6
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Ole B. Sørensen, Vesthimmerlands K",Venstre - Danmarks Liberale Parti,2
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Ole Nør Pedersen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,12
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Otto Kjær Larsen, Jammerbugt Kommu",Venstre - Danmarks Liberale Parti,5
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Per Harfeld, Hjørring Kommune",Venstre - Danmarks Liberale Parti,0
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Per Nilsson, Frederikshavn Kommune",Venstre - Danmarks Liberale Parti,0
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Peter Therkildsen, Morsø Kommune",Venstre - Danmarks Liberale Parti,3
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Pia Karlsen, Frederikshavn Kommune",Venstre - Danmarks Liberale Parti,0
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Rasmus Lykke Jensen, Frederiksh. K",Venstre - Danmarks Liberale Parti,1
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Simon Linde, Mariagerfjord Kommune",Venstre - Danmarks Liberale Parti,0
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Svend Erik Jensen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,18
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Svend Heiselberg, Hanstholm",Venstre - Danmarks Liberale Parti,0
,Aalborg,22. Frejlev Skoles Idrætshal,V,"Willy Bjerregaard, Hjørring Kommun",Venstre - Danmarks Liberale Parti,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,Listestemmer,Enhedslisten - De Rød-Grønne,70
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Susanne Flydtkjær, Aalborg",Enhedslisten - De Rød-Grønne,42
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Lis Jensen, Rødhus",Enhedslisten - De Rød-Grønne,2
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Bjarne Mørch Larsen, Hjørring",Enhedslisten - De Rød-Grønne,2
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Helene Rée, Thisted",Enhedslisten - De Rød-Grønne,2
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Jan Jensen, Aalborg",Enhedslisten - De Rød-Grønne,3
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Bo Fink, Sundby, Mors",Enhedslisten - De Rød-Grønne,3
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Søren Bruun Jensen, Aalborg Øst",Enhedslisten - De Rød-Grønne,1
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Jan Rosenkrantz, Hjørring",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Kristina Gammelgård-Larsen, Aalb.",Enhedslisten - De Rød-Grønne,3
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Anders Lundkvist, Klarup",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Aage Olsen, Voersaa",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Povl-Erik Andersen, Ålbæk",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Cæcilie Lyndgaard Andersen, Nørres",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Anders Geisler Møller, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Allan Kjær Nielsen, Hjallerup",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Oskar Hvelplund, Aalborg",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Kent Broe Goldschmidt, Mariagf. Ko",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Shilan A. Sadek, Aalborg",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Anja Lundtoft Thomsen, Aalborg",Enhedslisten - De Rød-Grønne,2
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Miguel J. Valentine, Mariagerf. Ko",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Gitte Thomsen, Nørresundby",Enhedslisten - De Rød-Grønne,1
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Andreas Hauervig, Støvring",Enhedslisten - De Rød-Grønne,1
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Finn Grøn Nielsen, Skørping",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Bitt Juul Jensen, Skørping",Enhedslisten - De Rød-Grønne,3
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Jens Otto Madsen, Thisted",Enhedslisten - De Rød-Grønne,1
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Frederik Bøgh Bisgaard, Aalb.Øst",Enhedslisten - De Rød-Grønne,2
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Hans H. L. Jensen, Hjørring",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Inger Frølner, Sæby",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Peter Jensen, Frederikshavn",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Safet Bralic, Frederikshavn",Enhedslisten - De Rød-Grønne,0
,Aalborg,22. Frejlev Skoles Idrætshal,Ø,"Line Boye Danielsen, Nørresundby",Enhedslisten - De Rød-Grønne,2
,Aalborg,24. Svenstruphallen,A,Listestemmer,Socialdemokratiet,327
,Aalborg,24. Svenstruphallen,A,"Ulla Astman, Gistrup",Socialdemokratiet,669
,Aalborg,24. Svenstruphallen,A,"Vagn Nørgaard, Thisted",Socialdemokratiet,7
,Aalborg,24. Svenstruphallen,A,"Mogens Nørgård, Aabybro",Socialdemokratiet,10
,Aalborg,24. Svenstruphallen,A,"Tina Juul Kjellberg, Ålbæk",Socialdemokratiet,1
,Aalborg,24. Svenstruphallen,A,"Thomas Hav, Nørresundby",Socialdemokratiet,51
,Aalborg,24. Svenstruphallen,A,"Pernille Buhelt, Hjørring",Socialdemokratiet,2
,Aalborg,24. Svenstruphallen,A,"Medzait Ljatifi, Støvring",Socialdemokratiet,25
,Aalborg,24. Svenstruphallen,A,"Heidi Linnemann Prehn, Aalborg",Socialdemokratiet,39
,Aalborg,24. Svenstruphallen,A,"Lis Mancini, Hadsund",Socialdemokratiet,2
,Aalborg,24. Svenstruphallen,A,"Mie Nielsen, Nykøbing Mors",Socialdemokratiet,1
,Aalborg,24. Svenstruphallen,A,"Jette Ramskov, Brønderslev",Socialdemokratiet,1
,Aalborg,24. Svenstruphallen,A,"Arne Nielsen, Nørresundby",Socialdemokratiet,14
,Aalborg,24. Svenstruphallen,A,"Jørgen Rørbæk Henriksen, Sæby",Socialdemokratiet,0
,Aalborg,24. Svenstruphallen,A,"Hanne Majbritt Nielsen, Vestbjerg",Socialdemokratiet,1
,Aalborg,24. Svenstruphallen,A,"Morten Skaanning, Sindal",Socialdemokratiet,0
,Aalborg,24. Svenstruphallen,A,"Bente Bang, Vestervig",Socialdemokratiet,0
,Aalborg,24. Svenstruphallen,A,"Mogens Ove Madsen, Aars",Socialdemokratiet,7
,Aalborg,24. Svenstruphallen,A,"Poul Erik Andreasen, Dronninglund",Socialdemokratiet,1
,Aalborg,24. Svenstruphallen,A,"Kurt Toft, Aalborg",Socialdemokratiet,2
,Aalborg,24. Svenstruphallen,A,"Peter Christensen, Aalborg",Socialdemokratiet,6
,Aalborg,24. Svenstruphallen,A,"Henrik Ringbæk Madsen, Hobro",Socialdemokratiet,2
,Aalborg,24. Svenstruphallen,A,"Ejner Guldager Nielsen, Skagen",Socialdemokratiet,0
,Aalborg,24. Svenstruphallen,A,"Jørgen Hansen, Gandrup",Socialdemokratiet,2
,Aalborg,24. Svenstruphallen,A,"Asger Andersen, Nibe",Socialdemokratiet,5
,Aalborg,24. Svenstruphallen,A,"Bent-Ole Pedersen, Svenstrup, Aalb",Socialdemokratiet,303
,Aalborg,24. Svenstruphallen,A,"Kim Levisen, Brovst",Socialdemokratiet,1
,Aalborg,24. Svenstruphallen,A,"Bent Sigaard, Hals",Socialdemokratiet,6
,Aalborg,24. Svenstruphallen,A,"Inge Pedersen, Vadum",Socialdemokratiet,2
,Aalborg,24. Svenstruphallen,A,"Susanne Talbot, Storvorde",Socialdemokratiet,0
,Aalborg,24. Svenstruphallen,A,"Allan Rank, Bælum",Socialdemokratiet,3
,Aalborg,24. Svenstruphallen,A,"Vagn Flink, Hobro",Socialdemokratiet,1
,Aalborg,24. Svenstruphallen,B,Listestemmer,Radikale Venstre,76
,Aalborg,24. Svenstruphallen,B,"Ninni Lodahl Gjessing, Vest.H.Kom",Radikale Venstre,21
,Aalborg,24. Svenstruphallen,B,"Kjeld Lundager Jørgensen, Reb.kom",Radikale Venstre,3
,Aalborg,24. Svenstruphallen,B,"Louise Lundbeck Krog, Aalborg",Radikale Venstre,22
,Aalborg,24. Svenstruphallen,B,"Gustav Sieg Sørensen, Thisted Komm",Radikale Venstre,1
,Aalborg,24. Svenstruphallen,B,"Thorsteinn Arnason, Vester Hassing",Radikale Venstre,1
,Aalborg,24. Svenstruphallen,B,"Jesper Hansen, Jammerbugt Kommune",Radikale Venstre,0
,Aalborg,24. Svenstruphallen,B,"Keld Kollerup Kvist, Aalborg Kommu",Radikale Venstre,5
,Aalborg,24. Svenstruphallen,B,"Jørgen Hein, Aalborg",Radikale Venstre,19
,Aalborg,24. Svenstruphallen,B,"Marianne Bøgedal Etheridge, Sæby",Radikale Venstre,3
,Aalborg,24. Svenstruphallen,B,"Lis Skaanning, Hjørring Kommune",Radikale Venstre,2
,Aalborg,24. Svenstruphallen,B,"Bent Jørgensen, Aalborg",Radikale Venstre,3
,Aalborg,24. Svenstruphallen,B,"Michael Portefée P. Lex, Reb. Komm",Radikale Venstre,3
,Aalborg,24. Svenstruphallen,B,"Christian Stavad, Frederikshavn",Radikale Venstre,1
,Aalborg,24. Svenstruphallen,B,"Erling Ramme Nielsen, Klarup",Radikale Venstre,2
,Aalborg,24. Svenstruphallen,B,"Peter Carstensen, Mariagerfj. Komm",Radikale Venstre,1
,Aalborg,24. Svenstruphallen,B,"Karina Kroustrup, Aalborg",Radikale Venstre,5
,Aalborg,24. Svenstruphallen,B,"Børge V. Madsen, Morsø Kommune",Radikale Venstre,1
,Aalborg,24. Svenstruphallen,C,Listestemmer,Det Konservative Folkeparti,85
,Aalborg,24. Svenstruphallen,C,"Per Larsen, Hjørring",Det Konservative Folkeparti,19
,Aalborg,24. Svenstruphallen,C,"Kirsten Moesgaard, Vesth. Kommune",Det Konservative Folkeparti,7
,Aalborg,24. Svenstruphallen,C,"Vibeke Gamst, Aalborg",Det Konservative Folkeparti,54
,Aalborg,24. Svenstruphallen,C,"Christen Overgaard, Hurup, Thy",Det Konservative Folkeparti,1
,Aalborg,24. Svenstruphallen,C,"Søren Brink, Aabybro",Det Konservative Folkeparti,3
,Aalborg,24. Svenstruphallen,C,"Villy Møller, Frederikshavn",Det Konservative Folkeparti,1
,Aalborg,24. Svenstruphallen,C,"Christian Johnson, Mariagerf. Komm",Det Konservative Folkeparti,0
,Aalborg,24. Svenstruphallen,C,"Katrine Hovaldt Krog Madsen,Reb.ko",Det Konservative Folkeparti,0
,Aalborg,24. Svenstruphallen,C,"Rasmus Rodenberg Pedersen, Aalborg",Det Konservative Folkeparti,1
,Aalborg,24. Svenstruphallen,C,"Berit Engholm Pedersen, Aalborg",Det Konservative Folkeparti,7
,Aalborg,24. Svenstruphallen,C,"Steen Jørgensen, Frederikshavn",Det Konservative Folkeparti,0
,Aalborg,24. Svenstruphallen,C,"Karsten Elkjær, Mariagerfjord Komm",Det Konservative Folkeparti,0
,Aalborg,24. Svenstruphallen,C,"Troels D. Nørmølle, Hjørring",Det Konservative Folkeparti,0
,Aalborg,24. Svenstruphallen,C,"O. Høegh-Guldberg, Hadsund",Det Konservative Folkeparti,0
,Aalborg,24. Svenstruphallen,C,"Bjarne Villadsen, Rebild Kommune",Det Konservative Folkeparti,1
,Aalborg,24. Svenstruphallen,C,"Gry Tange, Aalborg SV",Det Konservative Folkeparti,10
,Aalborg,24. Svenstruphallen,C,"Lene Gram Skjoldager, Hjørring",Det Konservative Folkeparti,0
,Aalborg,24. Svenstruphallen,C,"Martin Jørgensen, Morsø Kommune",Det Konservative Folkeparti,0
,Aalborg,24. Svenstruphallen,F,Listestemmer,SF - Socialistisk Folkeparti,61
,Aalborg,24. Svenstruphallen,F,"Bente Lauridsen, Thisted",SF - Socialistisk Folkeparti,3
,Aalborg,24. Svenstruphallen,F,"Lene Linnemann, Aalborg Kommune",SF - Socialistisk Folkeparti,28
,Aalborg,24. Svenstruphallen,F,"Peder Larsen, Mariagerfjord Kommun",SF - Socialistisk Folkeparti,2
,Aalborg,24. Svenstruphallen,F,"Mathias Caland, Frederikshavn Komm",SF - Socialistisk Folkeparti,0
,Aalborg,24. Svenstruphallen,F,"Jørgen Grøn, Vesthimmerlands Komm.",SF - Socialistisk Folkeparti,0
,Aalborg,24. Svenstruphallen,F,"Berit Byg, Vesthimmerlands Kommune",SF - Socialistisk Folkeparti,2
,Aalborg,24. Svenstruphallen,F,"Anders Hind, Hals",SF - Socialistisk Folkeparti,5
,Aalborg,24. Svenstruphallen,F,"Mads Guldhammer,Jammerbugt Kommune",SF - Socialistisk Folkeparti,2
,Aalborg,24. Svenstruphallen,F,"Arne Hansen, Frederikshavn",SF - Socialistisk Folkeparti,0
,Aalborg,24. Svenstruphallen,F,"Grete Bonde, Hjørring Kommune",SF - Socialistisk Folkeparti,0
,Aalborg,24. Svenstruphallen,F,"Christian Johansen, Assens, Mariag",SF - Socialistisk Folkeparti,0
,Aalborg,24. Svenstruphallen,F,"Allan Norré Pedersen, Aalborg",SF - Socialistisk Folkeparti,2
,Aalborg,24. Svenstruphallen,F,"Peter W. Svendsen, Staun",SF - Socialistisk Folkeparti,0
,Aalborg,24. Svenstruphallen,F,"Jørgen E. Jensen, Aalborg",SF - Socialistisk Folkeparti,2
,Aalborg,24. Svenstruphallen,I,Listestemmer,Liberal Alliance,44
,Aalborg,24. Svenstruphallen,I,"Agnethe Benedikt Mørch, Aalborg",Liberal Alliance,26
,Aalborg,24. Svenstruphallen,I,"Birgitte Borup Andersen, Hobro",Liberal Alliance,2
,Aalborg,24. Svenstruphallen,I,"Sten Bach, Frederikshavn",Liberal Alliance,0
,Aalborg,24. Svenstruphallen,I,"Anne Marie Nymark Jensen, Aars",Liberal Alliance,1
,Aalborg,24. Svenstruphallen,I,"Bo Ritterbusch, Hadsund",Liberal Alliance,0
,Aalborg,24. Svenstruphallen,I,"Lise Therkelsen, Vodskov",Liberal Alliance,0
,Aalborg,24. Svenstruphallen,I,"Jens Christian Vangsgaard, Bed.Thy",Liberal Alliance,1
,Aalborg,24. Svenstruphallen,I,"Henrik Viholm, Aalborg",Liberal Alliance,13
,Aalborg,24. Svenstruphallen,K,Listestemmer,Kristendemokraterne,8
,Aalborg,24. Svenstruphallen,K,"Inger Ottesen, Ingstrup",Kristendemokraterne,3
,Aalborg,24. Svenstruphallen,K,"Peter Øhrstrøm, Vestbjerg",Kristendemokraterne,14
,Aalborg,24. Svenstruphallen,K,"Mogens Graversen, Bedsted, Thy",Kristendemokraterne,0
,Aalborg,24. Svenstruphallen,K,"Henning Feldtmose, Strandby",Kristendemokraterne,0
,Aalborg,24. Svenstruphallen,K,"David Jakobsen, Mariager",Kristendemokraterne,2
,Aalborg,24. Svenstruphallen,K,"Ruth Tidemand Nielsen, Hjørring",Kristendemokraterne,1
,Aalborg,24. Svenstruphallen,K,"Villy Jørgensen, Vilsted",Kristendemokraterne,0
,Aalborg,24. Svenstruphallen,N,Listestemmer,Danskernes Parti - De Nationale,4
,Aalborg,24. Svenstruphallen,N,Morten Borup,Danskernes Parti - De Nationale,0
,Aalborg,24. Svenstruphallen,O,Listestemmer,Dansk Folkeparti,217
,Aalborg,24. Svenstruphallen,O,Rikke Karlsson,Dansk Folkeparti,156
,Aalborg,24. Svenstruphallen,O,Kristoffer Hjort Storm,Dansk Folkeparti,19
,Aalborg,24. Svenstruphallen,O,Tommy Eggers,Dansk Folkeparti,38
,Aalborg,24. Svenstruphallen,O,Vivi Jensen,Dansk Folkeparti,2
,Aalborg,24. Svenstruphallen,O,Annette Vahlgreen,Dansk Folkeparti,4
,Aalborg,24. Svenstruphallen,O,Karina Christensen,Dansk Folkeparti,4
,Aalborg,24. Svenstruphallen,O,Gert Ingolf Johansen,Dansk Folkeparti,9
,Aalborg,24. Svenstruphallen,O,Meiner Nørgaard,Dansk Folkeparti,2
,Aalborg,24. Svenstruphallen,O,Peter Sørensen,Dansk Folkeparti,2
,Aalborg,24. Svenstruphallen,O,Trine Olesen,Dansk Folkeparti,4
,Aalborg,24. Svenstruphallen,O,Tommy Degn,Dansk Folkeparti,3
,Aalborg,24. Svenstruphallen,O,Ida Stabell,Dansk Folkeparti,2
,Aalborg,24. Svenstruphallen,O,Jess Kristensen,Dansk Folkeparti,2
,Aalborg,24. Svenstruphallen,O,Carsten Normann Munk,Dansk Folkeparti,7
,Aalborg,24. Svenstruphallen,O,Jørgen Svenstrup,Dansk Folkeparti,8
,Aalborg,24. Svenstruphallen,O,Hanne Bøgsted,Dansk Folkeparti,6
,Aalborg,24. Svenstruphallen,R,Listestemmer,Kommunistisk Parti i Danmark,2
,Aalborg,24. Svenstruphallen,R,"Brian Olsen, Vesthimmerlands Komm.",Kommunistisk Parti i Danmark,0
,Aalborg,24. Svenstruphallen,R,"Emil Olsen, Vesthimmerlands Komm.",Kommunistisk Parti i Danmark,2
,Aalborg,24. Svenstruphallen,V,Listestemmer,Venstre - Danmarks Liberale Parti,484
,Aalborg,24. Svenstruphallen,V,"Jess V. Laursen, Mariagerfjord kom",Venstre - Danmarks Liberale Parti,89
,Aalborg,24. Svenstruphallen,V,"Martin Bech, Brønderslev Kommune",Venstre - Danmarks Liberale Parti,10
,Aalborg,24. Svenstruphallen,V,"Allan Jensen, Rebild Kommune",Venstre - Danmarks Liberale Parti,3
,Aalborg,24. Svenstruphallen,V,"Anny Winther, Rebild Kommune",Venstre - Danmarks Liberale Parti,85
,Aalborg,24. Svenstruphallen,V,"Asta Skaksen, Dronninglund",Venstre - Danmarks Liberale Parti,6
,Aalborg,24. Svenstruphallen,V,"Bente Koch, Aalborg Kommune",Venstre - Danmarks Liberale Parti,45
,Aalborg,24. Svenstruphallen,V,"Elsebeth Nielsen, Thisted Kommune",Venstre - Danmarks Liberale Parti,2
,Aalborg,24. Svenstruphallen,V,"Erik Harbo Larsen, Thisted Kommune",Venstre - Danmarks Liberale Parti,2
,Aalborg,24. Svenstruphallen,V,"Gunhild Olesen Møller, Morsø Kom.",Venstre - Danmarks Liberale Parti,2
,Aalborg,24. Svenstruphallen,V,"Henrik Buchhave, Frederikshavn Kom",Venstre - Danmarks Liberale Parti,2
,Aalborg,24. Svenstruphallen,V,"Henrik Harder, Blokhus",Venstre - Danmarks Liberale Parti,7
,Aalborg,24. Svenstruphallen,V,"Henrik Munkholt, Jammerbugt Kommun",Venstre - Danmarks Liberale Parti,1
,Aalborg,24. Svenstruphallen,V,"Jens Arne Hedegaard, Brønderslev K",Venstre - Danmarks Liberale Parti,7
,Aalborg,24. Svenstruphallen,V,"Karen Serup, Thisted Kommune",Venstre - Danmarks Liberale Parti,1
,Aalborg,24. Svenstruphallen,V,"Kristian Andersen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,48
,Aalborg,24. Svenstruphallen,V,"Lars Kringelholt, Frederikshavn Ko",Venstre - Danmarks Liberale Parti,0
,Aalborg,24. Svenstruphallen,V,"Lasse Madsen, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,0
,Aalborg,24. Svenstruphallen,V,"Lone Riisgaard-Jensen, Vesthim.Kom",Venstre - Danmarks Liberale Parti,0
,Aalborg,24. Svenstruphallen,V,"Lone Sondrup, Mariagerfjord Kommun",Venstre - Danmarks Liberale Parti,8
,Aalborg,24. Svenstruphallen,V,"Mads Thomsen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,42
,Aalborg,24. Svenstruphallen,V,"Mike Bing Grunnet, Aalborg Kommune",Venstre - Danmarks Liberale Parti,7
,Aalborg,24. Svenstruphallen,V,"Mona Jensen, Vesthimmerlands Kommu",Venstre - Danmarks Liberale Parti,2
,Aalborg,24. Svenstruphallen,V,"Morten A. Petersen,Hjørring Kommun",Venstre - Danmarks Liberale Parti,1
,Aalborg,24. Svenstruphallen,V,"Morten Bjerg Jakobsen, Hjørring Ko",Venstre - Danmarks Liberale Parti,1
,Aalborg,24. Svenstruphallen,V,"Niklas Milthers, Aalborg Kommune",Venstre - Danmarks Liberale Parti,8
,Aalborg,24. Svenstruphallen,V,"Ole B. Sørensen, Vesthimmerlands K",Venstre - Danmarks Liberale Parti,1
,Aalborg,24. Svenstruphallen,V,"Ole Nør Pedersen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,10
,Aalborg,24. Svenstruphallen,V,"Otto Kjær Larsen, Jammerbugt Kommu",Venstre - Danmarks Liberale Parti,5
,Aalborg,24. Svenstruphallen,V,"Per Harfeld, Hjørring Kommune",Venstre - Danmarks Liberale Parti,2
,Aalborg,24. Svenstruphallen,V,"Per Nilsson, Frederikshavn Kommune",Venstre - Danmarks Liberale Parti,2
,Aalborg,24. Svenstruphallen,V,"Peter Therkildsen, Morsø Kommune",Venstre - Danmarks Liberale Parti,0
,Aalborg,24. Svenstruphallen,V,"Pia Karlsen, Frederikshavn Kommune",Venstre - Danmarks Liberale Parti,3
,Aalborg,24. Svenstruphallen,V,"Rasmus Lykke Jensen, Frederiksh. K",Venstre - Danmarks Liberale Parti,2
,Aalborg,24. Svenstruphallen,V,"Simon Linde, Mariagerfjord Kommune",Venstre - Danmarks Liberale Parti,0
,Aalborg,24. Svenstruphallen,V,"Svend Erik Jensen, Aalborg Kommune",Venstre - Danmarks Liberale Parti,33
,Aalborg,24. Svenstruphallen,V,"Svend Heiselberg, Hanstholm",Venstre - Danmarks Liberale Parti,1
,Aalborg,24. Svenstruphallen,V,"Willy Bjerregaard, Hjørring Kommun",Venstre - Danmarks Liberale Parti,1
,Aalborg,24. Svenstruphallen,Ø,Listestemmer,Enhedslisten - De Rød-Grønne,106
,Aalborg,24. Svenstruphallen,Ø,"Susanne Flydtkjær, Aalborg",Enhedslisten - De Rød-Grønne,67
,Aalborg,24. Svenstruphallen,Ø,"Lis Jensen, Rødhus",Enhedslisten - De Rød-Grønne,5
,Aalborg,24. Svenstruphallen,Ø,"Bjarne Mørch Larsen, Hjørring",Enhedslisten - De Rød-Grønne,1
,Aalborg,24. Svenstruphallen,Ø,"Helene Rée, Thisted",Enhedslisten - De Rød-Grønne,1
,Aalborg,24. Svenstruphallen,Ø,"Jan Jensen, Aalborg",Enhedslisten - De Rød-Grønne,9
,Aalborg,24. Svenstruphallen,Ø,"Bo Fink, Sundby, Mors",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Søren Bruun Jensen, Aalborg Øst",Enhedslisten - De Rød-Grønne,6
,Aalborg,24. Svenstruphallen,Ø,"Jan Rosenkrantz, Hjørring",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Kristina Gammelgård-Larsen, Aalb.",Enhedslisten - De Rød-Grønne,4
,Aalborg,24. Svenstruphallen,Ø,"Anders Lundkvist, Klarup",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Aage Olsen, Voersaa",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Povl-Erik Andersen, Ålbæk",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Cæcilie Lyndgaard Andersen, Nørres",Enhedslisten - De Rød-Grønne,2
,Aalborg,24. Svenstruphallen,Ø,"Anders Geisler Møller, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Allan Kjær Nielsen, Hjallerup",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Oskar Hvelplund, Aalborg",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Kent Broe Goldschmidt, Mariagf. Ko",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Shilan A. Sadek, Aalborg",Enhedslisten - De Rød-Grønne,1
,Aalborg,24. Svenstruphallen,Ø,"Anja Lundtoft Thomsen, Aalborg",Enhedslisten - De Rød-Grønne,4
,Aalborg,24. Svenstruphallen,Ø,"Miguel J. Valentine, Mariagerf. Ko",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Gitte Thomsen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Andreas Hauervig, Støvring",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Finn Grøn Nielsen, Skørping",Enhedslisten - De Rød-Grønne,1
,Aalborg,24. Svenstruphallen,Ø,"Bitt Juul Jensen, Skørping",Enhedslisten - De Rød-Grønne,1
,Aalborg,24. Svenstruphallen,Ø,"Jens Otto Madsen, Thisted",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Frederik Bøgh Bisgaard, Aalb.Øst",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Hans H. L. Jensen, Hjørring",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Inger Frølner, Sæby",Enhedslisten - De Rød-Grønne,0
,Aalborg,24. Svenstruphallen,Ø,"Peter Jensen, Frederikshavn",Enhedslisten - De Rød-Grønne,0
