Region,kommune,valgsted_navn,bogstavbetegnelse,kandidat_navn,parti,stemmer
,Mariagerfjord,22. Onsild,Å,"Per Alstrup, Rebild Kommune",Alternativet,1
,Mariagerfjord,22. Onsild,Å,"Christian Johnson, Mariagerfj.Kom.",Alternativet,28
,Mariagerfjord,22. Onsild,Å,"Mette Wulff, Aalborg Kommune",Alternativet,1
,Mariagerfjord,22. Onsild,Å,"Gustav Sieg Sørensen, Thisted Kom.",Alternativet,0
,Mariagerfjord,27. Hobro,A,Listestemmer,Socialdemokratiet,716
,Mariagerfjord,27. Hobro,A,"Ulla Astman, Gistrup",Socialdemokratiet,625
,Mariagerfjord,27. Hobro,A,"Mogens Nørgård, Aabybro",Socialdemokratiet,13
,Mariagerfjord,27. Hobro,A,"Tina Juul Kjellberg, Frederikshavn",Socialdemokratiet,4
,Mariagerfjord,27. Hobro,A,"Pernille Buhelt, Hjørring",Socialdemokratiet,5
,Mariagerfjord,27. Hobro,A,"Thomas Hav, Nørresundby",Socialdemokratiet,7
,Mariagerfjord,27. Hobro,A,"Malene Busk, Aalborg",Socialdemokratiet,22
,Mariagerfjord,27. Hobro,A,"Hanne Korsgaard, Thisted",Socialdemokratiet,4
,Mariagerfjord,27. Hobro,A,"Mogens Ove Madsen, Vesthimmerland",Socialdemokratiet,4
,Mariagerfjord,27. Hobro,A,"Pia Ravnsbæk Bjærge, Hobro",Socialdemokratiet,829
,Mariagerfjord,27. Hobro,A,"Arne Nielsen, Aalborg",Socialdemokratiet,5
,Mariagerfjord,27. Hobro,A,"Jette Ramskov, Brønderslev",Socialdemokratiet,1
,Mariagerfjord,27. Hobro,A,"Jørgen Rørbæk Henriksen, Sæby",Socialdemokratiet,1
,Mariagerfjord,27. Hobro,A,"Svend Bjørnager, Lønstrup",Socialdemokratiet,2
,Mariagerfjord,27. Hobro,A,"Jørgen Hansen, Gandrup",Socialdemokratiet,2
,Mariagerfjord,27. Hobro,A,"Jette Keller, Aalborg",Socialdemokratiet,2
,Mariagerfjord,27. Hobro,A,"Lauge Larsen, Morsø",Socialdemokratiet,0
,Mariagerfjord,27. Hobro,A,"Medzait Ljatifi, Støvring",Socialdemokratiet,6
,Mariagerfjord,27. Hobro,A,"Lis Mancini, Hadsund",Socialdemokratiet,16
,Mariagerfjord,27. Hobro,A,"Hans Jakob Jensen, Vejgård",Socialdemokratiet,1
,Mariagerfjord,27. Hobro,A,"Karina Kirkegaard, Dronninglund",Socialdemokratiet,2
,Mariagerfjord,27. Hobro,A,"Ejner Guldager Nielsen, Skagen",Socialdemokratiet,1
,Mariagerfjord,27. Hobro,A,"Niels Kirkholm, Hjørring",Socialdemokratiet,2
,Mariagerfjord,27. Hobro,A,"Narcis George Matache, Aalborg",Socialdemokratiet,1
,Mariagerfjord,27. Hobro,A,"Jørgen Behrentzs, Aalborg",Socialdemokratiet,1
,Mariagerfjord,27. Hobro,A,"Bente Bang, Agger",Socialdemokratiet,1
,Mariagerfjord,27. Hobro,A,"Vagn Flink, Nørager",Socialdemokratiet,16
,Mariagerfjord,27. Hobro,A,"Ivan Astrup Girsel, Mariagerfjord",Socialdemokratiet,18
,Mariagerfjord,27. Hobro,A,"Niels Martin Sunesen, Aalborg",Socialdemokratiet,3
,Mariagerfjord,27. Hobro,A,"Ole Stavad, Jammerbugt",Socialdemokratiet,13
,Mariagerfjord,27. Hobro,A,"Allan Milton Kristensen, Nibe",Socialdemokratiet,1
,Mariagerfjord,27. Hobro,B,Listestemmer,Radikale Venstre,75
,Mariagerfjord,27. Hobro,B,"Gitte Lopdrup, Vesthimmerlands Kom",Radikale Venstre,7
,Mariagerfjord,27. Hobro,B,"Jørgen Hein, Aalborg Kommune",Radikale Venstre,2
,Mariagerfjord,27. Hobro,B,"Thorsteinn Árnason, Aalborg Komm.",Radikale Venstre,2
,Mariagerfjord,27. Hobro,B,"Frede Hansen, Brønderslev Kommune",Radikale Venstre,1
,Mariagerfjord,27. Hobro,B,"Lene Bjørn Sørensen, Hjørring Kom.",Radikale Venstre,1
,Mariagerfjord,27. Hobro,B,"Per Trinderup Dalgaard, Rebild Kom",Radikale Venstre,3
,Mariagerfjord,27. Hobro,B,"Hans Jørgen Nygaard, Frh. Kommune",Radikale Venstre,1
,Mariagerfjord,27. Hobro,B,"Sonja Hejselbæk, Jammerbugt Kom.",Radikale Venstre,2
,Mariagerfjord,27. Hobro,B,"Søren Dolmer, Vesthimmerlands Kom.",Radikale Venstre,0
,Mariagerfjord,27. Hobro,B,"Kurt Thinggaard, Morsø Kommune",Radikale Venstre,0
,Mariagerfjord,27. Hobro,B,"Knud Christensen, Rebild Kommune",Radikale Venstre,2
,Mariagerfjord,27. Hobro,B,"Hugo G. Andreasen, Frh. Kommune",Radikale Venstre,0
,Mariagerfjord,27. Hobro,B,"Mille Gunnergaard, Hjørring Komm.",Radikale Venstre,0
,Mariagerfjord,27. Hobro,B,"Rasmus Nielsen, Aalborg Kommune",Radikale Venstre,1
,Mariagerfjord,27. Hobro,B,"Keld Kollerup Kvist, Aalborg Kom.",Radikale Venstre,3
,Mariagerfjord,27. Hobro,B,"M. Mulle Jensen, Aalborg Kommune",Radikale Venstre,7
,Mariagerfjord,27. Hobro,B,"Trine Bjerg, Jammerbugt Kommune",Radikale Venstre,4
,Mariagerfjord,27. Hobro,B,"Casper Hedegaard, Mariagerf. Kom.",Radikale Venstre,45
,Mariagerfjord,27. Hobro,B,"Malene Roswalld Portefée Lex, Aalb",Radikale Venstre,1
,Mariagerfjord,27. Hobro,B,"Michael Portefée P. Lex, Rebild K",Radikale Venstre,1
,Mariagerfjord,27. Hobro,C,Listestemmer,Det Konservative Folkeparti,51
,Mariagerfjord,27. Hobro,C,"Per Larsen, Hjørring",Det Konservative Folkeparti,33
,Mariagerfjord,27. Hobro,C,"Pia Buus Pinstrup, Vesthimmerland",Det Konservative Folkeparti,4
,Mariagerfjord,27. Hobro,C,"Vibeke Gamst, Aalborg",Det Konservative Folkeparti,2
,Mariagerfjord,27. Hobro,C,"Tage Leegaard, Snedsted",Det Konservative Folkeparti,2
,Mariagerfjord,27. Hobro,C,"Lene Aalestrup, Støvring",Det Konservative Folkeparti,3
,Mariagerfjord,27. Hobro,C,"Peter E. Nielsen, Ålbæk",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Martin Jørgensen, Erslev",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Jens-Henrik Kirk, Mariager",Det Konservative Folkeparti,28
,Mariagerfjord,27. Hobro,C,"Berit Engholm Pedersen, Brovst",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Jette Schiønning Aasholm, Br.slev.",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Karsten Skov Petersen, Læsø",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Katharina Fræer Grundholm, Aalborg",Det Konservative Folkeparti,6
,Mariagerfjord,27. Hobro,C,"Per Møller, Hjørring",Det Konservative Folkeparti,1
,Mariagerfjord,27. Hobro,C,"Lotte Nielsen, Aalborg",Det Konservative Folkeparti,1
,Mariagerfjord,27. Hobro,C,"Morten Thiessen, Aalborg",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Karsten Elkjær, Hadsund",Det Konservative Folkeparti,4
,Mariagerfjord,27. Hobro,C,"Steen Jørgensen, Frederikshavn",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Michael Klitgaard Mikkelsen, Vejg.",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Gry Tange, Skørping",Det Konservative Folkeparti,2
,Mariagerfjord,27. Hobro,C,"Kasper Buus, Aabybro",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Morten George, Aalborg",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Flemming Knudsen, Skørping",Det Konservative Folkeparti,1
,Mariagerfjord,27. Hobro,C,"Chr. Strier Nyholm Jacobsen, Aalb.",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Alex Klein, Thisted",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Bent Linné, Jammerbugt",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Jonas Søby, Vejgård",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Kim Hornbech, Rørbæk",Det Konservative Folkeparti,1
,Mariagerfjord,27. Hobro,C,"Jørgen Ravn Christensen, Gjøl",Det Konservative Folkeparti,0
,Mariagerfjord,27. Hobro,C,"Michael Peter Hansen, Brønderslev",Det Konservative Folkeparti,2
,Mariagerfjord,27. Hobro,D,Listestemmer,Nye Borgerlige,13
,Mariagerfjord,27. Hobro,D,"Erling Pedersen-Bach, Rebild Komm.",Nye Borgerlige,4
,Mariagerfjord,27. Hobro,D,"John Hammer, Jammerbugt Kommune",Nye Borgerlige,0
,Mariagerfjord,27. Hobro,D,"Tommy Grods, Hjørring Kommune",Nye Borgerlige,0
,Mariagerfjord,27. Hobro,D,"Frederik Meyer Johannesen, Hj.Kom.",Nye Borgerlige,0
,Mariagerfjord,27. Hobro,D,"Jesper Riis Hansen, Jammerbugt Kom",Nye Borgerlige,0
,Mariagerfjord,27. Hobro,D,"Jens Chr. Vangsgård, Bedsted",Nye Borgerlige,0
,Mariagerfjord,27. Hobro,D,"Henning Lyk, Skagen",Nye Borgerlige,0
,Mariagerfjord,27. Hobro,D,"Rikke Pedersen, Nibe",Nye Borgerlige,2
,Mariagerfjord,27. Hobro,D,"Poul E. Bundgaard, Sæby",Nye Borgerlige,0
,Mariagerfjord,27. Hobro,D,"Birthe Rugholm, Frederikshavn",Nye Borgerlige,0
,Mariagerfjord,27. Hobro,D,"Frode Larsen, Vrå",Nye Borgerlige,0
,Mariagerfjord,27. Hobro,D,"Betty Steglich-Petersen, Fr.havn.",Nye Borgerlige,1
,Mariagerfjord,27. Hobro,E,Listestemmer,Retsforbundet,2
,Mariagerfjord,27. Hobro,E,"Martin Sørensen, Ranum",Retsforbundet,1
,Mariagerfjord,27. Hobro,E,"Christian Jørgensen, Frederikshavn",Retsforbundet,0
,Mariagerfjord,27. Hobro,E,"Birgit Skovmand, Støvring",Retsforbundet,2
,Mariagerfjord,27. Hobro,F,Listestemmer,SF - Socialistisk Folkeparti,88
,Mariagerfjord,27. Hobro,F,"Lene Linnemann, Aalborg Kommune",SF - Socialistisk Folkeparti,13
,Mariagerfjord,27. Hobro,F,"Ove Albrektsen, Jammerbugt Kommune",SF - Socialistisk Folkeparti,0
,Mariagerfjord,27. Hobro,F,"Erik Holm, Thisted Kommune",SF - Socialistisk Folkeparti,0
,Mariagerfjord,27. Hobro,F,"Thorkil Olesen, Thisted Kommune",SF - Socialistisk Folkeparti,1
,Mariagerfjord,27. Hobro,F,"Janni Platz Sthyr, Mariagerf. Kom.",SF - Socialistisk Folkeparti,35
,Mariagerfjord,27. Hobro,F,"Jørgen Grøn, Vesthimmerlands Kom.",SF - Socialistisk Folkeparti,3
,Mariagerfjord,27. Hobro,F,"Jimmi Kruse Sørensen, Hjørring Kom",SF - Socialistisk Folkeparti,0
,Mariagerfjord,27. Hobro,F,"Aino Charlotte Linkhorst, Frh.Kom.",SF - Socialistisk Folkeparti,0
,Mariagerfjord,27. Hobro,F,"Thomas Krog, Brønderslev Kommune",SF - Socialistisk Folkeparti,3
,Mariagerfjord,27. Hobro,F,"Anders Hind, Aalborg Kommune",SF - Socialistisk Folkeparti,3
,Mariagerfjord,27. Hobro,F,"Frank Østergaard, Jammerbugt Kom.",SF - Socialistisk Folkeparti,0
,Mariagerfjord,27. Hobro,F,"Peder Larsen, Mariagerfjord Kom.",SF - Socialistisk Folkeparti,20
,Mariagerfjord,27. Hobro,F,"Arthur Corneliussen, Br.slev Komm",SF - Socialistisk Folkeparti,1
,Mariagerfjord,27. Hobro,F,"Mathias Caland, Rebild Kommune",SF - Socialistisk Folkeparti,0
,Mariagerfjord,27. Hobro,F,"Lasse Hjorthøj, Aalborg Kommune",SF - Socialistisk Folkeparti,3
,Mariagerfjord,27. Hobro,G,Listestemmer,Social Fælles Liste,0
,Mariagerfjord,27. Hobro,G,"Anne-Dorte Krog, Vodskov",Social Fælles Liste,2
,Mariagerfjord,27. Hobro,G,"Christina Winther, Ulsted",Social Fælles Liste,1
,Mariagerfjord,27. Hobro,G,"Asbjørn Grepperud Krog, Aalborg",Social Fælles Liste,0
,Mariagerfjord,27. Hobro,G,"Ole Ankjær Klavsen, Vester Hassing",Social Fælles Liste,0
,Mariagerfjord,27. Hobro,G,"Poul Erik Lyngdorf, Hals",Social Fælles Liste,0
,Mariagerfjord,27. Hobro,G,"Andreas B. L. Eriksen, Aalborg",Social Fælles Liste,0
,Mariagerfjord,27. Hobro,G,"Kurt Frederiksen, Aalborg",Social Fælles Liste,0
,Mariagerfjord,27. Hobro,G,"Susanne Jonstrup, Nørresundby",Social Fælles Liste,0
,Mariagerfjord,27. Hobro,G,"Lisbeth Yvonne Bergman, Aalborg",Social Fælles Liste,0
,Mariagerfjord,27. Hobro,I,Listestemmer,Liberal Alliance,49
,Mariagerfjord,27. Hobro,I,Agnethe Benedikt Mørch,Liberal Alliance,7
,Mariagerfjord,27. Hobro,I,Martin K. Madsen,Liberal Alliance,1
,Mariagerfjord,27. Hobro,I,Henrik Viholm,Liberal Alliance,0
,Mariagerfjord,27. Hobro,I,Klaus Hjulmand,Liberal Alliance,0
,Mariagerfjord,27. Hobro,I,Bo Ritterbusch,Liberal Alliance,16
,Mariagerfjord,27. Hobro,I,Claus Hermansen,Liberal Alliance,19
,Mariagerfjord,27. Hobro,I,Johnas Knudsen,Liberal Alliance,0
,Mariagerfjord,27. Hobro,I,Jacob Høfler,Liberal Alliance,0
,Mariagerfjord,27. Hobro,K,Listestemmer,Kristendemokraterne,16
,Mariagerfjord,27. Hobro,K,Peter Øhrstrøm,Kristendemokraterne,10
,Mariagerfjord,27. Hobro,K,Piratheep Krishnapalan,Kristendemokraterne,43
,Mariagerfjord,27. Hobro,K,Inger Ottesen,Kristendemokraterne,1
,Mariagerfjord,27. Hobro,K,Britta Eckhardt,Kristendemokraterne,1
,Mariagerfjord,27. Hobro,K,David Jakobsen,Kristendemokraterne,0
,Mariagerfjord,27. Hobro,K,Henning Feldtmose,Kristendemokraterne,0
,Mariagerfjord,27. Hobro,K,Maria Bentsen,Kristendemokraterne,1
,Mariagerfjord,27. Hobro,K,Ruth Tidemand Nielsen,Kristendemokraterne,0
,Mariagerfjord,27. Hobro,K,Niels Jørgen Lassen,Kristendemokraterne,1
,Mariagerfjord,27. Hobro,K,Robert Thomsen,Kristendemokraterne,0
,Mariagerfjord,27. Hobro,K,Jakup Jacobsen,Kristendemokraterne,0
,Mariagerfjord,27. Hobro,K,Henrik Engelbrechtsen,Kristendemokraterne,0
,Mariagerfjord,27. Hobro,K,Jimmi Würtz,Kristendemokraterne,0
,Mariagerfjord,27. Hobro,K,Amanda Abildskov,Kristendemokraterne,0
,Mariagerfjord,27. Hobro,K,Inge Marie Sonne,Kristendemokraterne,1
,Mariagerfjord,27. Hobro,N,Listestemmer,Nationalpartiet,0
,Mariagerfjord,27. Hobro,N,Tamim Parwani,Nationalpartiet,0
,Mariagerfjord,27. Hobro,O,Listestemmer,Dansk Folkeparti,210
,Mariagerfjord,27. Hobro,O,Ib Madsen,Dansk Folkeparti,14
,Mariagerfjord,27. Hobro,O,Erik Høgh-Sørensen,Dansk Folkeparti,8
,Mariagerfjord,27. Hobro,O,Jamie Voldby Nielsen,Dansk Folkeparti,5
,Mariagerfjord,27. Hobro,O,Kim Edberg Andersen,Dansk Folkeparti,12
,Mariagerfjord,27. Hobro,O,Jørgen Hammer Sørensen,Dansk Folkeparti,208
,Mariagerfjord,27. Hobro,O,Anne Mette Mortensen,Dansk Folkeparti,13
,Mariagerfjord,27. Hobro,O,Carsten Ullmann Andersen,Dansk Folkeparti,2
,Mariagerfjord,27. Hobro,O,Per Hyldig,Dansk Folkeparti,2
,Mariagerfjord,27. Hobro,O,Peter Sørensen,Dansk Folkeparti,2
,Mariagerfjord,27. Hobro,O,Carsten Sørensen,Dansk Folkeparti,0
,Mariagerfjord,27. Hobro,O,Peter Rasmussen,Dansk Folkeparti,2
,Mariagerfjord,27. Hobro,O,Else Christensen,Dansk Folkeparti,3
,Mariagerfjord,27. Hobro,O,Kasper Lau,Dansk Folkeparti,1
,Mariagerfjord,27. Hobro,R,Listestemmer,Kommunisterne,3
,Mariagerfjord,27. Hobro,R,"Jonathan Zacho Bruun, Aalborg",Kommunisterne,2
,Mariagerfjord,27. Hobro,R,"Emil Olsen, Aggersund",Kommunisterne,1
,Mariagerfjord,27. Hobro,R,"Connie Trudslev, Valsted",Kommunisterne,1
,Mariagerfjord,27. Hobro,V,Listestemmer,"Venstre, Danmarks Liberale Parti",385
,Mariagerfjord,27. Hobro,V,"Lone Sondrup, Mariagerfjord","Venstre, Danmarks Liberale Parti",1197
,Mariagerfjord,27. Hobro,V,"Martin Bech, Brønderslev","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Mads Thomsen, Aalborg","Venstre, Danmarks Liberale Parti",2
,Mariagerfjord,27. Hobro,V,"Henrik Buchhave, Frederikshavn","Venstre, Danmarks Liberale Parti",2
,Mariagerfjord,27. Hobro,V,"Peter Therkildsen, Morsø","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Svend Bøgh, Dronninglund","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Per Bisgaard, Vesthimmerland","Venstre, Danmarks Liberale Parti",7
,Mariagerfjord,27. Hobro,V,"Kurt Mikkelsen, Hjørring","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Erik Harbo Larsen, Thisted","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Otto Kjær Larsen, Jammerbugt","Venstre, Danmarks Liberale Parti",5
,Mariagerfjord,27. Hobro,V,"Anny Winther, Rebild","Venstre, Danmarks Liberale Parti",13
,Mariagerfjord,27. Hobro,V,"Joakim Madsen, Frederikshavn","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Henrik Harder, Aalborg","Venstre, Danmarks Liberale Parti",3
,Mariagerfjord,27. Hobro,V,"Hans Thorup, Nibe","Venstre, Danmarks Liberale Parti",2
,Mariagerfjord,27. Hobro,V,"Bøje Holmsgaard Lundtoft, Jammerb.","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Henrik Brønnum Hvorvarp, Vesthim.","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Svend Erik Trudslev, Brønderslev","Venstre, Danmarks Liberale Parti",2
,Mariagerfjord,27. Hobro,V,"Hans Henrik Paulsen, Rebild","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Kenneth Kolind, Frederikshavn","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Morten Bjerg Jakobsen, Hjørring","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Gunhild Olesen Møller, Morsø","Venstre, Danmarks Liberale Parti",2
,Mariagerfjord,27. Hobro,V,"Jess V. Laursen, Mariagerfjord","Venstre, Danmarks Liberale Parti",48
,Mariagerfjord,27. Hobro,V,"Bente Koch, Aalborg","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Maria Scheuer Christensen, Fr.havn","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Lina Hundebøll Jespersen, Thisted","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Bjarne Lyngø, Hals","Venstre, Danmarks Liberale Parti",2
,Mariagerfjord,27. Hobro,V,"Morten A. Petersen, Hjørring","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Lasse Madsen, Mariagerfjord","Venstre, Danmarks Liberale Parti",6
,Mariagerfjord,27. Hobro,V,"Henrik Munkholt, Jammerbugt","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Mogens Krogh, Mariagerfjord","Venstre, Danmarks Liberale Parti",20
,Mariagerfjord,27. Hobro,V,"Allan Jensen, Rebild","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Mads Arv Lunau, Hobro","Venstre, Danmarks Liberale Parti",61
,Mariagerfjord,27. Hobro,V,"Henning Jensen, Thisted","Venstre, Danmarks Liberale Parti",0
,Mariagerfjord,27. Hobro,V,"Hasel Strange Pedersen, Vesthiml.","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Majbritt Iversen, Brønderslev","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Klaus Thomsen, Hjørring","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Søren Meier Jensen, Aalborg","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,V,"Niklas Milthers, Aalborg","Venstre, Danmarks Liberale Parti",5
,Mariagerfjord,27. Hobro,V,"Sebastian Korsbakke Jensen, Aalb.","Venstre, Danmarks Liberale Parti",1
,Mariagerfjord,27. Hobro,Ø,Listestemmer,Enhedslisten - De Rød-Grønne,143
,Mariagerfjord,27. Hobro,Ø,"Susanne Flydtkjær, Aalborg",Enhedslisten - De Rød-Grønne,11
,Mariagerfjord,27. Hobro,Ø,"Lis Jensen, Rødhus",Enhedslisten - De Rød-Grønne,3
,Mariagerfjord,27. Hobro,Ø,"Bo Fink, Sundby Mors",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Ditte Marie Gyldenberg Ovesen, Aal",Enhedslisten - De Rød-Grønne,2
,Mariagerfjord,27. Hobro,Ø,"Poul-Erik Andersen, Ålbæk",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Svend Elming, Vejgård",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Bitt Juul Jensen, Skørping",Enhedslisten - De Rød-Grønne,3
,Mariagerfjord,27. Hobro,Ø,"Charlotte Sørensen, Mosbjerg",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Torsten Ringgaard, Hobro",Enhedslisten - De Rød-Grønne,27
,Mariagerfjord,27. Hobro,Ø,"Khadra Farah, Aalborg",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Hans Henrik Loberg Jensen, Hjør.",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Tony Ubbesen, Nykøbing Mors",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Jens Otto Madsen, Thisted",Enhedslisten - De Rød-Grønne,1
,Mariagerfjord,27. Hobro,Ø,"Aage Olsen, Voerså",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Anna Aaen, Vaarst",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Miguel J. Valentine, Hobro",Enhedslisten - De Rød-Grønne,22
,Mariagerfjord,27. Hobro,Ø,"Gitte Thomsen, Nørresundby",Enhedslisten - De Rød-Grønne,1
,Mariagerfjord,27. Hobro,Ø,"Britta Glinvad Kristensen, Frh.",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Grete Lyngklip Kjeldgaard, Thisted",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Nicolai L. Sejrup, Aalborg",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Louise Bilde Hvelplund, Lønstrup",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Kirsten Strandgaard, Skinnerup",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Per Clausen, Aalborg",Enhedslisten - De Rød-Grønne,7
,Mariagerfjord,27. Hobro,Ø,"Dorthe Wienberg, Valsgård",Enhedslisten - De Rød-Grønne,7
,Mariagerfjord,27. Hobro,Ø,"Jan K. Højen, Kaas",Enhedslisten - De Rød-Grønne,1
,Mariagerfjord,27. Hobro,Ø,"Ole Bruun, Asaa",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Sarah Lyngklip Kjeldgaard, Aalborg",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Per Værum Mikkelsen, Hadsund",Enhedslisten - De Rød-Grønne,5
,Mariagerfjord,27. Hobro,Ø,"Nan Toftdal Lund, Brønderslev",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Johnnie Porsgaard, Voerså",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Emilie Søndergaard, Rebild",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Jørgen Olsson, Blokhus",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Moses Salomonsen, Aalborg Øst",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Louise Smith Jensen, Biersted",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Allan Kjær Nielsen, Dronninglund",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Tina Lønstrup, Brovst",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Michael Riber Jørgensen, Thisted",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Bent Skovgaard Olsen, Skørping",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Niels Jensen, Bælum",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Julle Møller, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Michael Levisen Nielsen, Sejlflod",Enhedslisten - De Rød-Grønne,1
,Mariagerfjord,27. Hobro,Ø,"Christina Salling, Aalborg",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Ida Skov, Frederikshavn",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Cæcilie Andersen, Nørresundby",Enhedslisten - De Rød-Grønne,0
,Mariagerfjord,27. Hobro,Ø,"Zeinab Ali, Langholt",Enhedslisten - De Rød-Grønne,15
,Mariagerfjord,27. Hobro,Å,Listestemmer,Alternativet,53
,Mariagerfjord,27. Hobro,Å,"Louise Ursell-Smith,Jammerb. Kom.",Alternativet,8
,Mariagerfjord,27. Hobro,Å,"Per Alstrup, Rebild Kommune",Alternativet,2
,Mariagerfjord,27. Hobro,Å,"Christian Johnson, Mariagerfj.Kom.",Alternativet,110
,Mariagerfjord,27. Hobro,Å,"Mette Wulff, Aalborg Kommune",Alternativet,8
,Mariagerfjord,27. Hobro,Å,"Gustav Sieg Sørensen, Thisted Kom.",Alternativet,0
,Morsø,1. Sejerslev,A,Listestemmer,Socialdemokratiet,24
,Morsø,1. Sejerslev,A,"Ulla Astman, Gistrup",Socialdemokratiet,22
,Morsø,1. Sejerslev,A,"Mogens Nørgård, Aabybro",Socialdemokratiet,1
,Morsø,1. Sejerslev,A,"Tina Juul Kjellberg, Frederikshavn",Socialdemokratiet,1
,Morsø,1. Sejerslev,A,"Pernille Buhelt, Hjørring",Socialdemokratiet,0
