kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Fredensborgkredsen,1. Asminderød,Sten Kallenbach,Det Konservative Folkeparti,C,2
Fredensborgkredsen,1. Asminderød,Benedikte Kiær,Det Konservative Folkeparti,C,101
Fredensborgkredsen,1. Asminderød,Partiliste,Centrum-Demokraterne,D,16
Fredensborgkredsen,1. Asminderød,Jesper Skovsgaard Frederiksen,Centrum-Demokraterne,D,3
Fredensborgkredsen,1. Asminderød,Susanne Clemensen,Centrum-Demokraterne,D,7
Fredensborgkredsen,1. Asminderød,Bjarne Møgelhøj,Centrum-Demokraterne,D,8
Fredensborgkredsen,1. Asminderød,Lars Richard Rasmussen,Centrum-Demokraterne,D,0
Fredensborgkredsen,1. Asminderød,Partiliste,Socialistisk Folkeparti,F,110
Fredensborgkredsen,1. Asminderød,Pia Olsen,Socialistisk Folkeparti,F,57
Fredensborgkredsen,1. Asminderød,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,10
Fredensborgkredsen,1. Asminderød,Nikolaj Bührmann,Socialistisk Folkeparti,F,0
Fredensborgkredsen,1. Asminderød,Erik Bach,Socialistisk Folkeparti,F,1
Fredensborgkredsen,1. Asminderød,Partiliste,Kristendemokraterne,K,35
Fredensborgkredsen,1. Asminderød,Kristian Øhrstrøm,Kristendemokraterne,K,3
Fredensborgkredsen,1. Asminderød,Anne-Mie Andersen,Kristendemokraterne,K,6
Fredensborgkredsen,1. Asminderød,Claus Dyhrberg,Kristendemokraterne,K,0
Fredensborgkredsen,1. Asminderød,Brian Kjøller,Kristendemokraterne,K,0
Fredensborgkredsen,1. Asminderød,Birger Reuss Schmidt,Kristendemokraterne,K,6
Fredensborgkredsen,1. Asminderød,Partiliste,Minoritetspartiet,M,3
Fredensborgkredsen,1. Asminderød,Poul Gerhard C. Kristiansen,Minoritetspartiet,M,3
Fredensborgkredsen,1. Asminderød,Godfred Louis-Jensen,Minoritetspartiet,M,0
Fredensborgkredsen,1. Asminderød,Partiliste,Dansk Folkeparti,O,304
Fredensborgkredsen,1. Asminderød,Walter Christophersen,Dansk Folkeparti,O,28
Fredensborgkredsen,1. Asminderød,Louise Frevert,Dansk Folkeparti,O,113
Fredensborgkredsen,1. Asminderød,Egil Møller,Dansk Folkeparti,O,10
Fredensborgkredsen,1. Asminderød,Poula Thrane,Dansk Folkeparti,O,22
Fredensborgkredsen,1. Asminderød,Partiliste,"Venstre, Danmarks Liberale Parti",V,556
Fredensborgkredsen,1. Asminderød,Charlotte Antonsen,"Venstre, Danmarks Liberale Parti",V,143
Fredensborgkredsen,1. Asminderød,Hans Andersen,"Venstre, Danmarks Liberale Parti",V,25
Fredensborgkredsen,1. Asminderød,Thor Pedersen,"Venstre, Danmarks Liberale Parti",V,20
Fredensborgkredsen,1. Asminderød,Lars Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",V,470
Fredensborgkredsen,1. Asminderød,Partiliste,Enhedslisten - De Rød-Grønne,Ø,62
Fredensborgkredsen,1. Asminderød,Helge Bo Jensen,Enhedslisten - De Rød-Grønne,Ø,4
Fredensborgkredsen,1. Asminderød,Pernille Jensen,Enhedslisten - De Rød-Grønne,Ø,15
Fredensborgkredsen,1. Asminderød,Peter Eckardt,Enhedslisten - De Rød-Grønne,Ø,2
Fredensborgkredsen,1. Asminderød,Anders Taarnby Thomsen,Enhedslisten - De Rød-Grønne,Ø,0
Fredensborgkredsen,1. Asminderød,Mette Tolstrup,Enhedslisten - De Rød-Grønne,Ø,2
Fredensborgkredsen,1. Bistrupskolen,Partiliste,Socialdemokratiet,A,267
Fredensborgkredsen,1. Bistrupskolen,Hans Nissen,Socialdemokratiet,A,31
Fredensborgkredsen,1. Bistrupskolen,Klaus Hækkerup,Socialdemokratiet,A,66
Fredensborgkredsen,1. Bistrupskolen,Carsten Bo Jensen,Socialdemokratiet,A,11
Fredensborgkredsen,1. Bistrupskolen,Lone Møller,Socialdemokratiet,A,65
Fredensborgkredsen,1. Bistrupskolen,Partiliste,Det Radikale Venstre,B,105
Fredensborgkredsen,1. Bistrupskolen,Margrethe Vestager,Det Radikale Venstre,B,315
Fredensborgkredsen,1. Bistrupskolen,Poul Bernt Jensen,Det Radikale Venstre,B,2
Fredensborgkredsen,1. Bistrupskolen,Kim Sejr,Det Radikale Venstre,B,3
Fredensborgkredsen,1. Bistrupskolen,Peter Sørensen,Det Radikale Venstre,B,1
Fredensborgkredsen,1. Bistrupskolen,Partiliste,Det Konservative Folkeparti,C,248
Fredensborgkredsen,1. Bistrupskolen,Lars Barfoed,Det Konservative Folkeparti,C,130
Fredensborgkredsen,1. Bistrupskolen,Finn Hansen,Det Konservative Folkeparti,C,2
Fredensborgkredsen,1. Bistrupskolen,Sten Kallenbach,Det Konservative Folkeparti,C,3
Fredensborgkredsen,1. Bistrupskolen,Benedikte Kiær,Det Konservative Folkeparti,C,48
Fredensborgkredsen,1. Bistrupskolen,Partiliste,Centrum-Demokraterne,D,14
Fredensborgkredsen,1. Bistrupskolen,Jesper Skovsgaard Frederiksen,Centrum-Demokraterne,D,1
Fredensborgkredsen,1. Bistrupskolen,Susanne Clemensen,Centrum-Demokraterne,D,1
Fredensborgkredsen,1. Bistrupskolen,Bjarne Møgelhøj,Centrum-Demokraterne,D,3
Fredensborgkredsen,1. Bistrupskolen,Lars Richard Rasmussen,Centrum-Demokraterne,D,1
Fredensborgkredsen,1. Bistrupskolen,Partiliste,Socialistisk Folkeparti,F,91
Fredensborgkredsen,1. Bistrupskolen,Pia Olsen,Socialistisk Folkeparti,F,44
Fredensborgkredsen,1. Bistrupskolen,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,4
Fredensborgkredsen,1. Bistrupskolen,Nikolaj Bührmann,Socialistisk Folkeparti,F,0
Fredensborgkredsen,1. Bistrupskolen,Erik Bach,Socialistisk Folkeparti,F,3
Fredensborgkredsen,1. Bistrupskolen,Partiliste,Kristendemokraterne,K,16
Fredensborgkredsen,1. Bistrupskolen,Kristian Øhrstrøm,Kristendemokraterne,K,4
Fredensborgkredsen,1. Bistrupskolen,Anne-Mie Andersen,Kristendemokraterne,K,4
Fredensborgkredsen,1. Bistrupskolen,Claus Dyhrberg,Kristendemokraterne,K,0
Fredensborgkredsen,1. Bistrupskolen,Brian Kjøller,Kristendemokraterne,K,0
Fredensborgkredsen,1. Bistrupskolen,Birger Reuss Schmidt,Kristendemokraterne,K,0
Fredensborgkredsen,1. Bistrupskolen,Partiliste,Minoritetspartiet,M,3
Fredensborgkredsen,1. Bistrupskolen,Poul Gerhard C. Kristiansen,Minoritetspartiet,M,0
Fredensborgkredsen,1. Bistrupskolen,Godfred Louis-Jensen,Minoritetspartiet,M,0
Fredensborgkredsen,1. Bistrupskolen,Partiliste,Dansk Folkeparti,O,132
Fredensborgkredsen,1. Bistrupskolen,Walter Christophersen,Dansk Folkeparti,O,6
Fredensborgkredsen,1. Bistrupskolen,Louise Frevert,Dansk Folkeparti,O,85
Fredensborgkredsen,1. Bistrupskolen,Egil Møller,Dansk Folkeparti,O,3
Fredensborgkredsen,1. Bistrupskolen,Poula Thrane,Dansk Folkeparti,O,0
Fredensborgkredsen,1. Bistrupskolen,Partiliste,"Venstre, Danmarks Liberale Parti",V,430
Fredensborgkredsen,1. Bistrupskolen,Charlotte Antonsen,"Venstre, Danmarks Liberale Parti",V,79
Fredensborgkredsen,1. Bistrupskolen,Hans Andersen,"Venstre, Danmarks Liberale Parti",V,12
Fredensborgkredsen,1. Bistrupskolen,Thor Pedersen,"Venstre, Danmarks Liberale Parti",V,22
Fredensborgkredsen,1. Bistrupskolen,Lars Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",V,387
Fredensborgkredsen,1. Bistrupskolen,Partiliste,Enhedslisten - De Rød-Grønne,Ø,54
Fredensborgkredsen,1. Bistrupskolen,Helge Bo Jensen,Enhedslisten - De Rød-Grønne,Ø,4
Fredensborgkredsen,1. Bistrupskolen,Pernille Jensen,Enhedslisten - De Rød-Grønne,Ø,14
Fredensborgkredsen,1. Bistrupskolen,Peter Eckardt,Enhedslisten - De Rød-Grønne,Ø,1
Fredensborgkredsen,1. Bistrupskolen,Anders Taarnby Thomsen,Enhedslisten - De Rød-Grønne,Ø,0
Fredensborgkredsen,1. Bistrupskolen,Mette Tolstrup,Enhedslisten - De Rød-Grønne,Ø,1
Fredensborgkredsen,1. Blistrup,Partiliste,Socialdemokratiet,A,285
Fredensborgkredsen,1. Blistrup,Hans Nissen,Socialdemokratiet,A,28
Fredensborgkredsen,1. Blistrup,Klaus Hækkerup,Socialdemokratiet,A,104
Fredensborgkredsen,1. Blistrup,Carsten Bo Jensen,Socialdemokratiet,A,17
Fredensborgkredsen,1. Blistrup,Lone Møller,Socialdemokratiet,A,109
Fredensborgkredsen,1. Blistrup,Partiliste,Det Radikale Venstre,B,70
Fredensborgkredsen,1. Blistrup,Margrethe Vestager,Det Radikale Venstre,B,154
Fredensborgkredsen,1. Blistrup,Poul Bernt Jensen,Det Radikale Venstre,B,0
Fredensborgkredsen,1. Blistrup,Kim Sejr,Det Radikale Venstre,B,4
Fredensborgkredsen,1. Blistrup,Peter Sørensen,Det Radikale Venstre,B,4
Fredensborgkredsen,1. Blistrup,Partiliste,Det Konservative Folkeparti,C,131
Fredensborgkredsen,1. Blistrup,Lars Barfoed,Det Konservative Folkeparti,C,40
Fredensborgkredsen,1. Blistrup,Finn Hansen,Det Konservative Folkeparti,C,7
Fredensborgkredsen,1. Blistrup,Sten Kallenbach,Det Konservative Folkeparti,C,2
Fredensborgkredsen,1. Blistrup,Benedikte Kiær,Det Konservative Folkeparti,C,32
Fredensborgkredsen,1. Blistrup,Partiliste,Centrum-Demokraterne,D,29
Fredensborgkredsen,1. Blistrup,Jesper Skovsgaard Frederiksen,Centrum-Demokraterne,D,1
Fredensborgkredsen,1. Blistrup,Susanne Clemensen,Centrum-Demokraterne,D,8
Fredensborgkredsen,1. Blistrup,Bjarne Møgelhøj,Centrum-Demokraterne,D,2
Fredensborgkredsen,1. Blistrup,Lars Richard Rasmussen,Centrum-Demokraterne,D,0
Fredensborgkredsen,1. Blistrup,Partiliste,Socialistisk Folkeparti,F,99
Fredensborgkredsen,1. Blistrup,Pia Olsen,Socialistisk Folkeparti,F,46
Fredensborgkredsen,1. Blistrup,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,5
Fredensborgkredsen,1. Blistrup,Nikolaj Bührmann,Socialistisk Folkeparti,F,0
Fredensborgkredsen,1. Blistrup,Erik Bach,Socialistisk Folkeparti,F,0
Fredensborgkredsen,1. Blistrup,Partiliste,Kristendemokraterne,K,25
Fredensborgkredsen,1. Blistrup,Kristian Øhrstrøm,Kristendemokraterne,K,11
Fredensborgkredsen,1. Blistrup,Anne-Mie Andersen,Kristendemokraterne,K,4
Fredensborgkredsen,1. Blistrup,Claus Dyhrberg,Kristendemokraterne,K,4
Fredensborgkredsen,1. Blistrup,Brian Kjøller,Kristendemokraterne,K,0
Fredensborgkredsen,1. Blistrup,Birger Reuss Schmidt,Kristendemokraterne,K,8
Fredensborgkredsen,1. Blistrup,Partiliste,Minoritetspartiet,M,13
Fredensborgkredsen,1. Blistrup,Poul Gerhard C. Kristiansen,Minoritetspartiet,M,1
Fredensborgkredsen,1. Blistrup,Godfred Louis-Jensen,Minoritetspartiet,M,0
Fredensborgkredsen,1. Blistrup,Partiliste,Dansk Folkeparti,O,420
Fredensborgkredsen,1. Blistrup,Walter Christophersen,Dansk Folkeparti,O,33
Fredensborgkredsen,1. Blistrup,Louise Frevert,Dansk Folkeparti,O,134
Fredensborgkredsen,1. Blistrup,Egil Møller,Dansk Folkeparti,O,5
Fredensborgkredsen,1. Blistrup,Poula Thrane,Dansk Folkeparti,O,12
Fredensborgkredsen,1. Blistrup,Partiliste,"Venstre, Danmarks Liberale Parti",V,398
Fredensborgkredsen,1. Blistrup,Charlotte Antonsen,"Venstre, Danmarks Liberale Parti",V,81
Fredensborgkredsen,1. Blistrup,Hans Andersen,"Venstre, Danmarks Liberale Parti",V,11
Fredensborgkredsen,1. Blistrup,Thor Pedersen,"Venstre, Danmarks Liberale Parti",V,41
Fredensborgkredsen,1. Blistrup,Lars Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",V,601
Fredensborgkredsen,1. Blistrup,Partiliste,Enhedslisten - De Rød-Grønne,Ø,76
Fredensborgkredsen,1. Blistrup,Helge Bo Jensen,Enhedslisten - De Rød-Grønne,Ø,7
Fredensborgkredsen,1. Blistrup,Pernille Jensen,Enhedslisten - De Rød-Grønne,Ø,18
Fredensborgkredsen,1. Blistrup,Peter Eckardt,Enhedslisten - De Rød-Grønne,Ø,1
Fredensborgkredsen,1. Blistrup,Anders Taarnby Thomsen,Enhedslisten - De Rød-Grønne,Ø,1
Fredensborgkredsen,1. Blistrup,Mette Tolstrup,Enhedslisten - De Rød-Grønne,Ø,3
Fredensborgkredsen,1. Hørsholm,Partiliste,Socialdemokratiet,A,144
Fredensborgkredsen,1. Hørsholm,Hans Nissen,Socialdemokratiet,A,116
Fredensborgkredsen,1. Hørsholm,Klaus Hækkerup,Socialdemokratiet,A,59
Fredensborgkredsen,1. Hørsholm,Carsten Bo Jensen,Socialdemokratiet,A,25
Fredensborgkredsen,1. Hørsholm,Lone Møller,Socialdemokratiet,A,66
Fredensborgkredsen,1. Hørsholm,Partiliste,Det Radikale Venstre,B,152
Fredensborgkredsen,1. Hørsholm,Margrethe Vestager,Det Radikale Venstre,B,300
Fredensborgkredsen,1. Hørsholm,Poul Bernt Jensen,Det Radikale Venstre,B,3
Fredensborgkredsen,1. Hørsholm,Kim Sejr,Det Radikale Venstre,B,4
Fredensborgkredsen,1. Hørsholm,Peter Sørensen,Det Radikale Venstre,B,1
Fredensborgkredsen,1. Hørsholm,Partiliste,Det Konservative Folkeparti,C,507
Fredensborgkredsen,1. Hørsholm,Lars Barfoed,Det Konservative Folkeparti,C,294
Fredensborgkredsen,1. Hørsholm,Finn Hansen,Det Konservative Folkeparti,C,5
Fredensborgkredsen,1. Hørsholm,Sten Kallenbach,Det Konservative Folkeparti,C,4
Fredensborgkredsen,1. Hørsholm,Benedikte Kiær,Det Konservative Folkeparti,C,128
Fredensborgkredsen,1. Hørsholm,Partiliste,Centrum-Demokraterne,D,21
Fredensborgkredsen,1. Hørsholm,Jesper Skovsgaard Frederiksen,Centrum-Demokraterne,D,1
Fredensborgkredsen,1. Hørsholm,Susanne Clemensen,Centrum-Demokraterne,D,6
Fredensborgkredsen,1. Hørsholm,Bjarne Møgelhøj,Centrum-Demokraterne,D,5
Fredensborgkredsen,1. Hørsholm,Lars Richard Rasmussen,Centrum-Demokraterne,D,1
Fredensborgkredsen,1. Hørsholm,Partiliste,Socialistisk Folkeparti,F,60
Fredensborgkredsen,1. Hørsholm,Pia Olsen,Socialistisk Folkeparti,F,28
Fredensborgkredsen,1. Hørsholm,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,2
Fredensborgkredsen,1. Hørsholm,Nikolaj Bührmann,Socialistisk Folkeparti,F,1
Fredensborgkredsen,1. Hørsholm,Erik Bach,Socialistisk Folkeparti,F,0
Fredensborgkredsen,1. Hørsholm,Partiliste,Kristendemokraterne,K,26
Fredensborgkredsen,1. Hørsholm,Kristian Øhrstrøm,Kristendemokraterne,K,3
Fredensborgkredsen,1. Hørsholm,Anne-Mie Andersen,Kristendemokraterne,K,7
Fredensborgkredsen,1. Hørsholm,Claus Dyhrberg,Kristendemokraterne,K,0
Fredensborgkredsen,1. Hørsholm,Brian Kjøller,Kristendemokraterne,K,0
Fredensborgkredsen,1. Hørsholm,Birger Reuss Schmidt,Kristendemokraterne,K,0
Fredensborgkredsen,1. Hørsholm,Partiliste,Minoritetspartiet,M,6
Fredensborgkredsen,1. Hørsholm,Poul Gerhard C. Kristiansen,Minoritetspartiet,M,1
Fredensborgkredsen,1. Hørsholm,Godfred Louis-Jensen,Minoritetspartiet,M,2
Fredensborgkredsen,1. Hørsholm,Partiliste,Dansk Folkeparti,O,251
Fredensborgkredsen,1. Hørsholm,Walter Christophersen,Dansk Folkeparti,O,16
Fredensborgkredsen,1. Hørsholm,Louise Frevert,Dansk Folkeparti,O,120
Fredensborgkredsen,1. Hørsholm,Egil Møller,Dansk Folkeparti,O,4
Fredensborgkredsen,1. Hørsholm,Poula Thrane,Dansk Folkeparti,O,8
Fredensborgkredsen,1. Hørsholm,Partiliste,"Venstre, Danmarks Liberale Parti",V,804
Fredensborgkredsen,1. Hørsholm,Charlotte Antonsen,"Venstre, Danmarks Liberale Parti",V,122
Fredensborgkredsen,1. Hørsholm,Hans Andersen,"Venstre, Danmarks Liberale Parti",V,13
Fredensborgkredsen,1. Hørsholm,Thor Pedersen,"Venstre, Danmarks Liberale Parti",V,33
Fredensborgkredsen,1. Hørsholm,Lars Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",V,553
Fredensborgkredsen,1. Hørsholm,Partiliste,Enhedslisten - De Rød-Grønne,Ø,39
Fredensborgkredsen,1. Hørsholm,Helge Bo Jensen,Enhedslisten - De Rød-Grønne,Ø,1
Fredensborgkredsen,1. Hørsholm,Pernille Jensen,Enhedslisten - De Rød-Grønne,Ø,8
Fredensborgkredsen,1. Hørsholm,Peter Eckardt,Enhedslisten - De Rød-Grønne,Ø,0
Fredensborgkredsen,1. Hørsholm,Anders Taarnby Thomsen,Enhedslisten - De Rød-Grønne,Ø,0
Fredensborgkredsen,1. Hørsholm,Mette Tolstrup,Enhedslisten - De Rød-Grønne,Ø,1
Fredensborgkredsen,2. Esbønderup,Partiliste,Socialdemokratiet,A,201
Fredensborgkredsen,2. Esbønderup,Hans Nissen,Socialdemokratiet,A,13
Fredensborgkredsen,2. Esbønderup,Klaus Hækkerup,Socialdemokratiet,A,60
Fredensborgkredsen,2. Esbønderup,Carsten Bo Jensen,Socialdemokratiet,A,21
Fredensborgkredsen,2. Esbønderup,Lone Møller,Socialdemokratiet,A,85
Fredensborgkredsen,2. Esbønderup,Partiliste,Det Radikale Venstre,B,66
Fredensborgkredsen,2. Esbønderup,Margrethe Vestager,Det Radikale Venstre,B,146
Fredensborgkredsen,2. Esbønderup,Poul Bernt Jensen,Det Radikale Venstre,B,1
Fredensborgkredsen,2. Esbønderup,Kim Sejr,Det Radikale Venstre,B,4
Fredensborgkredsen,2. Esbønderup,Peter Sørensen,Det Radikale Venstre,B,5
Fredensborgkredsen,2. Esbønderup,Partiliste,Det Konservative Folkeparti,C,100
Fredensborgkredsen,2. Esbønderup,Lars Barfoed,Det Konservative Folkeparti,C,30
Fredensborgkredsen,2. Esbønderup,Finn Hansen,Det Konservative Folkeparti,C,1
Fredensborgkredsen,2. Esbønderup,Sten Kallenbach,Det Konservative Folkeparti,C,5
Fredensborgkredsen,2. Esbønderup,Benedikte Kiær,Det Konservative Folkeparti,C,16
Fredensborgkredsen,2. Esbønderup,Partiliste,Centrum-Demokraterne,D,19
Fredensborgkredsen,2. Esbønderup,Jesper Skovsgaard Frederiksen,Centrum-Demokraterne,D,2
Fredensborgkredsen,2. Esbønderup,Susanne Clemensen,Centrum-Demokraterne,D,4
Fredensborgkredsen,2. Esbønderup,Bjarne Møgelhøj,Centrum-Demokraterne,D,0
Fredensborgkredsen,2. Esbønderup,Lars Richard Rasmussen,Centrum-Demokraterne,D,0
Fredensborgkredsen,2. Esbønderup,Partiliste,Socialistisk Folkeparti,F,89
Fredensborgkredsen,2. Esbønderup,Pia Olsen,Socialistisk Folkeparti,F,37
Fredensborgkredsen,2. Esbønderup,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,5
Fredensborgkredsen,2. Esbønderup,Nikolaj Bührmann,Socialistisk Folkeparti,F,1
Fredensborgkredsen,2. Esbønderup,Erik Bach,Socialistisk Folkeparti,F,1
Fredensborgkredsen,2. Esbønderup,Partiliste,Kristendemokraterne,K,31
Fredensborgkredsen,2. Esbønderup,Kristian Øhrstrøm,Kristendemokraterne,K,2
Fredensborgkredsen,2. Esbønderup,Anne-Mie Andersen,Kristendemokraterne,K,3
Fredensborgkredsen,2. Esbønderup,Claus Dyhrberg,Kristendemokraterne,K,0
Fredensborgkredsen,2. Esbønderup,Brian Kjøller,Kristendemokraterne,K,0
Fredensborgkredsen,2. Esbønderup,Birger Reuss Schmidt,Kristendemokraterne,K,6
Fredensborgkredsen,2. Esbønderup,Partiliste,Minoritetspartiet,M,3
Fredensborgkredsen,2. Esbønderup,Poul Gerhard C. Kristiansen,Minoritetspartiet,M,1
Fredensborgkredsen,2. Esbønderup,Godfred Louis-Jensen,Minoritetspartiet,M,0
Fredensborgkredsen,2. Esbønderup,Partiliste,Dansk Folkeparti,O,226
Fredensborgkredsen,2. Esbønderup,Walter Christophersen,Dansk Folkeparti,O,16
Fredensborgkredsen,2. Esbønderup,Louise Frevert,Dansk Folkeparti,O,88
Fredensborgkredsen,2. Esbønderup,Egil Møller,Dansk Folkeparti,O,8
Fredensborgkredsen,2. Esbønderup,Poula Thrane,Dansk Folkeparti,O,13
Fredensborgkredsen,2. Esbønderup,Partiliste,"Venstre, Danmarks Liberale Parti",V,246
Fredensborgkredsen,2. Esbønderup,Charlotte Antonsen,"Venstre, Danmarks Liberale Parti",V,44
Fredensborgkredsen,2. Esbønderup,Hans Andersen,"Venstre, Danmarks Liberale Parti",V,13
Fredensborgkredsen,2. Esbønderup,Thor Pedersen,"Venstre, Danmarks Liberale Parti",V,18
Fredensborgkredsen,2. Esbønderup,Lars Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",V,327
Fredensborgkredsen,2. Esbønderup,Partiliste,Enhedslisten - De Rød-Grønne,Ø,77
Fredensborgkredsen,2. Esbønderup,Helge Bo Jensen,Enhedslisten - De Rød-Grønne,Ø,2
Fredensborgkredsen,2. Esbønderup,Pernille Jensen,Enhedslisten - De Rød-Grønne,Ø,18
Fredensborgkredsen,2. Esbønderup,Peter Eckardt,Enhedslisten - De Rød-Grønne,Ø,0
Fredensborgkredsen,2. Esbønderup,Anders Taarnby Thomsen,Enhedslisten - De Rød-Grønne,Ø,0
Fredensborgkredsen,2. Esbønderup,Mette Tolstrup,Enhedslisten - De Rød-Grønne,Ø,6
Fredensborgkredsen,2. Fredensborg,Partiliste,Socialdemokratiet,A,179
Fredensborgkredsen,2. Fredensborg,Hans Nissen,Socialdemokratiet,A,102
Fredensborgkredsen,2. Fredensborg,Klaus Hækkerup,Socialdemokratiet,A,78
Fredensborgkredsen,2. Fredensborg,Carsten Bo Jensen,Socialdemokratiet,A,13
Fredensborgkredsen,2. Fredensborg,Lone Møller,Socialdemokratiet,A,50
Fredensborgkredsen,2. Fredensborg,Partiliste,Det Radikale Venstre,B,111
Fredensborgkredsen,2. Fredensborg,Margrethe Vestager,Det Radikale Venstre,B,318
Fredensborgkredsen,2. Fredensborg,Poul Bernt Jensen,Det Radikale Venstre,B,0
Fredensborgkredsen,2. Fredensborg,Kim Sejr,Det Radikale Venstre,B,1
Fredensborgkredsen,2. Fredensborg,Peter Sørensen,Det Radikale Venstre,B,5
Fredensborgkredsen,2. Fredensborg,Partiliste,Det Konservative Folkeparti,C,248
Fredensborgkredsen,2. Fredensborg,Lars Barfoed,Det Konservative Folkeparti,C,156
Fredensborgkredsen,2. Fredensborg,Finn Hansen,Det Konservative Folkeparti,C,14
Fredensborgkredsen,2. Fredensborg,Sten Kallenbach,Det Konservative Folkeparti,C,8
Fredensborgkredsen,2. Fredensborg,Benedikte Kiær,Det Konservative Folkeparti,C,85
Fredensborgkredsen,2. Fredensborg,Partiliste,Centrum-Demokraterne,D,16
Fredensborgkredsen,2. Fredensborg,Jesper Skovsgaard Frederiksen,Centrum-Demokraterne,D,0
Fredensborgkredsen,2. Fredensborg,Susanne Clemensen,Centrum-Demokraterne,D,3
Fredensborgkredsen,2. Fredensborg,Bjarne Møgelhøj,Centrum-Demokraterne,D,3
Fredensborgkredsen,2. Fredensborg,Lars Richard Rasmussen,Centrum-Demokraterne,D,1
Fredensborgkredsen,2. Fredensborg,Partiliste,Socialistisk Folkeparti,F,77
Fredensborgkredsen,2. Fredensborg,Pia Olsen,Socialistisk Folkeparti,F,38
Fredensborgkredsen,2. Fredensborg,Poul Henrik Hedeboe,Socialistisk Folkeparti,F,10
Fredensborgkredsen,2. Fredensborg,Nikolaj Bührmann,Socialistisk Folkeparti,F,0
Fredensborgkredsen,2. Fredensborg,Erik Bach,Socialistisk Folkeparti,F,4
Fredensborgkredsen,2. Fredensborg,Partiliste,Kristendemokraterne,K,28
Fredensborgkredsen,2. Fredensborg,Kristian Øhrstrøm,Kristendemokraterne,K,4
Fredensborgkredsen,2. Fredensborg,Anne-Mie Andersen,Kristendemokraterne,K,4
Fredensborgkredsen,2. Fredensborg,Claus Dyhrberg,Kristendemokraterne,K,0
Fredensborgkredsen,2. Fredensborg,Brian Kjøller,Kristendemokraterne,K,0
Fredensborgkredsen,2. Fredensborg,Birger Reuss Schmidt,Kristendemokraterne,K,4
Fredensborgkredsen,2. Fredensborg,Partiliste,Minoritetspartiet,M,7
Fredensborgkredsen,2. Fredensborg,Poul Gerhard C. Kristiansen,Minoritetspartiet,M,0
Fredensborgkredsen,2. Fredensborg,Godfred Louis-Jensen,Minoritetspartiet,M,1
Fredensborgkredsen,2. Fredensborg,Partiliste,Dansk Folkeparti,O,178
Fredensborgkredsen,2. Fredensborg,Walter Christophersen,Dansk Folkeparti,O,13
Fredensborgkredsen,2. Fredensborg,Louise Frevert,Dansk Folkeparti,O,77
Fredensborgkredsen,2. Fredensborg,Egil Møller,Dansk Folkeparti,O,6
Fredensborgkredsen,2. Fredensborg,Poula Thrane,Dansk Folkeparti,O,13
Fredensborgkredsen,2. Fredensborg,Partiliste,"Venstre, Danmarks Liberale Parti",V,507
Fredensborgkredsen,2. Fredensborg,Charlotte Antonsen,"Venstre, Danmarks Liberale Parti",V,135
Fredensborgkredsen,2. Fredensborg,Hans Andersen,"Venstre, Danmarks Liberale Parti",V,19
Fredensborgkredsen,2. Fredensborg,Thor Pedersen,"Venstre, Danmarks Liberale Parti",V,34
Fredensborgkredsen,2. Fredensborg,Lars Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",V,482
Fredensborgkredsen,2. Fredensborg,Partiliste,Enhedslisten - De Rød-Grønne,Ø,41
Fredensborgkredsen,2. Fredensborg,Helge Bo Jensen,Enhedslisten - De Rød-Grønne,Ø,1
Fredensborgkredsen,2. Fredensborg,Pernille Jensen,Enhedslisten - De Rød-Grønne,Ø,19
Fredensborgkredsen,2. Fredensborg,Peter Eckardt,Enhedslisten - De Rød-Grønne,Ø,0
Fredensborgkredsen,2. Fredensborg,Anders Taarnby Thomsen,Enhedslisten - De Rød-Grønne,Ø,0
Fredensborgkredsen,2. Fredensborg,Mette Tolstrup,Enhedslisten - De Rød-Grønne,Ø,0
Fredensborgkredsen,2. Toftevangskolen,Partiliste,Socialdemokratiet,A,355
Fredensborgkredsen,2. Toftevangskolen,Hans Nissen,Socialdemokratiet,A,51
Fredensborgkredsen,2. Toftevangskolen,Klaus Hækkerup,Socialdemokratiet,A,83
Fredensborgkredsen,2. Toftevangskolen,Carsten Bo Jensen,Socialdemokratiet,A,12
Fredensborgkredsen,2. Toftevangskolen,Lone Møller,Socialdemokratiet,A,106
Fredensborgkredsen,2. Toftevangskolen,Partiliste,Det Radikale Venstre,B,218
Fredensborgkredsen,2. Toftevangskolen,Margrethe Vestager,Det Radikale Venstre,B,559
Fredensborgkredsen,2. Toftevangskolen,Poul Bernt Jensen,Det Radikale Venstre,B,1
Fredensborgkredsen,2. Toftevangskolen,Kim Sejr,Det Radikale Venstre,B,6
Fredensborgkredsen,2. Toftevangskolen,Peter Sørensen,Det Radikale Venstre,B,4
