kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Haderslevkredsen,2. Humletoften,Frank Søgaard,Det Konservative Folkeparti,C,0
Haderslevkredsen,2. Humletoften,Partiliste,Centrum-Demokraterne,D,12
Haderslevkredsen,2. Humletoften,Henning Borchert-Jørgensen,Centrum-Demokraterne,D,2
Haderslevkredsen,2. Humletoften,Holger Madsen,Centrum-Demokraterne,D,0
Haderslevkredsen,2. Humletoften,Henning Nielsen,Centrum-Demokraterne,D,0
Haderslevkredsen,2. Humletoften,Peter B. Nissen,Centrum-Demokraterne,D,0
Haderslevkredsen,2. Humletoften,Helle Redder,Centrum-Demokraterne,D,0
Haderslevkredsen,2. Humletoften,Volker Schade,Centrum-Demokraterne,D,0
Haderslevkredsen,2. Humletoften,Michael Walther,Centrum-Demokraterne,D,0
Haderslevkredsen,2. Humletoften,Partiliste,Socialistisk Folkeparti,F,52
Haderslevkredsen,2. Humletoften,Bent Iversen,Socialistisk Folkeparti,F,21
Haderslevkredsen,2. Humletoften,Jesper Petersen,Socialistisk Folkeparti,F,15
Haderslevkredsen,2. Humletoften,Bjarne Eliasen,Socialistisk Folkeparti,F,0
Haderslevkredsen,2. Humletoften,Nina Gabelgaard,Socialistisk Folkeparti,F,4
Haderslevkredsen,2. Humletoften,Kurt Nielsen,Socialistisk Folkeparti,F,1
Haderslevkredsen,2. Humletoften,Henrik J. Møller,Socialistisk Folkeparti,F,2
Haderslevkredsen,2. Humletoften,Kresten Andersen,Socialistisk Folkeparti,F,0
Haderslevkredsen,2. Humletoften,Partiliste,Kristendemokraterne,K,22
Haderslevkredsen,2. Humletoften,Bjarke Friis,Kristendemokraterne,K,7
Haderslevkredsen,2. Humletoften,Vibeke Christensen,Kristendemokraterne,K,5
Haderslevkredsen,2. Humletoften,Knud Erik Hansen,Kristendemokraterne,K,20
Haderslevkredsen,2. Humletoften,Henning Holm,Kristendemokraterne,K,0
Haderslevkredsen,2. Humletoften,Hans Stengaard Jessen,Kristendemokraterne,K,0
Haderslevkredsen,2. Humletoften,Partiliste,Minoritetspartiet,M,0
Haderslevkredsen,2. Humletoften,Mette Langdal,Minoritetspartiet,M,2
Haderslevkredsen,2. Humletoften,Johanne Langdal Kristiansen,Minoritetspartiet,M,0
Haderslevkredsen,2. Humletoften,Else Sommer,Minoritetspartiet,M,1
Haderslevkredsen,2. Humletoften,Partiliste,Dansk Folkeparti,O,276
Haderslevkredsen,2. Humletoften,Kell Kristiansen,Dansk Folkeparti,O,29
Haderslevkredsen,2. Humletoften,Anita Kjøng-Rasmussen,Dansk Folkeparti,O,9
Haderslevkredsen,2. Humletoften,Søren Krarup,Dansk Folkeparti,O,38
Haderslevkredsen,2. Humletoften,Jette Kristiansen,Dansk Folkeparti,O,7
Haderslevkredsen,2. Humletoften,Theis Mathiasen,Dansk Folkeparti,O,9
Haderslevkredsen,2. Humletoften,Niels Oluf Michaelsen Petersen,Dansk Folkeparti,O,8
Haderslevkredsen,2. Humletoften,Lars Rydhard,Dansk Folkeparti,O,10
Haderslevkredsen,2. Humletoften,Partiliste,"Venstre, Danmarks Liberale Parti",V,253
Haderslevkredsen,2. Humletoften,Allan Emiliussen,"Venstre, Danmarks Liberale Parti",V,113
Haderslevkredsen,2. Humletoften,Peter Christensen,"Venstre, Danmarks Liberale Parti",V,13
Haderslevkredsen,2. Humletoften,Peter Hansen,"Venstre, Danmarks Liberale Parti",V,13
Haderslevkredsen,2. Humletoften,Louise Howard-Jessen,"Venstre, Danmarks Liberale Parti",V,10
Haderslevkredsen,2. Humletoften,Helga Moos,"Venstre, Danmarks Liberale Parti",V,8
Haderslevkredsen,2. Humletoften,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,17
Haderslevkredsen,2. Humletoften,Hans Chr. Schmidt,"Venstre, Danmarks Liberale Parti",V,108
Haderslevkredsen,2. Humletoften,Partiliste,Enhedslisten - De Rød-Grønne,Ø,18
Haderslevkredsen,2. Humletoften,Svend K. Brandt,Enhedslisten - De Rød-Grønne,Ø,9
Haderslevkredsen,2. Humletoften,Baltser Andersen,Enhedslisten - De Rød-Grønne,Ø,1
Haderslevkredsen,2. Humletoften,Anders K. Brandt,Enhedslisten - De Rød-Grønne,Ø,0
Haderslevkredsen,2. Humletoften,Britta Felbøl,Enhedslisten - De Rød-Grønne,Ø,3
Haderslevkredsen,2. Humletoften,Jette Hedegaard,Enhedslisten - De Rød-Grønne,Ø,0
Haderslevkredsen,2. Humletoften,Egon Laugesen,Enhedslisten - De Rød-Grønne,Ø,0
Haderslevkredsen,3. Christiansfeld,Partiliste,Socialdemokratiet,A,293
Haderslevkredsen,3. Christiansfeld,Grethe H. Nielsen,Socialdemokratiet,A,203
Haderslevkredsen,3. Christiansfeld,Inger Bierbaum,Socialdemokratiet,A,13
Haderslevkredsen,3. Christiansfeld,Elva Hansen,Socialdemokratiet,A,5
Haderslevkredsen,3. Christiansfeld,Jens Ole Juhler,Socialdemokratiet,A,8
Haderslevkredsen,3. Christiansfeld,Lise von Seelen,Socialdemokratiet,A,4
Haderslevkredsen,3. Christiansfeld,Søren Ebbesen Skov,Socialdemokratiet,A,3
Haderslevkredsen,3. Christiansfeld,Frode Sørensen,Socialdemokratiet,A,25
Haderslevkredsen,3. Christiansfeld,Partiliste,Det Radikale Venstre,B,121
Haderslevkredsen,3. Christiansfeld,Bente Dahl,Det Radikale Venstre,B,26
Haderslevkredsen,3. Christiansfeld,Per Kleis Bønnelycke,Det Radikale Venstre,B,4
Haderslevkredsen,3. Christiansfeld,Horst Gronwald,Det Radikale Venstre,B,1
Haderslevkredsen,3. Christiansfeld,Nicolas Lund-Larsen,Det Radikale Venstre,B,4
Haderslevkredsen,3. Christiansfeld,Partiliste,Det Konservative Folkeparti,C,154
Haderslevkredsen,3. Christiansfeld,Eskild Enemark,Det Konservative Folkeparti,C,36
Haderslevkredsen,3. Christiansfeld,Mandus Andresen,Det Konservative Folkeparti,C,3
Haderslevkredsen,3. Christiansfeld,Martin Andresen,Det Konservative Folkeparti,C,1
Haderslevkredsen,3. Christiansfeld,Bente Lassen,Det Konservative Folkeparti,C,6
Haderslevkredsen,3. Christiansfeld,John Lohff,Det Konservative Folkeparti,C,5
Haderslevkredsen,3. Christiansfeld,Allan Niebuhr,Det Konservative Folkeparti,C,12
Haderslevkredsen,3. Christiansfeld,Frank Søgaard,Det Konservative Folkeparti,C,1
Haderslevkredsen,3. Christiansfeld,Partiliste,Centrum-Demokraterne,D,11
Haderslevkredsen,3. Christiansfeld,Henning Borchert-Jørgensen,Centrum-Demokraterne,D,1
Haderslevkredsen,3. Christiansfeld,Holger Madsen,Centrum-Demokraterne,D,0
Haderslevkredsen,3. Christiansfeld,Henning Nielsen,Centrum-Demokraterne,D,0
Haderslevkredsen,3. Christiansfeld,Peter B. Nissen,Centrum-Demokraterne,D,1
Haderslevkredsen,3. Christiansfeld,Helle Redder,Centrum-Demokraterne,D,0
Haderslevkredsen,3. Christiansfeld,Volker Schade,Centrum-Demokraterne,D,0
Haderslevkredsen,3. Christiansfeld,Michael Walther,Centrum-Demokraterne,D,0
Haderslevkredsen,3. Christiansfeld,Partiliste,Socialistisk Folkeparti,F,90
Haderslevkredsen,3. Christiansfeld,Bent Iversen,Socialistisk Folkeparti,F,20
Haderslevkredsen,3. Christiansfeld,Jesper Petersen,Socialistisk Folkeparti,F,9
Haderslevkredsen,3. Christiansfeld,Bjarne Eliasen,Socialistisk Folkeparti,F,0
Haderslevkredsen,3. Christiansfeld,Nina Gabelgaard,Socialistisk Folkeparti,F,4
Haderslevkredsen,3. Christiansfeld,Kurt Nielsen,Socialistisk Folkeparti,F,2
Haderslevkredsen,3. Christiansfeld,Henrik J. Møller,Socialistisk Folkeparti,F,0
Haderslevkredsen,3. Christiansfeld,Kresten Andersen,Socialistisk Folkeparti,F,1
Haderslevkredsen,3. Christiansfeld,Partiliste,Kristendemokraterne,K,56
Haderslevkredsen,3. Christiansfeld,Bjarke Friis,Kristendemokraterne,K,12
Haderslevkredsen,3. Christiansfeld,Vibeke Christensen,Kristendemokraterne,K,5
Haderslevkredsen,3. Christiansfeld,Knud Erik Hansen,Kristendemokraterne,K,7
Haderslevkredsen,3. Christiansfeld,Henning Holm,Kristendemokraterne,K,0
Haderslevkredsen,3. Christiansfeld,Hans Stengaard Jessen,Kristendemokraterne,K,0
Haderslevkredsen,3. Christiansfeld,Partiliste,Minoritetspartiet,M,3
Haderslevkredsen,3. Christiansfeld,Mette Langdal,Minoritetspartiet,M,0
Haderslevkredsen,3. Christiansfeld,Johanne Langdal Kristiansen,Minoritetspartiet,M,0
Haderslevkredsen,3. Christiansfeld,Else Sommer,Minoritetspartiet,M,0
Haderslevkredsen,3. Christiansfeld,Partiliste,Dansk Folkeparti,O,269
Haderslevkredsen,3. Christiansfeld,Kell Kristiansen,Dansk Folkeparti,O,19
Haderslevkredsen,3. Christiansfeld,Anita Kjøng-Rasmussen,Dansk Folkeparti,O,16
Haderslevkredsen,3. Christiansfeld,Søren Krarup,Dansk Folkeparti,O,71
Haderslevkredsen,3. Christiansfeld,Jette Kristiansen,Dansk Folkeparti,O,3
Haderslevkredsen,3. Christiansfeld,Theis Mathiasen,Dansk Folkeparti,O,0
Haderslevkredsen,3. Christiansfeld,Niels Oluf Michaelsen Petersen,Dansk Folkeparti,O,6
Haderslevkredsen,3. Christiansfeld,Lars Rydhard,Dansk Folkeparti,O,3
Haderslevkredsen,3. Christiansfeld,Partiliste,"Venstre, Danmarks Liberale Parti",V,487
Haderslevkredsen,3. Christiansfeld,Allan Emiliussen,"Venstre, Danmarks Liberale Parti",V,166
Haderslevkredsen,3. Christiansfeld,Peter Christensen,"Venstre, Danmarks Liberale Parti",V,13
Haderslevkredsen,3. Christiansfeld,Peter Hansen,"Venstre, Danmarks Liberale Parti",V,21
Haderslevkredsen,3. Christiansfeld,Louise Howard-Jessen,"Venstre, Danmarks Liberale Parti",V,21
Haderslevkredsen,3. Christiansfeld,Helga Moos,"Venstre, Danmarks Liberale Parti",V,25
Haderslevkredsen,3. Christiansfeld,Ellen Trane Nørby,"Venstre, Danmarks Liberale Parti",V,41
Haderslevkredsen,3. Christiansfeld,Hans Chr. Schmidt,"Venstre, Danmarks Liberale Parti",V,221
Haderslevkredsen,3. Christiansfeld,Partiliste,Enhedslisten - De Rød-Grønne,Ø,21
Haderslevkredsen,3. Christiansfeld,Svend K. Brandt,Enhedslisten - De Rød-Grønne,Ø,7
Haderslevkredsen,3. Christiansfeld,Baltser Andersen,Enhedslisten - De Rød-Grønne,Ø,0
Haderslevkredsen,3. Christiansfeld,Anders K. Brandt,Enhedslisten - De Rød-Grønne,Ø,0
Haderslevkredsen,3. Christiansfeld,Britta Felbøl,Enhedslisten - De Rød-Grønne,Ø,0
Haderslevkredsen,3. Christiansfeld,Jette Hedegaard,Enhedslisten - De Rød-Grønne,Ø,2
Haderslevkredsen,3. Christiansfeld,Egon Laugesen,Enhedslisten - De Rød-Grønne,Ø,0
Haderslevkredsen,3. Harmonien/Rådhuset,Partiliste,Socialdemokratiet,A,345
Haderslevkredsen,3. Harmonien/Rådhuset,Grethe H. Nielsen,Socialdemokratiet,A,164
Haderslevkredsen,3. Harmonien/Rådhuset,Inger Bierbaum,Socialdemokratiet,A,6
Haderslevkredsen,3. Harmonien/Rådhuset,Elva Hansen,Socialdemokratiet,A,6
Haderslevkredsen,3. Harmonien/Rådhuset,Jens Ole Juhler,Socialdemokratiet,A,2
Haderslevkredsen,3. Harmonien/Rådhuset,Lise von Seelen,Socialdemokratiet,A,6
Haderslevkredsen,3. Harmonien/Rådhuset,Søren Ebbesen Skov,Socialdemokratiet,A,6
Haderslevkredsen,3. Harmonien/Rådhuset,Frode Sørensen,Socialdemokratiet,A,20
Haderslevkredsen,3. Harmonien/Rådhuset,Partiliste,Det Radikale Venstre,B,164
Haderslevkredsen,3. Harmonien/Rådhuset,Bente Dahl,Det Radikale Venstre,B,30
Haderslevkredsen,3. Harmonien/Rådhuset,Per Kleis Bønnelycke,Det Radikale Venstre,B,0
Haderslevkredsen,3. Harmonien/Rådhuset,Horst Gronwald,Det Radikale Venstre,B,1
Haderslevkredsen,3. Harmonien/Rådhuset,Nicolas Lund-Larsen,Det Radikale Venstre,B,4
Haderslevkredsen,3. Harmonien/Rådhuset,Partiliste,Det Konservative Folkeparti,C,166
Haderslevkredsen,3. Harmonien/Rådhuset,Eskild Enemark,Det Konservative Folkeparti,C,31
Haderslevkredsen,3. Harmonien/Rådhuset,Mandus Andresen,Det Konservative Folkeparti,C,4
Haderslevkredsen,3. Harmonien/Rådhuset,Martin Andresen,Det Konservative Folkeparti,C,2
Haderslevkredsen,3. Harmonien/Rådhuset,Bente Lassen,Det Konservative Folkeparti,C,5
Haderslevkredsen,3. Harmonien/Rådhuset,John Lohff,Det Konservative Folkeparti,C,4
Haderslevkredsen,3. Harmonien/Rådhuset,Allan Niebuhr,Det Konservative Folkeparti,C,1
Haderslevkredsen,3. Harmonien/Rådhuset,Frank Søgaard,Det Konservative Folkeparti,C,3
Haderslevkredsen,3. Harmonien/Rådhuset,Partiliste,Centrum-Demokraterne,D,15
Haderslevkredsen,3. Harmonien/Rådhuset,Henning Borchert-Jørgensen,Centrum-Demokraterne,D,1
Haderslevkredsen,3. Harmonien/Rådhuset,Holger Madsen,Centrum-Demokraterne,D,2
Haderslevkredsen,3. Harmonien/Rådhuset,Henning Nielsen,Centrum-Demokraterne,D,0
Haderslevkredsen,3. Harmonien/Rådhuset,Peter B. Nissen,Centrum-Demokraterne,D,0
