Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Djurskredsen;8. Allingåbro;Ja;499;57,0
Djurskredsen;8. Allingåbro;Nej;377;43,0
Djurskredsen;8. Rønde;Ja;1903;62,6
Djurskredsen;8. Rønde;Nej;1135;37,4
Djurskredsen;9. Auning;Ja;896;61,0
Djurskredsen;9. Auning;Nej;573;39,0
Djurskredsen;10. Vivild;Ja;442;66,4
Djurskredsen;10. Vivild;Nej;224;33,6
Randers Nordkredsen;5. Havndalhallen;Ja;326;58,8
Randers Nordkredsen;5. Havndalhallen;Nej;228;41,2
Randers Nordkredsen;6. Råby Forsamlingshus;Ja;234;51,1
Randers Nordkredsen;6. Råby Forsamlingshus;Nej;224;48,9
Randers Nordkredsen;7. Øster Tørslev Fritidslokaler;Ja;374;65,2
Randers Nordkredsen;7. Øster Tørslev Fritidslokaler;Nej;200;34,8
Randers Nordkredsen;8. Korshøjskolen;Ja;645;62,4
Randers Nordkredsen;8. Korshøjskolen;Nej;388;37,6
Randers Nordkredsen;9. Hald Forsamlingshus;Ja;387;59,0
Randers Nordkredsen;9. Hald Forsamlingshus;Nej;269;41,0
Randers Nordkredsen;10. Gjerlev Enslev Skole;Ja;323;57,0
Randers Nordkredsen;10. Gjerlev Enslev Skole;Nej;244;43,0
Randers Nordkredsen;11. Rismølleskolen;Ja;1195;64,7
Randers Nordkredsen;11. Rismølleskolen;Nej;651;35,3
Randers Nordkredsen;12. Rytterskolen;Ja;756;67,1
Randers Nordkredsen;12. Rytterskolen;Nej;371;32,9
Randers Nordkredsen;13. Hornbækhallen;Ja;1243;70,1
Randers Nordkredsen;13. Hornbækhallen;Nej;529;29,9
Randers Nordkredsen;14. Blicherskolen;Ja;628;63,1
Randers Nordkredsen;14. Blicherskolen;Nej;368;36,9
Randers Nordkredsen;15. Kultur-Aktivitetshuset Gassum;Ja;180;55,9
Randers Nordkredsen;15. Kultur-Aktivitetshuset Gassum;Nej;142;44,1
Randers Nordkredsen;26. Nyvangsskolen;Ja;1072;53,6
Randers Nordkredsen;26. Nyvangsskolen;Nej;927;46,4
Randers Nordkredsen;27. Nørrevangsskolen;Ja;748;49,2
Randers Nordkredsen;27. Nørrevangsskolen;Nej;771;50,8
Randers Nordkredsen;29. Vestervangsskolen;Ja;1550;60,5
Randers Nordkredsen;29. Vestervangsskolen;Nej;1012;39,5
Randers Nordkredsen;30. Østervangsskolen;Ja;757;54,0
Randers Nordkredsen;30. Østervangsskolen;Nej;645;46,0
Randers Sydkredsen;1. Kulturhuset Langå;Ja;739;62,6
Randers Sydkredsen;1. Kulturhuset Langå;Nej;442;37,4
Randers Sydkredsen;2. Stevnstrup Forsamlingshus;Ja;688;66,7
Randers Sydkredsen;2. Stevnstrup Forsamlingshus;Nej;343;33,3
Randers Sydkredsen;4. Jebjerg Forsamlingshus;Ja;225;55,1
Randers Sydkredsen;4. Jebjerg Forsamlingshus;Nej;183;44,9
Randers Sydkredsen;16. Asferg Træningshus;Ja;239;55,2
Randers Sydkredsen;16. Asferg Træningshus;Nej;194;44,8
Randers Sydkredsen;17. Purhushallen;Ja;314;61,7
Randers Sydkredsen;17. Purhushallen;Nej;195;38,3
Randers Sydkredsen;21. Ø. Bjerregrav Forsamlingshus;Ja;672;65,6
Randers Sydkredsen;21. Ø. Bjerregrav Forsamlingshus;Nej;352;34,4
Randers Sydkredsen;24. Hadsundvejens Skole;Ja;1089;56,1
Randers Sydkredsen;24. Hadsundvejens Skole;Nej;851;43,9
Randers Sydkredsen;25. Hobrovejens Skole;Ja;796;58,4
Randers Sydkredsen;25. Hobrovejens Skole;Nej;567;41,6
Randers Sydkredsen;28. Fritidscentret;Ja;845;53,7
Randers Sydkredsen;28. Fritidscentret;Nej;730;46,3
Randers Sydkredsen;31. Søndermarkskolen;Ja;1856;61,3
Randers Sydkredsen;31. Søndermarkskolen;Nej;1172;38,7
Randers Sydkredsen;32. Kristrup Skole;Ja;991;60,4
Randers Sydkredsen;32. Kristrup Skole;Nej;650;39,6
Randers Sydkredsen;33. Paderup Gymnasium;Ja;495;62,1
Randers Sydkredsen;33. Paderup Gymnasium;Nej;302;37,9
Randers Sydkredsen;34. Romalt Aktivitetshal;Ja;851;62,3
Randers Sydkredsen;34. Romalt Aktivitetshal;Nej;515;37,7
Randers Sydkredsen;36. Assentofthallen;Ja;1071;68,3
Randers Sydkredsen;36. Assentofthallen;Nej;496;31,7
Randers Sydkredsen;37. Uggelhuse Forsamlingshus;Ja;245;58,6
Randers Sydkredsen;37. Uggelhuse Forsamlingshus;Nej;173;41,4
Favrskovkredsen;1. Hadsten Nord;Ja;1537;67,0
Favrskovkredsen;1. Hadsten Nord;Nej;758;33,0
Favrskovkredsen;2. Hadsten Syd;Ja;1035;67,8
Favrskovkredsen;2. Hadsten Syd;Nej;491;32,2
Favrskovkredsen;3. Hadbjerg;Ja;578;65,4
Favrskovkredsen;3. Hadbjerg;Nej;306;34,6
Favrskovkredsen;4. Hammel Nord;Ja;2046;67,1
Favrskovkredsen;4. Hammel Nord;Nej;1003;32,9
Favrskovkredsen;5. Hammel Syd;Ja;519;62,2
Favrskovkredsen;5. Hammel Syd;Nej;316;37,8
Favrskovkredsen;6. Haldum-Hinnerup/Vitten;Ja;1294;67,8
Favrskovkredsen;6. Haldum-Hinnerup/Vitten;Nej;615;32,2
Favrskovkredsen;7. Rønbæk/Grundfør;Ja;1273;69,9
Favrskovkredsen;7. Rønbæk/Grundfør;Nej;548;30,1
Favrskovkredsen;8. Foldby;Ja;475;63,1
Favrskovkredsen;8. Foldby;Nej;278;36,9
Favrskovkredsen;9. Ulstrup;Ja;1014;64,4
Favrskovkredsen;9. Ulstrup;Nej;560;35,6
Favrskovkredsen;10. Thorsø/Haurum/Sall;Ja;913;65,6
Favrskovkredsen;10. Thorsø/Haurum/Sall;Nej;478;34,4
Favrskovkredsen;11. Laurbjerg/Houlbjerg;Ja;484;61,0
Favrskovkredsen;11. Laurbjerg/Houlbjerg;Nej;309;39,0
Favrskovkredsen;12. Søften;Ja;968;71,7
Favrskovkredsen;12. Søften;Nej;383;28,3
Favrskovkredsen;13. Voldum;Ja;286;60,2
Favrskovkredsen;13. Voldum;Nej;189;39,8
Favrskovkredsen;14. Lading;Ja;297;56,4
Favrskovkredsen;14. Lading;Nej;230;43,6
Skanderborgkredsen;1. Ejer Bavnehøj;Ja;707;67,3
Skanderborgkredsen;1. Ejer Bavnehøj;Nej;343;32,7
Skanderborgkredsen;1. Odder;Ja;3400;67,4
Skanderborgkredsen;1. Odder;Nej;1647;32,6
Skanderborgkredsen;1. Tranebjerg;Ja;820;58,2
Skanderborgkredsen;1. Tranebjerg;Nej;588;41,8
Skanderborgkredsen;2. Galten;Ja;1660;69,0
Skanderborgkredsen;2. Galten;Nej;745;31,0
Skanderborgkredsen;2. Nordby;Ja;137;62,8
Skanderborgkredsen;2. Nordby;Nej;81;37,2
Skanderborgkredsen;2. Torrild;Ja;143;68,1
Skanderborgkredsen;2. Torrild;Nej;67;31,9
Skanderborgkredsen;3. Gl. Rye;Ja;554;65,9
Skanderborgkredsen;3. Gl. Rye;Nej;287;34,1
Skanderborgkredsen;3. Saksild - Nølev;Ja;571;68,5
Skanderborgkredsen;3. Saksild - Nølev;Nej;262;31,5
Skanderborgkredsen;4. Hørning;Ja;2145;64,5
Skanderborgkredsen;4. Hørning;Nej;1181;35,5
Skanderborgkredsen;4. Randlev - Bjerager;Ja;407;68,9
Skanderborgkredsen;4. Randlev - Bjerager;Nej;184;31,1
Skanderborgkredsen;5. Hou, Gosmer - Halling;Ja;709;70,0
Skanderborgkredsen;5. Hou, Gosmer - Halling;Nej;304;30,0
Skanderborgkredsen;5. Låsby;Ja;950;65,2
Skanderborgkredsen;5. Låsby;Nej;508;34,8
Skanderborgkredsen;6. Gylling;Ja;293;61,6
Skanderborgkredsen;6. Gylling;Nej;183;38,4
Skanderborgkredsen;6. Morten Børup;Ja;2364;62,9
Skanderborgkredsen;6. Morten Børup;Nej;1392;37,1
Skanderborgkredsen;7. Niels Ebbesen;Ja;2041;70,9
Skanderborgkredsen;7. Niels Ebbesen;Nej;837;29,1
Skanderborgkredsen;7. Ørting-Falling;Ja;348;61,9
Skanderborgkredsen;7. Ørting-Falling;Nej;214;38,1
Skanderborgkredsen;8. Hundslund;Ja;398;68,0
Skanderborgkredsen;8. Hundslund;Nej;187;32,0
Skanderborgkredsen;8. Ry;Ja;2136;68,6
Skanderborgkredsen;8. Ry;Nej;979;31,4
Skanderborgkredsen;9. Alrø;Ja;71;78,0
Skanderborgkredsen;9. Alrø;Nej;20;22,0
Skanderborgkredsen;9. Skovby;Ja;1170;62,5
Skanderborgkredsen;9. Skovby;Nej;702;37,5
Skanderborgkredsen;10. Stilling;Ja;1374;70,8
Skanderborgkredsen;10. Stilling;Nej;568;29,2
Skanderborgkredsen;10. Tunø;Ja;46;69,7
Skanderborgkredsen;10. Tunø;Nej;20;30,3
Skanderborgkredsen;11. Stjær;Ja;649;66,4
Skanderborgkredsen;11. Stjær;Nej;329;33,6
Skanderborgkredsen;12. Virring;Ja;580;65,7
Skanderborgkredsen;12. Virring;Nej;303;34,3
Horsenskredsen;1. Sønderbro;Ja;981;46,7
Horsenskredsen;1. Sønderbro;Nej;1121;53,3
Horsenskredsen;2. Vestbyen;Ja;995;49,6
Horsenskredsen;2. Vestbyen;Nej;1010;50,4
Horsenskredsen;3. Midtbyen;Ja;1901;56,7
Horsenskredsen;3. Midtbyen;Nej;1454;43,3
Horsenskredsen;4. Endelave;Ja;56;58,9
Horsenskredsen;4. Endelave;Nej;39;41,1
Horsenskredsen;5. Forum;Ja;1129;52,3
Horsenskredsen;5. Forum;Nej;1030;47,7
Horsenskredsen;6. Dagnæs;Ja;2234;58,2
Horsenskredsen;6. Dagnæs;Nej;1605;41,8
Horsenskredsen;7. Torsted;Ja;1377;59,3
Horsenskredsen;7. Torsted;Nej;947;40,7
Horsenskredsen;8. Hatting;Ja;681;62,7
Horsenskredsen;8. Hatting;Nej;405;37,3
Horsenskredsen;9. Lund;Ja;605;60,0
Horsenskredsen;9. Lund;Nej;404;40,0
Horsenskredsen;10. Egebjerg;Ja;752;60,4
Horsenskredsen;10. Egebjerg;Nej;494;39,6
Horsenskredsen;11. Stensballe;Ja;2111;71,2
Horsenskredsen;11. Stensballe;Nej;855;28,8
Horsenskredsen;12. Højvangen;Ja;1004;65,2
Horsenskredsen;12. Højvangen;Nej;536;34,8
Horsenskredsen;13. Brædstrup;Ja;1252;65,9
Horsenskredsen;13. Brædstrup;Nej;649;34,1
Horsenskredsen;14. Nim;Ja;475;62,3
Horsenskredsen;14. Nim;Nej;288;37,7
Horsenskredsen;15. Sdr.Vissing;Ja;330;64,6
Horsenskredsen;15. Sdr.Vissing;Nej;181;35,4
Horsenskredsen;16. Østbirk;Ja;911;66,7
Horsenskredsen;16. Østbirk;Nej;455;33,3
Horsenskredsen;17. Gedved;Ja;701;62,3
Horsenskredsen;17. Gedved;Nej;424;37,7
Horsenskredsen;18. Hovedgård;Ja;878;60,6
Horsenskredsen;18. Hovedgård;Nej;572;39,4
Horsenskredsen;19. Søvind;Ja;569;64,8
Horsenskredsen;19. Søvind;Nej;309;35,2
Horsenskredsen;20. Tønning-Træden;Ja;215;62,0
Horsenskredsen;20. Tønning-Træden;Nej;132;38,0
Horsenskredsen;21. Sundparken;Ja;191;41,8
Horsenskredsen;21. Sundparken;Nej;266;58,2
Horsenskredsen;22. Sejet;Ja;124;54,4
Horsenskredsen;22. Sejet;Nej;104;45,6
Hedenstedkredsen;1. Hedensted, St.Dalby Og Urlev;Ja;2108;65,7
Hedenstedkredsen;1. Hedensted, St.Dalby Og Urlev;Nej;1101;34,3
Hedenstedkredsen;2. Løsning Sogn;Ja;947;60,4
Hedenstedkredsen;2. Løsning Sogn;Nej;620;39,6
Hedenstedkredsen;3. Ø. Snede Sogn;Ja;622;65,3
Hedenstedkredsen;3. Ø. Snede Sogn;Nej;331;34,7
Hedenstedkredsen;4. Daugård Og Ørum Sogne;Ja;461;64,4
Hedenstedkredsen;4. Daugård Og Ørum Sogne;Nej;255;35,6
Hedenstedkredsen;5. Korning Sogn;Ja;144;54,1
Hedenstedkredsen;5. Korning Sogn;Nej;122;45,9
Hedenstedkredsen;6. Ølsted Og Eriknauer-Området;Ja;364;60,5
Hedenstedkredsen;6. Ølsted Og Eriknauer-Området;Nej;238;39,5
Hedenstedkredsen;7. Juelsminde/Klakring;Ja;1263;66,7
Hedenstedkredsen;7. Juelsminde/Klakring;Nej;631;33,3
Hedenstedkredsen;8. As;Ja;240;64,0
Hedenstedkredsen;8. As;Nej;135;36,0
Hedenstedkredsen;10. Barrit;Ja;425;58,5
Hedenstedkredsen;10. Barrit;Nej;302;41,5
Hedenstedkredsen;11. Bjerre;Ja;361;61,2
Hedenstedkredsen;11. Bjerre;Nej;229;38,8
Hedenstedkredsen;12. Hornsyld;Ja;537;69,3
Hedenstedkredsen;12. Hornsyld;Nej;238;30,7
Hedenstedkredsen;13. Stouby;Ja;480;65,8
Hedenstedkredsen;13. Stouby;Nej;250;34,2
Hedenstedkredsen;14. Rårup;Ja;358;58,3
Hedenstedkredsen;14. Rårup;Nej;256;41,7
Hedenstedkredsen;15. Glud;Ja;640;62,6
Hedenstedkredsen;15. Glud;Nej;383;37,4
Hedenstedkredsen;16. Hjarnø;Ja;36;54,5
Hedenstedkredsen;16. Hjarnø;Nej;30;45,5
Hedenstedkredsen;17. Rask Mølle;Ja;365;65,2
Hedenstedkredsen;17. Rask Mølle;Nej;195;34,8
Hedenstedkredsen;18. Hvirring;Ja;145;63,9
Hedenstedkredsen;18. Hvirring;Nej;82;36,1
Hedenstedkredsen;19. Hornborg;Ja;201;60,5
Hedenstedkredsen;19. Hornborg;Nej;131;39,5
Hedenstedkredsen;20. Lindved;Ja;484;60,3
Hedenstedkredsen;20. Lindved;Nej;319;39,7
Hedenstedkredsen;21. Tørring;Ja;642;58,6
Hedenstedkredsen;21. Tørring;Nej;453;41,4
Hedenstedkredsen;22. Uldum;Ja;418;63,0
Hedenstedkredsen;22. Uldum;Nej;245;37,0
Hedenstedkredsen;23. Aale;Ja;227;66,8
Hedenstedkredsen;23. Aale;Nej;113;33,2
Hedenstedkredsen;24. Ølholm;Ja;272;67,2
Hedenstedkredsen;24. Ølholm;Nej;133;32,8
Hedenstedkredsen;25. Hjortsvang;Ja;134;64,7
Hedenstedkredsen;25. Hjortsvang;Nej;73;35,3
