Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Aabenraakredsen;5. Hjordkær;F;SF - Socialistisk Folkeparti;Britta Bitsch;1
Aabenraakredsen;5. Hjordkær;F;SF - Socialistisk Folkeparti;Henrik Boye;0
Aabenraakredsen;5. Hjordkær;F;SF - Socialistisk Folkeparti;Karina Lorentzen Dehnhardt;6
Aabenraakredsen;5. Hjordkær;F;SF - Socialistisk Folkeparti;Lars Olesen;0
Aabenraakredsen;5. Hjordkær;F;SF - Socialistisk Folkeparti;Gunner Poulsen;0
Aabenraakredsen;5. Hjordkær;F;SF - Socialistisk Folkeparti;Mathilde Ziefeldt;1
Aabenraakredsen;5. Hjordkær;I;Liberal Alliance;Partiliste;7
Aabenraakredsen;5. Hjordkær;I;Liberal Alliance;Steen Holm Iversen;0
Aabenraakredsen;5. Hjordkær;I;Liberal Alliance;Martin Boye;0
Aabenraakredsen;5. Hjordkær;I;Liberal Alliance;Claus Hansen;1
Aabenraakredsen;5. Hjordkær;I;Liberal Alliance;Henrik Dahl;2
Aabenraakredsen;5. Hjordkær;I;Liberal Alliance;John Rasmussen;1
Aabenraakredsen;5. Hjordkær;I;Liberal Alliance;Søren Peder Stensgård Sørensen;0
Aabenraakredsen;5. Hjordkær;I;Liberal Alliance;Pernille Schwaner;0
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Partiliste;39
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Marianne Karlsmose;17
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Henri Nissen;7
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Gert Brennalt;0
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Jesper Nissen Brogaard-Radoor;0
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Jackie D. Hansen;5
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Inge Marie Jensen;0
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Søren Lydeking Pedersen;0
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Merete Mogensen;0
Aabenraakredsen;5. Hjordkær;K;Kristendemokraterne;Britta Thomsen;0
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Partiliste;85
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Ida Smed;49
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Jan Rytkjær Callesen;1
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Torbjørn Fristed;0
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Karina Adsbøl;1
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Karsten Brønnum;0
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Julie Gottschalk;0
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Kenneth Fredslund Petersen;2
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Kristian Thulesen Dahl;103
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Susanne Eilersen;0
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Marie Krarup;4
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Annette Tandrup Beier Andersen;1
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Susanne Dyreborg;1
Aabenraakredsen;5. Hjordkær;O;Dansk Folkeparti;Jan Voss Hansen;4
Aabenraakredsen;5. Hjordkær;P;Stram Kurs;Partiliste;26
Aabenraakredsen;5. Hjordkær;P;Stram Kurs;Carsten Normann Munk;5
Aabenraakredsen;5. Hjordkær;P;Stram Kurs;Emil Jensen;0
Aabenraakredsen;5. Hjordkær;P;Stram Kurs;Mike Iversen;1
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Partiliste;120
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Mogens Dall;54
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Claus Christensen;2
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Tom Eriksen;0
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Eva Kjer Hansen;44
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Tobias Jørgensen;1
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Anni Matthiesen;8
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Christoffer Aagaard Melson;0
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Ellen Trane Nørby;42
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Lene Ravn Rasmussen;1
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Hans Nissen Rosenberg;0
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Hans Christian Schmidt;32
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Philip Tietje;21
Aabenraakredsen;5. Hjordkær;V;Venstre, Danmarks Liberale Parti;Ulla Tørnæs;5
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Partiliste;17
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Lene Dalsgaard;23
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Henning Hyllested;2
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Rasmus Vestergaard Madsen;0
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Maya Ryom;0
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Kirsten Cordtz;0
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Flemming Leer Jakobsen;0
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Sarah Nørris;0
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Martin Schmidt Konradsen;0
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Sabrina Louise Christiansen;0
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Benny Dall;0
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Helene Hellesøe Appel;0
Aabenraakredsen;5. Hjordkær;Ø;Enhedslisten - De Rød-Grønne;Mathias D. Christiansen;0
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Partiliste;6
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Karin Rohr Genz;0
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Søren Haastrup;0
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Rune Ranaivo Bjerremand;0
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Edvard Korsbæk;0
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Tina Brixen;1
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Ditte Madvig Evald;0
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Bjarne Aasø;0
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Stefan S. Kirkegaard-Kronborg;0
Aabenraakredsen;5. Hjordkær;Å;Alternativet;Mette Bram;0
Aabenraakredsen;5. Hjordkær;(Uden for parti);(Uden for parti);Michael Thomsen;0
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Partiliste;57
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Theis Kylling Hommeltoft;12
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Niels Ole Beck;1
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Benny Engelbrecht;13
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Henny Fiskbæk;0
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Ove Jensen;0
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Anders Kronborg;0
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Christian Rabjerg Madsen;2
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Jesper Petersen;5
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Troels Ravn;0
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Kim Printz Ringbæk;0
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Jens Jonatan Steen;0
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;René Vilstrup-Bie;0
Aabenraakredsen;6. Ravsted;A;Socialdemokratiet;Birgitte Vind;4
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Partiliste;7
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Rune Christiansen;0
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Lotte Rod;5
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Ole Lynggaard Jørgensen;0
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Nanna Nørholm;1
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Daisy Nykjær-Andersen;0
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Jonna Buch Andersen;2
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Gitte Reimer;0
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Nils Sjøberg;0
Aabenraakredsen;6. Ravsted;B;Radikale Venstre;Karl Erik Olesen;0
Aabenraakredsen;6. Ravsted;C;Det Konservative Folkeparti;Partiliste;11
Aabenraakredsen;6. Ravsted;C;Det Konservative Folkeparti;Niels Flemming Hansen;3
Aabenraakredsen;6. Ravsted;C;Det Konservative Folkeparti;Søren Tylvad Andersen;0
Aabenraakredsen;6. Ravsted;C;Det Konservative Folkeparti;David Gulløv;0
Aabenraakredsen;6. Ravsted;C;Det Konservative Folkeparti;Klaus Juhl;0
Aabenraakredsen;6. Ravsted;C;Det Konservative Folkeparti;Knud Erik Langhoff;1
Aabenraakredsen;6. Ravsted;C;Det Konservative Folkeparti;Anette Abildgaard Larsen;1
Aabenraakredsen;6. Ravsted;C;Det Konservative Folkeparti;Frederik Bloch Münster;1
Aabenraakredsen;6. Ravsted;C;Det Konservative Folkeparti;Katri Søgaard;0
Aabenraakredsen;6. Ravsted;D;Nye Borgerlige;Partiliste;4
Aabenraakredsen;6. Ravsted;D;Nye Borgerlige;Pernille Vermund;19
Aabenraakredsen;6. Ravsted;D;Nye Borgerlige;Jan Køpke Christensen;0
Aabenraakredsen;6. Ravsted;D;Nye Borgerlige;Anne Marie Buch;0
Aabenraakredsen;6. Ravsted;D;Nye Borgerlige;Bo Kleis Christensen;0
Aabenraakredsen;6. Ravsted;D;Nye Borgerlige;Morten Filipsen;0
Aabenraakredsen;6. Ravsted;D;Nye Borgerlige;Per B. Frostholm;0
Aabenraakredsen;6. Ravsted;D;Nye Borgerlige;Anton Kudsk;0
Aabenraakredsen;6. Ravsted;D;Nye Borgerlige;Mikkel Bjørn Sørensen;0
Aabenraakredsen;6. Ravsted;E;Klaus Riskær Pedersen;Partiliste;5
Aabenraakredsen;6. Ravsted;E;Klaus Riskær Pedersen;Torben Østergaard Christoffersen;0
Aabenraakredsen;6. Ravsted;E;Klaus Riskær Pedersen;Peter Martin Pedersen;0
Aabenraakredsen;6. Ravsted;F;SF - Socialistisk Folkeparti;Partiliste;10
Aabenraakredsen;6. Ravsted;F;SF - Socialistisk Folkeparti;Nanna Bonde;5
Aabenraakredsen;6. Ravsted;F;SF - Socialistisk Folkeparti;Mikkel Ammitzbøll;0
Aabenraakredsen;6. Ravsted;F;SF - Socialistisk Folkeparti;Britta Bitsch;0
Aabenraakredsen;6. Ravsted;F;SF - Socialistisk Folkeparti;Henrik Boye;0
Aabenraakredsen;6. Ravsted;F;SF - Socialistisk Folkeparti;Karina Lorentzen Dehnhardt;0
Aabenraakredsen;6. Ravsted;F;SF - Socialistisk Folkeparti;Lars Olesen;0
Aabenraakredsen;6. Ravsted;F;SF - Socialistisk Folkeparti;Gunner Poulsen;0
Aabenraakredsen;6. Ravsted;F;SF - Socialistisk Folkeparti;Mathilde Ziefeldt;0
Aabenraakredsen;6. Ravsted;I;Liberal Alliance;Partiliste;10
Aabenraakredsen;6. Ravsted;I;Liberal Alliance;Steen Holm Iversen;0
Aabenraakredsen;6. Ravsted;I;Liberal Alliance;Martin Boye;0
Aabenraakredsen;6. Ravsted;I;Liberal Alliance;Claus Hansen;0
Aabenraakredsen;6. Ravsted;I;Liberal Alliance;Henrik Dahl;4
Aabenraakredsen;6. Ravsted;I;Liberal Alliance;John Rasmussen;0
Aabenraakredsen;6. Ravsted;I;Liberal Alliance;Søren Peder Stensgård Sørensen;0
Aabenraakredsen;6. Ravsted;I;Liberal Alliance;Pernille Schwaner;0
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Partiliste;6
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Marianne Karlsmose;1
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Henri Nissen;0
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Gert Brennalt;0
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Jesper Nissen Brogaard-Radoor;0
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Jackie D. Hansen;0
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Inge Marie Jensen;0
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Søren Lydeking Pedersen;0
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Merete Mogensen;0
Aabenraakredsen;6. Ravsted;K;Kristendemokraterne;Britta Thomsen;0
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Partiliste;23
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Ida Smed;10
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Jan Rytkjær Callesen;0
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Torbjørn Fristed;0
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Karina Adsbøl;0
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Karsten Brønnum;0
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Julie Gottschalk;0
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Kenneth Fredslund Petersen;0
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Kristian Thulesen Dahl;41
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Susanne Eilersen;0
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Marie Krarup;3
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Annette Tandrup Beier Andersen;3
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Susanne Dyreborg;1
Aabenraakredsen;6. Ravsted;O;Dansk Folkeparti;Jan Voss Hansen;0
Aabenraakredsen;6. Ravsted;P;Stram Kurs;Partiliste;9
Aabenraakredsen;6. Ravsted;P;Stram Kurs;Carsten Normann Munk;1
Aabenraakredsen;6. Ravsted;P;Stram Kurs;Emil Jensen;0
Aabenraakredsen;6. Ravsted;P;Stram Kurs;Mike Iversen;0
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Partiliste;56
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Mogens Dall;65
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Claus Christensen;1
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Tom Eriksen;0
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Eva Kjer Hansen;31
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Tobias Jørgensen;0
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Anni Matthiesen;2
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Christoffer Aagaard Melson;0
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Ellen Trane Nørby;8
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Lene Ravn Rasmussen;0
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Hans Nissen Rosenberg;0
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Hans Christian Schmidt;20
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Philip Tietje;43
Aabenraakredsen;6. Ravsted;V;Venstre, Danmarks Liberale Parti;Ulla Tørnæs;7
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Partiliste;7
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Lene Dalsgaard;1
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Henning Hyllested;1
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Rasmus Vestergaard Madsen;2
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Maya Ryom;0
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Kirsten Cordtz;0
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Flemming Leer Jakobsen;0
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Sarah Nørris;0
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Martin Schmidt Konradsen;0
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Sabrina Louise Christiansen;0
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Benny Dall;0
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Helene Hellesøe Appel;0
Aabenraakredsen;6. Ravsted;Ø;Enhedslisten - De Rød-Grønne;Mathias D. Christiansen;0
Aabenraakredsen;6. Ravsted;Å;Alternativet;Partiliste;3
Aabenraakredsen;6. Ravsted;Å;Alternativet;Karin Rohr Genz;0
Aabenraakredsen;6. Ravsted;Å;Alternativet;Søren Haastrup;0
Aabenraakredsen;6. Ravsted;Å;Alternativet;Rune Ranaivo Bjerremand;0
Aabenraakredsen;6. Ravsted;Å;Alternativet;Edvard Korsbæk;0
Aabenraakredsen;6. Ravsted;Å;Alternativet;Tina Brixen;0
Aabenraakredsen;6. Ravsted;Å;Alternativet;Ditte Madvig Evald;0
Aabenraakredsen;6. Ravsted;Å;Alternativet;Bjarne Aasø;0
Aabenraakredsen;6. Ravsted;Å;Alternativet;Stefan S. Kirkegaard-Kronborg;0
Aabenraakredsen;6. Ravsted;Å;Alternativet;Mette Bram;0
Aabenraakredsen;6. Ravsted;(Uden for parti);(Uden for parti);Michael Thomsen;1
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Partiliste;178
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Theis Kylling Hommeltoft;62
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Niels Ole Beck;1
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Benny Engelbrecht;41
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Henny Fiskbæk;2
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Ove Jensen;1
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Anders Kronborg;5
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Christian Rabjerg Madsen;0
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Jesper Petersen;16
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Troels Ravn;1
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Kim Printz Ringbæk;0
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Jens Jonatan Steen;0
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;René Vilstrup-Bie;0
Aabenraakredsen;7. Bolderslev;A;Socialdemokratiet;Birgitte Vind;4
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Partiliste;21
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Rune Christiansen;6
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Lotte Rod;13
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Ole Lynggaard Jørgensen;2
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Nanna Nørholm;0
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Daisy Nykjær-Andersen;0
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Jonna Buch Andersen;0
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Gitte Reimer;0
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Nils Sjøberg;1
Aabenraakredsen;7. Bolderslev;B;Radikale Venstre;Karl Erik Olesen;1
Aabenraakredsen;7. Bolderslev;C;Det Konservative Folkeparti;Partiliste;28
Aabenraakredsen;7. Bolderslev;C;Det Konservative Folkeparti;Niels Flemming Hansen;9
Aabenraakredsen;7. Bolderslev;C;Det Konservative Folkeparti;Søren Tylvad Andersen;0
Aabenraakredsen;7. Bolderslev;C;Det Konservative Folkeparti;David Gulløv;0
Aabenraakredsen;7. Bolderslev;C;Det Konservative Folkeparti;Klaus Juhl;1
Aabenraakredsen;7. Bolderslev;C;Det Konservative Folkeparti;Knud Erik Langhoff;1
Aabenraakredsen;7. Bolderslev;C;Det Konservative Folkeparti;Anette Abildgaard Larsen;3
Aabenraakredsen;7. Bolderslev;C;Det Konservative Folkeparti;Frederik Bloch Münster;1
Aabenraakredsen;7. Bolderslev;C;Det Konservative Folkeparti;Katri Søgaard;0
Aabenraakredsen;7. Bolderslev;D;Nye Borgerlige;Partiliste;8
Aabenraakredsen;7. Bolderslev;D;Nye Borgerlige;Pernille Vermund;50
Aabenraakredsen;7. Bolderslev;D;Nye Borgerlige;Jan Køpke Christensen;1
Aabenraakredsen;7. Bolderslev;D;Nye Borgerlige;Anne Marie Buch;0
Aabenraakredsen;7. Bolderslev;D;Nye Borgerlige;Bo Kleis Christensen;0
Aabenraakredsen;7. Bolderslev;D;Nye Borgerlige;Morten Filipsen;0
Aabenraakredsen;7. Bolderslev;D;Nye Borgerlige;Per B. Frostholm;1
Aabenraakredsen;7. Bolderslev;D;Nye Borgerlige;Anton Kudsk;3
Aabenraakredsen;7. Bolderslev;D;Nye Borgerlige;Mikkel Bjørn Sørensen;0
Aabenraakredsen;7. Bolderslev;E;Klaus Riskær Pedersen;Partiliste;14
Aabenraakredsen;7. Bolderslev;E;Klaus Riskær Pedersen;Torben Østergaard Christoffersen;0
Aabenraakredsen;7. Bolderslev;E;Klaus Riskær Pedersen;Peter Martin Pedersen;0
Aabenraakredsen;7. Bolderslev;F;SF - Socialistisk Folkeparti;Partiliste;20
Aabenraakredsen;7. Bolderslev;F;SF - Socialistisk Folkeparti;Nanna Bonde;11
Aabenraakredsen;7. Bolderslev;F;SF - Socialistisk Folkeparti;Mikkel Ammitzbøll;0
Aabenraakredsen;7. Bolderslev;F;SF - Socialistisk Folkeparti;Britta Bitsch;0
Aabenraakredsen;7. Bolderslev;F;SF - Socialistisk Folkeparti;Henrik Boye;0
Aabenraakredsen;7. Bolderslev;F;SF - Socialistisk Folkeparti;Karina Lorentzen Dehnhardt;5
Aabenraakredsen;7. Bolderslev;F;SF - Socialistisk Folkeparti;Lars Olesen;0
Aabenraakredsen;7. Bolderslev;F;SF - Socialistisk Folkeparti;Gunner Poulsen;0
Aabenraakredsen;7. Bolderslev;F;SF - Socialistisk Folkeparti;Mathilde Ziefeldt;0
Aabenraakredsen;7. Bolderslev;I;Liberal Alliance;Partiliste;5
Aabenraakredsen;7. Bolderslev;I;Liberal Alliance;Steen Holm Iversen;1
Aabenraakredsen;7. Bolderslev;I;Liberal Alliance;Martin Boye;1
Aabenraakredsen;7. Bolderslev;I;Liberal Alliance;Claus Hansen;1
Aabenraakredsen;7. Bolderslev;I;Liberal Alliance;Henrik Dahl;3
Aabenraakredsen;7. Bolderslev;I;Liberal Alliance;John Rasmussen;0
Aabenraakredsen;7. Bolderslev;I;Liberal Alliance;Søren Peder Stensgård Sørensen;0
Aabenraakredsen;7. Bolderslev;I;Liberal Alliance;Pernille Schwaner;0
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Partiliste;19
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Marianne Karlsmose;5
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Henri Nissen;7
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Gert Brennalt;0
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Jesper Nissen Brogaard-Radoor;1
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Jackie D. Hansen;1
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Inge Marie Jensen;0
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Søren Lydeking Pedersen;0
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Merete Mogensen;0
Aabenraakredsen;7. Bolderslev;K;Kristendemokraterne;Britta Thomsen;0
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Partiliste;90
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Ida Smed;24
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Jan Rytkjær Callesen;3
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Torbjørn Fristed;1
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Karina Adsbøl;2
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Karsten Brønnum;0
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Julie Gottschalk;0
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Kenneth Fredslund Petersen;0
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Kristian Thulesen Dahl;88
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Susanne Eilersen;0
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Marie Krarup;2
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Annette Tandrup Beier Andersen;4
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Susanne Dyreborg;1
Aabenraakredsen;7. Bolderslev;O;Dansk Folkeparti;Jan Voss Hansen;0
Aabenraakredsen;7. Bolderslev;P;Stram Kurs;Partiliste;21
Aabenraakredsen;7. Bolderslev;P;Stram Kurs;Carsten Normann Munk;7
Aabenraakredsen;7. Bolderslev;P;Stram Kurs;Emil Jensen;1
Aabenraakredsen;7. Bolderslev;P;Stram Kurs;Mike Iversen;1
Aabenraakredsen;7. Bolderslev;V;Venstre, Danmarks Liberale Parti;Partiliste;122
Aabenraakredsen;7. Bolderslev;V;Venstre, Danmarks Liberale Parti;Mogens Dall;139
Aabenraakredsen;7. Bolderslev;V;Venstre, Danmarks Liberale Parti;Claus Christensen;0
Aabenraakredsen;7. Bolderslev;V;Venstre, Danmarks Liberale Parti;Tom Eriksen;2
Aabenraakredsen;7. Bolderslev;V;Venstre, Danmarks Liberale Parti;Eva Kjer Hansen;55
Aabenraakredsen;7. Bolderslev;V;Venstre, Danmarks Liberale Parti;Tobias Jørgensen;4
Aabenraakredsen;7. Bolderslev;V;Venstre, Danmarks Liberale Parti;Anni Matthiesen;7
Aabenraakredsen;7. Bolderslev;V;Venstre, Danmarks Liberale Parti;Christoffer Aagaard Melson;1
Aabenraakredsen;7. Bolderslev;V;Venstre, Danmarks Liberale Parti;Ellen Trane Nørby;35
