Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Gladsaxekredsen;8. Vadgård;C;Det Konservative Folkeparti;Steffen Mølgaard;5
Gladsaxekredsen;8. Vadgård;C;Det Konservative Folkeparti;Merete Scheelsbeck;3
Gladsaxekredsen;8. Vadgård;C;Det Konservative Folkeparti;Lisa Skov;4
Gladsaxekredsen;8. Vadgård;D;Nye Borgerlige;Partiliste;49
Gladsaxekredsen;8. Vadgård;D;Nye Borgerlige;Jeppe Juhl;8
Gladsaxekredsen;8. Vadgård;D;Nye Borgerlige;Hans Blaaberg;4
Gladsaxekredsen;8. Vadgård;D;Nye Borgerlige;Renee Funder;0
Gladsaxekredsen;8. Vadgård;D;Nye Borgerlige;Lone Madsen;1
Gladsaxekredsen;8. Vadgård;D;Nye Borgerlige;Anahita Malakians;6
Gladsaxekredsen;8. Vadgård;D;Nye Borgerlige;Claus Bøgh Svenningsen;2
Gladsaxekredsen;8. Vadgård;E;Klaus Riskær Pedersen;Partiliste;35
Gladsaxekredsen;8. Vadgård;E;Klaus Riskær Pedersen;Peter Hjorth;2
Gladsaxekredsen;8. Vadgård;E;Klaus Riskær Pedersen;Anette Prang;1
Gladsaxekredsen;8. Vadgård;F;SF - Socialistisk Folkeparti;Partiliste;204
Gladsaxekredsen;8. Vadgård;F;SF - Socialistisk Folkeparti;Serdal Benli;56
Gladsaxekredsen;8. Vadgård;F;SF - Socialistisk Folkeparti;Vivi Nør Jacobsen;18
Gladsaxekredsen;8. Vadgård;F;SF - Socialistisk Folkeparti;Marianne Bigum;26
Gladsaxekredsen;8. Vadgård;F;SF - Socialistisk Folkeparti;Ina Strøjer-Schmidt;58
Gladsaxekredsen;8. Vadgård;F;SF - Socialistisk Folkeparti;Niels Christian Barkholt;1
Gladsaxekredsen;8. Vadgård;F;SF - Socialistisk Folkeparti;Betina Skovby;9
Gladsaxekredsen;8. Vadgård;F;SF - Socialistisk Folkeparti;Joachim Schiødt;6
Gladsaxekredsen;8. Vadgård;F;SF - Socialistisk Folkeparti;Henrik Lund;3
Gladsaxekredsen;8. Vadgård;I;Liberal Alliance;Partiliste;48
Gladsaxekredsen;8. Vadgård;I;Liberal Alliance;Joachim B. Olsen;56
Gladsaxekredsen;8. Vadgård;I;Liberal Alliance;Steffen Larsen;0
Gladsaxekredsen;8. Vadgård;I;Liberal Alliance;Morten Kristoffer Hansen;0
Gladsaxekredsen;8. Vadgård;I;Liberal Alliance;Michael Melchert;4
Gladsaxekredsen;8. Vadgård;I;Liberal Alliance;Nikolaj Vester;0
Gladsaxekredsen;8. Vadgård;K;Kristendemokraterne;Partiliste;19
Gladsaxekredsen;8. Vadgård;K;Kristendemokraterne;Jacob Rabjerg;1
Gladsaxekredsen;8. Vadgård;K;Kristendemokraterne;Johnnie Gregersen;0
Gladsaxekredsen;8. Vadgård;K;Kristendemokraterne;Lars Sejergaard;3
Gladsaxekredsen;8. Vadgård;K;Kristendemokraterne;Sara Sejergaard;4
Gladsaxekredsen;8. Vadgård;K;Kristendemokraterne;Kim Grenov;4
Gladsaxekredsen;8. Vadgård;O;Dansk Folkeparti;Partiliste;138
Gladsaxekredsen;8. Vadgård;O;Dansk Folkeparti;Asbjørn Gerting Olsson;0
Gladsaxekredsen;8. Vadgård;O;Dansk Folkeparti;Anette Skafte;3
Gladsaxekredsen;8. Vadgård;O;Dansk Folkeparti;Danni Olsen;2
Gladsaxekredsen;8. Vadgård;O;Dansk Folkeparti;Pia Kjærsgaard;131
Gladsaxekredsen;8. Vadgård;O;Dansk Folkeparti;Kenneth Kristensen Berth;8
Gladsaxekredsen;8. Vadgård;O;Dansk Folkeparti;Mette Qwinten;2
Gladsaxekredsen;8. Vadgård;O;Dansk Folkeparti;Mikkel Dencker;4
Gladsaxekredsen;8. Vadgård;O;Dansk Folkeparti;Kim Hammer;0
Gladsaxekredsen;8. Vadgård;P;Stram Kurs;Partiliste;69
Gladsaxekredsen;8. Vadgård;P;Stram Kurs;Henrik Westermann Søndergård;2
Gladsaxekredsen;8. Vadgård;P;Stram Kurs;Kim Jessen;3
Gladsaxekredsen;8. Vadgård;P;Stram Kurs;Bjarke Rosenkilde;3
Gladsaxekredsen;8. Vadgård;V;Venstre, Danmarks Liberale Parti;Partiliste;396
Gladsaxekredsen;8. Vadgård;V;Venstre, Danmarks Liberale Parti;Mads Fuglede;91
Gladsaxekredsen;8. Vadgård;V;Venstre, Danmarks Liberale Parti;Flemming Andersen;0
Gladsaxekredsen;8. Vadgård;V;Venstre, Danmarks Liberale Parti;Colette Brix;3
Gladsaxekredsen;8. Vadgård;V;Venstre, Danmarks Liberale Parti;Christine Dal;22
Gladsaxekredsen;8. Vadgård;V;Venstre, Danmarks Liberale Parti;Karen Ellemann;71
Gladsaxekredsen;8. Vadgård;V;Venstre, Danmarks Liberale Parti;Mikkel Molin;5
Gladsaxekredsen;8. Vadgård;V;Venstre, Danmarks Liberale Parti;Charlotte Munch;10
Gladsaxekredsen;8. Vadgård;V;Venstre, Danmarks Liberale Parti;Kim Valentin;33
Gladsaxekredsen;8. Vadgård;Ø;Enhedslisten - De Rød-Grønne;Partiliste;172
Gladsaxekredsen;8. Vadgård;Ø;Enhedslisten - De Rød-Grønne;Søren Søndergaard;76
Gladsaxekredsen;8. Vadgård;Ø;Enhedslisten - De Rød-Grønne;Ibrahim Benli;8
Gladsaxekredsen;8. Vadgård;Ø;Enhedslisten - De Rød-Grønne;Anna Berg;15
Gladsaxekredsen;8. Vadgård;Ø;Enhedslisten - De Rød-Grønne;Annika Holm Nielsen;4
Gladsaxekredsen;8. Vadgård;Ø;Enhedslisten - De Rød-Grønne;Helge Bo Jensen;4
Gladsaxekredsen;8. Vadgård;Ø;Enhedslisten - De Rød-Grønne;Jeanne Toxværd;3
Gladsaxekredsen;8. Vadgård;Ø;Enhedslisten - De Rød-Grønne;Tobias Clausen;3
Gladsaxekredsen;8. Vadgård;Ø;Enhedslisten - De Rød-Grønne;Stine Rahbek Pedersen;4
Gladsaxekredsen;8. Vadgård;Å;Alternativet;Partiliste;56
Gladsaxekredsen;8. Vadgård;Å;Alternativet;Sikandar Siddique;6
Gladsaxekredsen;8. Vadgård;Å;Alternativet;Marianne Victor Hansen;6
Gladsaxekredsen;8. Vadgård;Å;Alternativet;Ken Patrick Petersson;2
Gladsaxekredsen;8. Vadgård;Å;Alternativet;Sofie Groth;8
Gladsaxekredsen;8. Vadgård;Å;Alternativet;Anders Stjernholm;6
Gladsaxekredsen;8. Vadgård;Å;Alternativet;Kim Christiansen;4
Gladsaxekredsen;8. Vadgård;Å;Alternativet;Thomas Anker;2
Gladsaxekredsen;8. Vadgård;(Uden for parti);(Uden for parti);Christian B. Olesen;1
Gladsaxekredsen;8. Vadgård;(Uden for parti);(Uden for parti);Mads Palsvig;21
Gladsaxekredsen;9. Værebro;A;Socialdemokratiet;Partiliste;249
Gladsaxekredsen;9. Værebro;A;Socialdemokratiet;Jeppe Bruus;101
Gladsaxekredsen;9. Værebro;A;Socialdemokratiet;Morten Bødskov;17
Gladsaxekredsen;9. Værebro;A;Socialdemokratiet;Maria Durhuus;12
Gladsaxekredsen;9. Værebro;A;Socialdemokratiet;Kasper Sand Kjær;2
Gladsaxekredsen;9. Værebro;A;Socialdemokratiet;Malthe Johan Poulsen;7
Gladsaxekredsen;9. Værebro;A;Socialdemokratiet;Anne Sina;3
Gladsaxekredsen;9. Værebro;A;Socialdemokratiet;Simon Pihl Sørensen;1
Gladsaxekredsen;9. Værebro;A;Socialdemokratiet;Mattias Tesfaye;31
Gladsaxekredsen;9. Værebro;B;Radikale Venstre;Partiliste;129
Gladsaxekredsen;9. Værebro;B;Radikale Venstre;Mads Høj Jørgensen;6
Gladsaxekredsen;9. Værebro;B;Radikale Venstre;Sofie Carsten Nielsen;70
Gladsaxekredsen;9. Værebro;B;Radikale Venstre;Stinus Lindgreen;7
Gladsaxekredsen;9. Værebro;B;Radikale Venstre;Susanne Wad Leth;5
Gladsaxekredsen;9. Værebro;B;Radikale Venstre;Abbas Razvi;19
Gladsaxekredsen;9. Værebro;B;Radikale Venstre;Dennis Schmock;0
Gladsaxekredsen;9. Værebro;B;Radikale Venstre;Petar Socevic;12
Gladsaxekredsen;9. Værebro;B;Radikale Venstre;Jeanné Vetling;2
Gladsaxekredsen;9. Værebro;C;Det Konservative Folkeparti;Partiliste;60
Gladsaxekredsen;9. Værebro;C;Det Konservative Folkeparti;Henrik Sørensen;9
Gladsaxekredsen;9. Værebro;C;Det Konservative Folkeparti;Hanne Bjørn-Klausen;2
Gladsaxekredsen;9. Værebro;C;Det Konservative Folkeparti;Rasmus Jarlov;36
Gladsaxekredsen;9. Værebro;C;Det Konservative Folkeparti;Steffen Mølgaard;0
Gladsaxekredsen;9. Værebro;C;Det Konservative Folkeparti;Merete Scheelsbeck;5
Gladsaxekredsen;9. Værebro;C;Det Konservative Folkeparti;Lisa Skov;1
Gladsaxekredsen;9. Værebro;D;Nye Borgerlige;Partiliste;33
Gladsaxekredsen;9. Værebro;D;Nye Borgerlige;Jeppe Juhl;1
Gladsaxekredsen;9. Værebro;D;Nye Borgerlige;Hans Blaaberg;1
Gladsaxekredsen;9. Værebro;D;Nye Borgerlige;Renee Funder;0
Gladsaxekredsen;9. Værebro;D;Nye Borgerlige;Lone Madsen;3
Gladsaxekredsen;9. Værebro;D;Nye Borgerlige;Anahita Malakians;3
Gladsaxekredsen;9. Værebro;D;Nye Borgerlige;Claus Bøgh Svenningsen;0
Gladsaxekredsen;9. Værebro;E;Klaus Riskær Pedersen;Partiliste;13
Gladsaxekredsen;9. Værebro;E;Klaus Riskær Pedersen;Peter Hjorth;0
Gladsaxekredsen;9. Værebro;E;Klaus Riskær Pedersen;Anette Prang;2
Gladsaxekredsen;9. Værebro;F;SF - Socialistisk Folkeparti;Partiliste;101
Gladsaxekredsen;9. Værebro;F;SF - Socialistisk Folkeparti;Serdal Benli;70
Gladsaxekredsen;9. Værebro;F;SF - Socialistisk Folkeparti;Vivi Nør Jacobsen;8
Gladsaxekredsen;9. Værebro;F;SF - Socialistisk Folkeparti;Marianne Bigum;8
Gladsaxekredsen;9. Værebro;F;SF - Socialistisk Folkeparti;Ina Strøjer-Schmidt;19
Gladsaxekredsen;9. Værebro;F;SF - Socialistisk Folkeparti;Niels Christian Barkholt;1
Gladsaxekredsen;9. Værebro;F;SF - Socialistisk Folkeparti;Betina Skovby;4
Gladsaxekredsen;9. Værebro;F;SF - Socialistisk Folkeparti;Joachim Schiødt;1
Gladsaxekredsen;9. Værebro;F;SF - Socialistisk Folkeparti;Henrik Lund;1
Gladsaxekredsen;9. Værebro;I;Liberal Alliance;Partiliste;20
Gladsaxekredsen;9. Værebro;I;Liberal Alliance;Joachim B. Olsen;30
Gladsaxekredsen;9. Værebro;I;Liberal Alliance;Steffen Larsen;0
Gladsaxekredsen;9. Værebro;I;Liberal Alliance;Morten Kristoffer Hansen;0
Gladsaxekredsen;9. Værebro;I;Liberal Alliance;Michael Melchert;0
Gladsaxekredsen;9. Værebro;I;Liberal Alliance;Nikolaj Vester;0
Gladsaxekredsen;9. Værebro;K;Kristendemokraterne;Partiliste;8
Gladsaxekredsen;9. Værebro;K;Kristendemokraterne;Jacob Rabjerg;0
Gladsaxekredsen;9. Værebro;K;Kristendemokraterne;Johnnie Gregersen;0
Gladsaxekredsen;9. Værebro;K;Kristendemokraterne;Lars Sejergaard;3
Gladsaxekredsen;9. Værebro;K;Kristendemokraterne;Sara Sejergaard;2
Gladsaxekredsen;9. Værebro;K;Kristendemokraterne;Kim Grenov;0
Gladsaxekredsen;9. Værebro;O;Dansk Folkeparti;Partiliste;52
Gladsaxekredsen;9. Værebro;O;Dansk Folkeparti;Asbjørn Gerting Olsson;3
Gladsaxekredsen;9. Værebro;O;Dansk Folkeparti;Anette Skafte;1
Gladsaxekredsen;9. Værebro;O;Dansk Folkeparti;Danni Olsen;2
Gladsaxekredsen;9. Værebro;O;Dansk Folkeparti;Pia Kjærsgaard;49
Gladsaxekredsen;9. Værebro;O;Dansk Folkeparti;Kenneth Kristensen Berth;3
Gladsaxekredsen;9. Værebro;O;Dansk Folkeparti;Mette Qwinten;1
Gladsaxekredsen;9. Værebro;O;Dansk Folkeparti;Mikkel Dencker;2
Gladsaxekredsen;9. Værebro;O;Dansk Folkeparti;Kim Hammer;0
Gladsaxekredsen;9. Værebro;P;Stram Kurs;Partiliste;34
Gladsaxekredsen;9. Værebro;P;Stram Kurs;Henrik Westermann Søndergård;0
Gladsaxekredsen;9. Værebro;P;Stram Kurs;Kim Jessen;1
Gladsaxekredsen;9. Værebro;P;Stram Kurs;Bjarke Rosenkilde;0
Gladsaxekredsen;9. Værebro;V;Venstre, Danmarks Liberale Parti;Partiliste;159
Gladsaxekredsen;9. Værebro;V;Venstre, Danmarks Liberale Parti;Mads Fuglede;67
Gladsaxekredsen;9. Værebro;V;Venstre, Danmarks Liberale Parti;Flemming Andersen;1
Gladsaxekredsen;9. Værebro;V;Venstre, Danmarks Liberale Parti;Colette Brix;1
Gladsaxekredsen;9. Værebro;V;Venstre, Danmarks Liberale Parti;Christine Dal;9
Gladsaxekredsen;9. Værebro;V;Venstre, Danmarks Liberale Parti;Karen Ellemann;48
Gladsaxekredsen;9. Værebro;V;Venstre, Danmarks Liberale Parti;Mikkel Molin;3
Gladsaxekredsen;9. Værebro;V;Venstre, Danmarks Liberale Parti;Charlotte Munch;4
Gladsaxekredsen;9. Værebro;V;Venstre, Danmarks Liberale Parti;Kim Valentin;18
Gladsaxekredsen;9. Værebro;Ø;Enhedslisten - De Rød-Grønne;Partiliste;116
Gladsaxekredsen;9. Værebro;Ø;Enhedslisten - De Rød-Grønne;Søren Søndergaard;38
Gladsaxekredsen;9. Værebro;Ø;Enhedslisten - De Rød-Grønne;Ibrahim Benli;16
Gladsaxekredsen;9. Værebro;Ø;Enhedslisten - De Rød-Grønne;Anna Berg;6
Gladsaxekredsen;9. Værebro;Ø;Enhedslisten - De Rød-Grønne;Annika Holm Nielsen;0
Gladsaxekredsen;9. Værebro;Ø;Enhedslisten - De Rød-Grønne;Helge Bo Jensen;1
Gladsaxekredsen;9. Værebro;Ø;Enhedslisten - De Rød-Grønne;Jeanne Toxværd;1
Gladsaxekredsen;9. Værebro;Ø;Enhedslisten - De Rød-Grønne;Tobias Clausen;1
Gladsaxekredsen;9. Værebro;Ø;Enhedslisten - De Rød-Grønne;Stine Rahbek Pedersen;2
Gladsaxekredsen;9. Værebro;Å;Alternativet;Partiliste;33
Gladsaxekredsen;9. Værebro;Å;Alternativet;Sikandar Siddique;10
Gladsaxekredsen;9. Værebro;Å;Alternativet;Marianne Victor Hansen;3
Gladsaxekredsen;9. Værebro;Å;Alternativet;Ken Patrick Petersson;0
Gladsaxekredsen;9. Værebro;Å;Alternativet;Sofie Groth;4
Gladsaxekredsen;9. Værebro;Å;Alternativet;Anders Stjernholm;6
Gladsaxekredsen;9. Værebro;Å;Alternativet;Kim Christiansen;1
Gladsaxekredsen;9. Værebro;Å;Alternativet;Thomas Anker;3
Gladsaxekredsen;9. Værebro;(Uden for parti);(Uden for parti);Christian B. Olesen;0
Gladsaxekredsen;9. Værebro;(Uden for parti);(Uden for parti);Mads Palsvig;3
Rødovrekredsen;1. Herlev Medborgerhus;A;Socialdemokratiet;Partiliste;846
Rødovrekredsen;1. Herlev Medborgerhus;A;Socialdemokratiet;Morten Bødskov;685
Rødovrekredsen;1. Herlev Medborgerhus;A;Socialdemokratiet;Jeppe Bruus;38
Rødovrekredsen;1. Herlev Medborgerhus;A;Socialdemokratiet;Maria Durhuus;45
Rødovrekredsen;1. Herlev Medborgerhus;A;Socialdemokratiet;Kasper Sand Kjær;15
Rødovrekredsen;1. Herlev Medborgerhus;A;Socialdemokratiet;Malthe Johan Poulsen;17
Rødovrekredsen;1. Herlev Medborgerhus;A;Socialdemokratiet;Anne Sina;14
Rødovrekredsen;1. Herlev Medborgerhus;A;Socialdemokratiet;Simon Pihl Sørensen;3
Rødovrekredsen;1. Herlev Medborgerhus;A;Socialdemokratiet;Mattias Tesfaye;143
Rødovrekredsen;1. Herlev Medborgerhus;B;Radikale Venstre;Partiliste;277
Rødovrekredsen;1. Herlev Medborgerhus;B;Radikale Venstre;Jeanné Vetling;30
Rødovrekredsen;1. Herlev Medborgerhus;B;Radikale Venstre;Sofie Carsten Nielsen;82
Rødovrekredsen;1. Herlev Medborgerhus;B;Radikale Venstre;Stinus Lindgreen;19
Rødovrekredsen;1. Herlev Medborgerhus;B;Radikale Venstre;Mads Høj Jørgensen;10
Rødovrekredsen;1. Herlev Medborgerhus;B;Radikale Venstre;Susanne Wad Leth;3
Rødovrekredsen;1. Herlev Medborgerhus;B;Radikale Venstre;Abbas Razvi;48
Rødovrekredsen;1. Herlev Medborgerhus;B;Radikale Venstre;Dennis Schmock;1
Rødovrekredsen;1. Herlev Medborgerhus;B;Radikale Venstre;Petar Socevic;20
Rødovrekredsen;1. Herlev Medborgerhus;C;Det Konservative Folkeparti;Partiliste;166
Rødovrekredsen;1. Herlev Medborgerhus;C;Det Konservative Folkeparti;Steffen Mølgaard;6
Rødovrekredsen;1. Herlev Medborgerhus;C;Det Konservative Folkeparti;Hanne Bjørn-Klausen;27
Rødovrekredsen;1. Herlev Medborgerhus;C;Det Konservative Folkeparti;Rasmus Jarlov;78
Rødovrekredsen;1. Herlev Medborgerhus;C;Det Konservative Folkeparti;Merete Scheelsbeck;6
Rødovrekredsen;1. Herlev Medborgerhus;C;Det Konservative Folkeparti;Lisa Skov;4
Rødovrekredsen;1. Herlev Medborgerhus;C;Det Konservative Folkeparti;Henrik Sørensen;0
Rødovrekredsen;1. Herlev Medborgerhus;D;Nye Borgerlige;Partiliste;95
Rødovrekredsen;1. Herlev Medborgerhus;D;Nye Borgerlige;Jeppe Juhl;10
Rødovrekredsen;1. Herlev Medborgerhus;D;Nye Borgerlige;Renee Funder;2
Rødovrekredsen;1. Herlev Medborgerhus;D;Nye Borgerlige;Hans Blaaberg;3
Rødovrekredsen;1. Herlev Medborgerhus;D;Nye Borgerlige;Lone Madsen;5
Rødovrekredsen;1. Herlev Medborgerhus;D;Nye Borgerlige;Anahita Malakians;5
Rødovrekredsen;1. Herlev Medborgerhus;D;Nye Borgerlige;Claus Bøgh Svenningsen;1
Rødovrekredsen;1. Herlev Medborgerhus;E;Klaus Riskær Pedersen;Partiliste;42
Rødovrekredsen;1. Herlev Medborgerhus;E;Klaus Riskær Pedersen;Peter Hjorth;2
Rødovrekredsen;1. Herlev Medborgerhus;E;Klaus Riskær Pedersen;Anette Prang;0
Rødovrekredsen;1. Herlev Medborgerhus;F;SF - Socialistisk Folkeparti;Partiliste;339
Rødovrekredsen;1. Herlev Medborgerhus;F;SF - Socialistisk Folkeparti;Serdal Benli;28
Rødovrekredsen;1. Herlev Medborgerhus;F;SF - Socialistisk Folkeparti;Vivi Nør Jacobsen;12
Rødovrekredsen;1. Herlev Medborgerhus;F;SF - Socialistisk Folkeparti;Marianne Bigum;24
Rødovrekredsen;1. Herlev Medborgerhus;F;SF - Socialistisk Folkeparti;Ina Strøjer-Schmidt;88
Rødovrekredsen;1. Herlev Medborgerhus;F;SF - Socialistisk Folkeparti;Niels Christian Barkholt;4
Rødovrekredsen;1. Herlev Medborgerhus;F;SF - Socialistisk Folkeparti;Betina Skovby;104
Rødovrekredsen;1. Herlev Medborgerhus;F;SF - Socialistisk Folkeparti;Joachim Schiødt;7
Rødovrekredsen;1. Herlev Medborgerhus;F;SF - Socialistisk Folkeparti;Henrik Lund;6
Rødovrekredsen;1. Herlev Medborgerhus;I;Liberal Alliance;Partiliste;77
Rødovrekredsen;1. Herlev Medborgerhus;I;Liberal Alliance;Joachim B. Olsen;40
Rødovrekredsen;1. Herlev Medborgerhus;I;Liberal Alliance;Steffen Larsen;2
Rødovrekredsen;1. Herlev Medborgerhus;I;Liberal Alliance;Morten Kristoffer Hansen;1
Rødovrekredsen;1. Herlev Medborgerhus;I;Liberal Alliance;Michael Melchert;1
Rødovrekredsen;1. Herlev Medborgerhus;I;Liberal Alliance;Nikolaj Vester;1
Rødovrekredsen;1. Herlev Medborgerhus;K;Kristendemokraterne;Partiliste;55
Rødovrekredsen;1. Herlev Medborgerhus;K;Kristendemokraterne;Jacob Rabjerg;4
Rødovrekredsen;1. Herlev Medborgerhus;K;Kristendemokraterne;Johnnie Gregersen;1
Rødovrekredsen;1. Herlev Medborgerhus;K;Kristendemokraterne;Lars Sejergaard;1
Rødovrekredsen;1. Herlev Medborgerhus;K;Kristendemokraterne;Sara Sejergaard;2
Rødovrekredsen;1. Herlev Medborgerhus;K;Kristendemokraterne;Kim Grenov;4
Rødovrekredsen;1. Herlev Medborgerhus;O;Dansk Folkeparti;Partiliste;243
Rødovrekredsen;1. Herlev Medborgerhus;O;Dansk Folkeparti;Kim Hammer;10
Rødovrekredsen;1. Herlev Medborgerhus;O;Dansk Folkeparti;Asbjørn Gerting Olsson;1
Rødovrekredsen;1. Herlev Medborgerhus;O;Dansk Folkeparti;Anette Skafte;5
Rødovrekredsen;1. Herlev Medborgerhus;O;Dansk Folkeparti;Danni Olsen;4
Rødovrekredsen;1. Herlev Medborgerhus;O;Dansk Folkeparti;Pia Kjærsgaard;221
Rødovrekredsen;1. Herlev Medborgerhus;O;Dansk Folkeparti;Kenneth Kristensen Berth;8
Rødovrekredsen;1. Herlev Medborgerhus;O;Dansk Folkeparti;Mette Qwinten;20
Rødovrekredsen;1. Herlev Medborgerhus;O;Dansk Folkeparti;Mikkel Dencker;3
Rødovrekredsen;1. Herlev Medborgerhus;P;Stram Kurs;Partiliste;125
Rødovrekredsen;1. Herlev Medborgerhus;P;Stram Kurs;Henrik Westermann Søndergård;7
Rødovrekredsen;1. Herlev Medborgerhus;P;Stram Kurs;Kim Jessen;3
Rødovrekredsen;1. Herlev Medborgerhus;P;Stram Kurs;Bjarke Rosenkilde;0
Rødovrekredsen;1. Herlev Medborgerhus;V;Venstre, Danmarks Liberale Parti;Partiliste;555
Rødovrekredsen;1. Herlev Medborgerhus;V;Venstre, Danmarks Liberale Parti;Mikkel Molin;7
Rødovrekredsen;1. Herlev Medborgerhus;V;Venstre, Danmarks Liberale Parti;Flemming Andersen;4
Rødovrekredsen;1. Herlev Medborgerhus;V;Venstre, Danmarks Liberale Parti;Colette Brix;3
Rødovrekredsen;1. Herlev Medborgerhus;V;Venstre, Danmarks Liberale Parti;Christine Dal;31
Rødovrekredsen;1. Herlev Medborgerhus;V;Venstre, Danmarks Liberale Parti;Karen Ellemann;123
Rødovrekredsen;1. Herlev Medborgerhus;V;Venstre, Danmarks Liberale Parti;Mads Fuglede;45
Rødovrekredsen;1. Herlev Medborgerhus;V;Venstre, Danmarks Liberale Parti;Charlotte Munch;6
Rødovrekredsen;1. Herlev Medborgerhus;V;Venstre, Danmarks Liberale Parti;Kim Valentin;32
Rødovrekredsen;1. Herlev Medborgerhus;Ø;Enhedslisten - De Rød-Grønne;Partiliste;342
Rødovrekredsen;1. Herlev Medborgerhus;Ø;Enhedslisten - De Rød-Grønne;Ibrahim Benli;55
Rødovrekredsen;1. Herlev Medborgerhus;Ø;Enhedslisten - De Rød-Grønne;Søren Søndergaard;47
Rødovrekredsen;1. Herlev Medborgerhus;Ø;Enhedslisten - De Rød-Grønne;Anna Berg;26
Rødovrekredsen;1. Herlev Medborgerhus;Ø;Enhedslisten - De Rød-Grønne;Annika Holm Nielsen;6
Rødovrekredsen;1. Herlev Medborgerhus;Ø;Enhedslisten - De Rød-Grønne;Helge Bo Jensen;1
Rødovrekredsen;1. Herlev Medborgerhus;Ø;Enhedslisten - De Rød-Grønne;Jeanne Toxværd;5
Rødovrekredsen;1. Herlev Medborgerhus;Ø;Enhedslisten - De Rød-Grønne;Tobias Clausen;3
Rødovrekredsen;1. Herlev Medborgerhus;Ø;Enhedslisten - De Rød-Grønne;Stine Rahbek Pedersen;10
Rødovrekredsen;1. Herlev Medborgerhus;Å;Alternativet;Partiliste;102
Rødovrekredsen;1. Herlev Medborgerhus;Å;Alternativet;Sikandar Siddique;21
Rødovrekredsen;1. Herlev Medborgerhus;Å;Alternativet;Marianne Victor Hansen;6
Rødovrekredsen;1. Herlev Medborgerhus;Å;Alternativet;Ken Patrick Petersson;2
Rødovrekredsen;1. Herlev Medborgerhus;Å;Alternativet;Sofie Groth;17
Rødovrekredsen;1. Herlev Medborgerhus;Å;Alternativet;Anders Stjernholm;10
Rødovrekredsen;1. Herlev Medborgerhus;Å;Alternativet;Kim Christiansen;1
Rødovrekredsen;1. Herlev Medborgerhus;Å;Alternativet;Thomas Anker;3
Rødovrekredsen;1. Herlev Medborgerhus;(Uden for parti);(Uden for parti);Christian B. Olesen;0
Rødovrekredsen;1. Herlev Medborgerhus;(Uden for parti);(Uden for parti);Mads Palsvig;19
Rødovrekredsen;1. Ørbygård;A;Socialdemokratiet;Partiliste;310
Rødovrekredsen;1. Ørbygård;A;Socialdemokratiet;Morten Bødskov;195
Rødovrekredsen;1. Ørbygård;A;Socialdemokratiet;Jeppe Bruus;11
Rødovrekredsen;1. Ørbygård;A;Socialdemokratiet;Maria Durhuus;16
Rødovrekredsen;1. Ørbygård;A;Socialdemokratiet;Kasper Sand Kjær;3
Rødovrekredsen;1. Ørbygård;A;Socialdemokratiet;Malthe Johan Poulsen;11
Rødovrekredsen;1. Ørbygård;A;Socialdemokratiet;Anne Sina;17
Rødovrekredsen;1. Ørbygård;A;Socialdemokratiet;Simon Pihl Sørensen;4
Rødovrekredsen;1. Ørbygård;A;Socialdemokratiet;Mattias Tesfaye;93
Rødovrekredsen;1. Ørbygård;B;Radikale Venstre;Partiliste;146
Rødovrekredsen;1. Ørbygård;B;Radikale Venstre;Jeanné Vetling;6
Rødovrekredsen;1. Ørbygård;B;Radikale Venstre;Sofie Carsten Nielsen;60
Rødovrekredsen;1. Ørbygård;B;Radikale Venstre;Stinus Lindgreen;8
Rødovrekredsen;1. Ørbygård;B;Radikale Venstre;Mads Høj Jørgensen;1
Rødovrekredsen;1. Ørbygård;B;Radikale Venstre;Susanne Wad Leth;2
Rødovrekredsen;1. Ørbygård;B;Radikale Venstre;Abbas Razvi;9
Rødovrekredsen;1. Ørbygård;B;Radikale Venstre;Dennis Schmock;0
Rødovrekredsen;1. Ørbygård;B;Radikale Venstre;Petar Socevic;0
Rødovrekredsen;1. Ørbygård;C;Det Konservative Folkeparti;Partiliste;95
Rødovrekredsen;1. Ørbygård;C;Det Konservative Folkeparti;Steffen Mølgaard;1
Rødovrekredsen;1. Ørbygård;C;Det Konservative Folkeparti;Hanne Bjørn-Klausen;8
Rødovrekredsen;1. Ørbygård;C;Det Konservative Folkeparti;Rasmus Jarlov;67
Rødovrekredsen;1. Ørbygård;C;Det Konservative Folkeparti;Merete Scheelsbeck;7
Rødovrekredsen;1. Ørbygård;C;Det Konservative Folkeparti;Lisa Skov;3
Rødovrekredsen;1. Ørbygård;C;Det Konservative Folkeparti;Henrik Sørensen;0
Rødovrekredsen;1. Ørbygård;D;Nye Borgerlige;Partiliste;40
Rødovrekredsen;1. Ørbygård;D;Nye Borgerlige;Jeppe Juhl;0
Rødovrekredsen;1. Ørbygård;D;Nye Borgerlige;Renee Funder;0
Rødovrekredsen;1. Ørbygård;D;Nye Borgerlige;Hans Blaaberg;2
Rødovrekredsen;1. Ørbygård;D;Nye Borgerlige;Lone Madsen;2
Rødovrekredsen;1. Ørbygård;D;Nye Borgerlige;Anahita Malakians;1
Rødovrekredsen;1. Ørbygård;D;Nye Borgerlige;Claus Bøgh Svenningsen;0
Rødovrekredsen;1. Ørbygård;E;Klaus Riskær Pedersen;Partiliste;17
