Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Sundbyøsterkredsen;18. 4. Syd;E;Klaus Riskær Pedersen;Klaus Riskær Pedersen;67
Sundbyøsterkredsen;18. 4. Syd;E;Klaus Riskær Pedersen;Manja Aarslev Sørensen;1
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Partiliste;460
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Pia Olsen Dyhr;301
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Carl Valentin;19
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Kasper Nordborg Kiær;33
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Halime Oguz;15
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Balder Mørk Andersen;15
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Louise Tuxen Romsdal;8
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Rasmus Steenberger;30
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Melissa Skovgaard Jensen;4
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Ebbe A. Hansen;1
Sundbyøsterkredsen;18. 4. Syd;F;SF - Socialistisk Folkeparti;Rikke Lauritsen;12
Sundbyøsterkredsen;18. 4. Syd;I;Liberal Alliance;Partiliste;85
Sundbyøsterkredsen;18. 4. Syd;I;Liberal Alliance;Simon Emil Ammitzbøll-Bille;34
Sundbyøsterkredsen;18. 4. Syd;I;Liberal Alliance;Jacob Rosenberg;2
Sundbyøsterkredsen;18. 4. Syd;I;Liberal Alliance;Danny Malkowski;8
Sundbyøsterkredsen;18. 4. Syd;I;Liberal Alliance;Lars Berg Andersen;2
Sundbyøsterkredsen;18. 4. Syd;I;Liberal Alliance;Martin Ancher;5
Sundbyøsterkredsen;18. 4. Syd;I;Liberal Alliance;David Bertelsen;0
Sundbyøsterkredsen;18. 4. Syd;K;Kristendemokraterne;Partiliste;48
Sundbyøsterkredsen;18. 4. Syd;K;Kristendemokraterne;Stig Grenov;8
Sundbyøsterkredsen;18. 4. Syd;K;Kristendemokraterne;Nanna Bock;4
Sundbyøsterkredsen;18. 4. Syd;K;Kristendemokraterne;Anne Grønlund;1
Sundbyøsterkredsen;18. 4. Syd;K;Kristendemokraterne;Anne-Lise Wagner;3
Sundbyøsterkredsen;18. 4. Syd;K;Kristendemokraterne;Bess Serner-Pedersen;2
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Partiliste;211
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Brian Borglund Bruun;6
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Lars Vestergaard;7
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Paw Karslund;11
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Susanne Damsgaard;2
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Martin Henriksen;45
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Per Brix;1
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Carsten Ullmann Andersen;2
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Laila Sortland;9
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Cheanne Nielsen;1
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Peter Skaarup;78
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Søren Hald Christensen;1
Sundbyøsterkredsen;18. 4. Syd;O;Dansk Folkeparti;Julie Jacobsen;3
Sundbyøsterkredsen;18. 4. Syd;P;Stram Kurs;Partiliste;112
Sundbyøsterkredsen;18. 4. Syd;P;Stram Kurs;Martin Skriver;10
Sundbyøsterkredsen;18. 4. Syd;P;Stram Kurs;Lemmy Lundquist;0
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Partiliste;512
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Michael Lange;31
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Tommy Ahlers;324
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Martin Geertsen;62
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Jan E. Jørgensen;43
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Kasper Kristensen;18
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Bjarke Kværnø;0
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Jens-Kristian Lütken;1
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Casper Pedersen;1
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Anne Rasmussen;15
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Bo Sandroos;3
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Sven Aage Schlosrich;0
Sundbyøsterkredsen;18. 4. Syd;V;Venstre, Danmarks Liberale Parti;Søren Sørensen;0
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Partiliste;463
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Karen Skærlund Risvig;15
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Pernille Skipper;437
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Rosa Lund;42
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Rune Lund;12
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Jette Gottlieb;12
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Jonathan Simmel;8
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Dorthe Hecht;2
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Michael Neumann;6
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;David Rønne;1
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Jakob Nerup;2
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Louis Jacobsen;4
Sundbyøsterkredsen;18. 4. Syd;Ø;Enhedslisten - De Rød-Grønne;Mette Bang Larsen;4
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Partiliste;194
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Uffe Elbæk;83
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Carolina Magdalene Maier;26
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Kåre Traberg Smidt;11
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Jan Kristoffersen;11
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Asbjørn Ammitzbøll Flügge;3
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Henrik Marstal;5
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Jonathan Ries;5
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Nina Svane-Mikkelsen;10
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Shahzad Riaz;8
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Rolf Bjerre;7
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Mette Rose Nielsen;5
Sundbyøsterkredsen;18. 4. Syd;Å;Alternativet;Kashif Ahmad;13
Sundbyøsterkredsen;18. 4. Syd;(Uden for parti);(Uden for parti);Tommy Schou Christesen;1
Sundbyøsterkredsen;18. 4. Syd;(Uden for parti);(Uden for parti);Tom Gillesberg;4
Sundbyøsterkredsen;18. 4. Syd;(Uden for parti);(Uden for parti);John Jørgensen;0
Sundbyøsterkredsen;18. 4. Syd;(Uden for parti);(Uden for parti);Pierre Tavares;5
Sundbyøsterkredsen;18. 4. Syd;(Uden for parti);(Uden for parti);John Erik Wagner;2
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Partiliste;836
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Claus Hasselmann;49
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Yildiz Akdogan;54
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Niels E. Bjerrum;19
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Sine Heltberg;16
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Peter Hummelgaard;106
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Verner Sand Kirk;13
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Lone Larsen;9
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Jørgen Mørup Pedersen;1
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Lars Aslan Rasmussen;74
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Mette Reissmann;51
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Pernille Rosenkrantz-Theil;248
Sundbyøsterkredsen;19. 4. Øst;A;Socialdemokratiet;Simon Simonsen;33
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Partiliste;509
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Louise Vinther Alis;19
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Ida Auken;374
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Samira Nawa;76
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Mette Annelie Rasmussen;26
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Ruben Kidde;32
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Jeppe Fransson;6
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Jens Rohde;111
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Rune Scharff Andreasen;23
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Andreas Pourkamali;7
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Jesper Abildgaard;3
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Thomas Maare;5
Sundbyøsterkredsen;19. 4. Øst;B;Radikale Venstre;Lartey Lawson;5
Sundbyøsterkredsen;19. 4. Øst;C;Det Konservative Folkeparti;Partiliste;244
Sundbyøsterkredsen;19. 4. Øst;C;Det Konservative Folkeparti;Marie Høgh;26
Sundbyøsterkredsen;19. 4. Øst;C;Det Konservative Folkeparti;Katarina Ammitzbøll;40
Sundbyøsterkredsen;19. 4. Øst;C;Det Konservative Folkeparti;Lasse Vogel Andersen;2
Sundbyøsterkredsen;19. 4. Øst;C;Det Konservative Folkeparti;Helle Bonnesen;17
Sundbyøsterkredsen;19. 4. Øst;C;Det Konservative Folkeparti;Nikolaj Bøgh;16
Sundbyøsterkredsen;19. 4. Øst;C;Det Konservative Folkeparti;Anders Johansson;3
Sundbyøsterkredsen;19. 4. Øst;C;Det Konservative Folkeparti;Peter Stakemann;13
Sundbyøsterkredsen;19. 4. Øst;C;Det Konservative Folkeparti;Caspar Stefani;9
Sundbyøsterkredsen;19. 4. Øst;D;Nye Borgerlige;Partiliste;79
Sundbyøsterkredsen;19. 4. Øst;D;Nye Borgerlige;Ketil Wathne Rasmussen;7
Sundbyøsterkredsen;19. 4. Øst;D;Nye Borgerlige;Tom Andkjær;4
Sundbyøsterkredsen;19. 4. Øst;D;Nye Borgerlige;Cherif Tomra Ayouty;3
Sundbyøsterkredsen;19. 4. Øst;D;Nye Borgerlige;Helle Rosenvig;3
Sundbyøsterkredsen;19. 4. Øst;E;Klaus Riskær Pedersen;Partiliste;21
Sundbyøsterkredsen;19. 4. Øst;E;Klaus Riskær Pedersen;Klaus Riskær Pedersen;52
Sundbyøsterkredsen;19. 4. Øst;E;Klaus Riskær Pedersen;Manja Aarslev Sørensen;2
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Partiliste;354
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Pia Olsen Dyhr;362
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Carl Valentin;23
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Kasper Nordborg Kiær;30
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Halime Oguz;23
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Balder Mørk Andersen;8
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Louise Tuxen Romsdal;7
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Rasmus Steenberger;57
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Melissa Skovgaard Jensen;6
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Ebbe A. Hansen;2
Sundbyøsterkredsen;19. 4. Øst;F;SF - Socialistisk Folkeparti;Rikke Lauritsen;13
Sundbyøsterkredsen;19. 4. Øst;I;Liberal Alliance;Partiliste;129
Sundbyøsterkredsen;19. 4. Øst;I;Liberal Alliance;Simon Emil Ammitzbøll-Bille;51
Sundbyøsterkredsen;19. 4. Øst;I;Liberal Alliance;Jacob Rosenberg;7
Sundbyøsterkredsen;19. 4. Øst;I;Liberal Alliance;Danny Malkowski;13
Sundbyøsterkredsen;19. 4. Øst;I;Liberal Alliance;Lars Berg Andersen;2
Sundbyøsterkredsen;19. 4. Øst;I;Liberal Alliance;Martin Ancher;3
Sundbyøsterkredsen;19. 4. Øst;I;Liberal Alliance;David Bertelsen;2
Sundbyøsterkredsen;19. 4. Øst;K;Kristendemokraterne;Partiliste;66
Sundbyøsterkredsen;19. 4. Øst;K;Kristendemokraterne;Stig Grenov;14
Sundbyøsterkredsen;19. 4. Øst;K;Kristendemokraterne;Nanna Bock;1
Sundbyøsterkredsen;19. 4. Øst;K;Kristendemokraterne;Anne Grønlund;4
Sundbyøsterkredsen;19. 4. Øst;K;Kristendemokraterne;Anne-Lise Wagner;1
Sundbyøsterkredsen;19. 4. Øst;K;Kristendemokraterne;Bess Serner-Pedersen;1
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Partiliste;200
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Brian Borglund Bruun;6
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Lars Vestergaard;7
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Paw Karslund;7
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Susanne Damsgaard;3
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Martin Henriksen;59
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Per Brix;0
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Carsten Ullmann Andersen;0
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Laila Sortland;1
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Cheanne Nielsen;1
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Peter Skaarup;79
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Søren Hald Christensen;2
Sundbyøsterkredsen;19. 4. Øst;O;Dansk Folkeparti;Julie Jacobsen;1
Sundbyøsterkredsen;19. 4. Øst;P;Stram Kurs;Partiliste;98
Sundbyøsterkredsen;19. 4. Øst;P;Stram Kurs;Martin Skriver;8
Sundbyøsterkredsen;19. 4. Øst;P;Stram Kurs;Lemmy Lundquist;1
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Partiliste;595
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Michael Lange;30
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Tommy Ahlers;495
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Martin Geertsen;73
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Jan E. Jørgensen;69
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Kasper Kristensen;26
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Bjarke Kværnø;1
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Jens-Kristian Lütken;3
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Casper Pedersen;1
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Anne Rasmussen;11
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Bo Sandroos;4
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Sven Aage Schlosrich;0
Sundbyøsterkredsen;19. 4. Øst;V;Venstre, Danmarks Liberale Parti;Søren Sørensen;0
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Partiliste;422
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Karen Skærlund Risvig;14
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Pernille Skipper;412
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Rosa Lund;37
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Rune Lund;9
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Jette Gottlieb;11
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Jonathan Simmel;5
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Dorthe Hecht;2
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Michael Neumann;3
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;David Rønne;2
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Jakob Nerup;6
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Louis Jacobsen;2
Sundbyøsterkredsen;19. 4. Øst;Ø;Enhedslisten - De Rød-Grønne;Mette Bang Larsen;4
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Partiliste;202
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Uffe Elbæk;114
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Carolina Magdalene Maier;33
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Kåre Traberg Smidt;15
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Jan Kristoffersen;7
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Asbjørn Ammitzbøll Flügge;2
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Henrik Marstal;4
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Jonathan Ries;3
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Nina Svane-Mikkelsen;7
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Shahzad Riaz;13
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Rolf Bjerre;4
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Mette Rose Nielsen;3
Sundbyøsterkredsen;19. 4. Øst;Å;Alternativet;Kashif Ahmad;19
Sundbyøsterkredsen;19. 4. Øst;(Uden for parti);(Uden for parti);Tommy Schou Christesen;0
Sundbyøsterkredsen;19. 4. Øst;(Uden for parti);(Uden for parti);Tom Gillesberg;1
Sundbyøsterkredsen;19. 4. Øst;(Uden for parti);(Uden for parti);John Jørgensen;0
Sundbyøsterkredsen;19. 4. Øst;(Uden for parti);(Uden for parti);Pierre Tavares;3
Sundbyøsterkredsen;19. 4. Øst;(Uden for parti);(Uden for parti);John Erik Wagner;0
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Partiliste;456
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Lars Aslan Rasmussen;80
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Yildiz Akdogan;37
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Niels E. Bjerrum;16
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Claus Hasselmann;7
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Sine Heltberg;9
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Peter Hummelgaard;21
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Verner Sand Kirk;7
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Lone Larsen;5
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Jørgen Mørup Pedersen;1
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Mette Reissmann;36
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Pernille Rosenkrantz-Theil;130
Nørrebrokredsen;20. 5. Nørrebro;A;Socialdemokratiet;Simon Simonsen;10
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Partiliste;397
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Samira Nawa;73
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Ida Auken;226
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Mette Annelie Rasmussen;19
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Ruben Kidde;41
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Jeppe Fransson;2
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Jens Rohde;64
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Louise Vinther Alis;6
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Rune Scharff Andreasen;8
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Andreas Pourkamali;10
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Jesper Abildgaard;0
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Thomas Maare;2
Nørrebrokredsen;20. 5. Nørrebro;B;Radikale Venstre;Lartey Lawson;9
Nørrebrokredsen;20. 5. Nørrebro;C;Det Konservative Folkeparti;Partiliste;78
Nørrebrokredsen;20. 5. Nørrebro;C;Det Konservative Folkeparti;Peter Stakemann;1
Nørrebrokredsen;20. 5. Nørrebro;C;Det Konservative Folkeparti;Katarina Ammitzbøll;7
Nørrebrokredsen;20. 5. Nørrebro;C;Det Konservative Folkeparti;Lasse Vogel Andersen;0
Nørrebrokredsen;20. 5. Nørrebro;C;Det Konservative Folkeparti;Helle Bonnesen;9
Nørrebrokredsen;20. 5. Nørrebro;C;Det Konservative Folkeparti;Nikolaj Bøgh;2
Nørrebrokredsen;20. 5. Nørrebro;C;Det Konservative Folkeparti;Marie Høgh;2
Nørrebrokredsen;20. 5. Nørrebro;C;Det Konservative Folkeparti;Anders Johansson;0
Nørrebrokredsen;20. 5. Nørrebro;C;Det Konservative Folkeparti;Caspar Stefani;2
Nørrebrokredsen;20. 5. Nørrebro;D;Nye Borgerlige;Partiliste;33
Nørrebrokredsen;20. 5. Nørrebro;D;Nye Borgerlige;Ketil Wathne Rasmussen;2
Nørrebrokredsen;20. 5. Nørrebro;D;Nye Borgerlige;Tom Andkjær;3
Nørrebrokredsen;20. 5. Nørrebro;D;Nye Borgerlige;Cherif Tomra Ayouty;4
Nørrebrokredsen;20. 5. Nørrebro;D;Nye Borgerlige;Helle Rosenvig;1
Nørrebrokredsen;20. 5. Nørrebro;E;Klaus Riskær Pedersen;Partiliste;14
Nørrebrokredsen;20. 5. Nørrebro;E;Klaus Riskær Pedersen;Klaus Riskær Pedersen;36
Nørrebrokredsen;20. 5. Nørrebro;E;Klaus Riskær Pedersen;Manja Aarslev Sørensen;0
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Partiliste;361
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Pia Olsen Dyhr;235
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Carl Valentin;29
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Kasper Nordborg Kiær;15
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Halime Oguz;19
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Balder Mørk Andersen;15
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Louise Tuxen Romsdal;10
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Rasmus Steenberger;11
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Melissa Skovgaard Jensen;5
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Ebbe A. Hansen;0
Nørrebrokredsen;20. 5. Nørrebro;F;SF - Socialistisk Folkeparti;Rikke Lauritsen;9
Nørrebrokredsen;20. 5. Nørrebro;I;Liberal Alliance;Partiliste;35
Nørrebrokredsen;20. 5. Nørrebro;I;Liberal Alliance;Simon Emil Ammitzbøll-Bille;9
Nørrebrokredsen;20. 5. Nørrebro;I;Liberal Alliance;Jacob Rosenberg;3
Nørrebrokredsen;20. 5. Nørrebro;I;Liberal Alliance;Danny Malkowski;4
Nørrebrokredsen;20. 5. Nørrebro;I;Liberal Alliance;Lars Berg Andersen;1
Nørrebrokredsen;20. 5. Nørrebro;I;Liberal Alliance;Martin Ancher;0
Nørrebrokredsen;20. 5. Nørrebro;I;Liberal Alliance;David Bertelsen;0
Nørrebrokredsen;20. 5. Nørrebro;K;Kristendemokraterne;Partiliste;23
Nørrebrokredsen;20. 5. Nørrebro;K;Kristendemokraterne;Stig Grenov;5
Nørrebrokredsen;20. 5. Nørrebro;K;Kristendemokraterne;Nanna Bock;0
Nørrebrokredsen;20. 5. Nørrebro;K;Kristendemokraterne;Anne Grønlund;0
Nørrebrokredsen;20. 5. Nørrebro;K;Kristendemokraterne;Anne-Lise Wagner;0
Nørrebrokredsen;20. 5. Nørrebro;K;Kristendemokraterne;Bess Serner-Pedersen;1
Nørrebrokredsen;20. 5. Nørrebro;O;Dansk Folkeparti;Partiliste;64
Nørrebrokredsen;20. 5. Nørrebro;O;Dansk Folkeparti;Julie Jacobsen;4
Nørrebrokredsen;20. 5. Nørrebro;O;Dansk Folkeparti;Brian Borglund Bruun;1
Nørrebrokredsen;20. 5. Nørrebro;O;Dansk Folkeparti;Lars Vestergaard;0
Nørrebrokredsen;20. 5. Nørrebro;O;Dansk Folkeparti;Paw Karslund;0
