Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Odense Vestkredsen;18. Tarup Skole;F;SF - Socialistisk Folkeparti;Karsten Hønge;62
Odense Vestkredsen;18. Tarup Skole;F;SF - Socialistisk Folkeparti;Line Mørk;43
Odense Vestkredsen;18. Tarup Skole;F;SF - Socialistisk Folkeparti;Ditte Helene Rasmussen;14
Odense Vestkredsen;18. Tarup Skole;F;SF - Socialistisk Folkeparti;Rasmus Peter Henriksen;1
Odense Vestkredsen;18. Tarup Skole;F;SF - Socialistisk Folkeparti;Anders Funch Engelstad;8
Odense Vestkredsen;18. Tarup Skole;F;SF - Socialistisk Folkeparti;Dennis Ørsted Petersen;2
Odense Vestkredsen;18. Tarup Skole;F;SF - Socialistisk Folkeparti;Pia Havgaard Henriksen;6
Odense Vestkredsen;18. Tarup Skole;I;Liberal Alliance;Partiliste;52
Odense Vestkredsen;18. Tarup Skole;I;Liberal Alliance;Carsten Bach;8
Odense Vestkredsen;18. Tarup Skole;I;Liberal Alliance;Ken Nørregaard;2
Odense Vestkredsen;18. Tarup Skole;I;Liberal Alliance;Lars Christensen;1
Odense Vestkredsen;18. Tarup Skole;I;Liberal Alliance;Frederik Nilausen Dam;1
Odense Vestkredsen;18. Tarup Skole;I;Liberal Alliance;Jonas Møller Simonsen;0
Odense Vestkredsen;18. Tarup Skole;I;Liberal Alliance;Maria Dahl Hedegaard;1
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Partiliste;29
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Kim Slott;2
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Margit Lund-Cramer;4
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Per Nansted;2
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Gert Broxgaard;0
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Jenan Jamel Bozo;0
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Rise Eskildsen;0
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Simon Lavdal;0
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Michael Jensen;0
Odense Vestkredsen;18. Tarup Skole;K;Kristendemokraterne;Jens Ole Madsen;0
Odense Vestkredsen;18. Tarup Skole;O;Dansk Folkeparti;Partiliste;201
Odense Vestkredsen;18. Tarup Skole;O;Dansk Folkeparti;Pernille Bendixen;39
Odense Vestkredsen;18. Tarup Skole;O;Dansk Folkeparti;Betina Signe Stick;2
Odense Vestkredsen;18. Tarup Skole;O;Dansk Folkeparti;René Jørgensen;4
Odense Vestkredsen;18. Tarup Skole;O;Dansk Folkeparti;Eva Jørgensen;3
Odense Vestkredsen;18. Tarup Skole;O;Dansk Folkeparti;Lars Kolling;6
Odense Vestkredsen;18. Tarup Skole;O;Dansk Folkeparti;Carsten Kudsk;5
Odense Vestkredsen;18. Tarup Skole;O;Dansk Folkeparti;Jens Henrik W. Thulesen Dahl;21
Odense Vestkredsen;18. Tarup Skole;O;Dansk Folkeparti;Alex Ahrendtsen;59
Odense Vestkredsen;18. Tarup Skole;P;Stram Kurs;Partiliste;42
Odense Vestkredsen;18. Tarup Skole;P;Stram Kurs;Martin Christensen;7
Odense Vestkredsen;18. Tarup Skole;P;Stram Kurs;Mikkel Brinck Søberg;1
Odense Vestkredsen;18. Tarup Skole;V;Venstre, Danmarks Liberale Parti;Partiliste;403
Odense Vestkredsen;18. Tarup Skole;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;145
Odense Vestkredsen;18. Tarup Skole;V;Venstre, Danmarks Liberale Parti;Erling Bonnesen;34
Odense Vestkredsen;18. Tarup Skole;V;Venstre, Danmarks Liberale Parti;Mark Grossmann;107
Odense Vestkredsen;18. Tarup Skole;V;Venstre, Danmarks Liberale Parti;Jane Heitmann;34
Odense Vestkredsen;18. Tarup Skole;V;Venstre, Danmarks Liberale Parti;Araz Khan;11
Odense Vestkredsen;18. Tarup Skole;V;Venstre, Danmarks Liberale Parti;Bo Libergren;7
Odense Vestkredsen;18. Tarup Skole;V;Venstre, Danmarks Liberale Parti;Lars Chr. Lilleholt;166
Odense Vestkredsen;18. Tarup Skole;V;Venstre, Danmarks Liberale Parti;Ole Pedersen;36
Odense Vestkredsen;18. Tarup Skole;Ø;Enhedslisten - De Rød-Grønne;Partiliste;153
Odense Vestkredsen;18. Tarup Skole;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;11
Odense Vestkredsen;18. Tarup Skole;Ø;Enhedslisten - De Rød-Grønne;Victoria Velasquez;19
Odense Vestkredsen;18. Tarup Skole;Ø;Enhedslisten - De Rød-Grønne;Jesper Kiel;5
Odense Vestkredsen;18. Tarup Skole;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;3
Odense Vestkredsen;18. Tarup Skole;Ø;Enhedslisten - De Rød-Grønne;Jonas Hulgaard Ammundsen;1
Odense Vestkredsen;18. Tarup Skole;Ø;Enhedslisten - De Rød-Grønne;Camille Hvillum;7
Odense Vestkredsen;18. Tarup Skole;Ø;Enhedslisten - De Rød-Grønne;Kasper Philbert;0
Odense Vestkredsen;18. Tarup Skole;Å;Alternativet;Partiliste;55
Odense Vestkredsen;18. Tarup Skole;Å;Alternativet;Stine B. Helles;9
Odense Vestkredsen;18. Tarup Skole;Å;Alternativet;Fabian Munkholm Davidsen;5
Odense Vestkredsen;18. Tarup Skole;Å;Alternativet;Mikkel Holm-Pedersen;4
Odense Vestkredsen;18. Tarup Skole;Å;Alternativet;Line Gessø Hansen;0
Odense Vestkredsen;18. Tarup Skole;Å;Alternativet;Tine Busk;1
Odense Vestkredsen;18. Tarup Skole;Å;Alternativet;Karl Magnus Bidstrup;3
Odense Vestkredsen;18. Tarup Skole;Å;Alternativet;Mette Rahbek;4
Odense Vestkredsen;19. Paarup Hallen;A;Socialdemokratiet;Partiliste;495
Odense Vestkredsen;19. Paarup Hallen;A;Socialdemokratiet;Trine Bramsen;213
Odense Vestkredsen;19. Paarup Hallen;A;Socialdemokratiet;Bjørn Brandenborg;5
Odense Vestkredsen;19. Paarup Hallen;A;Socialdemokratiet;Erik Christensen;17
Odense Vestkredsen;19. Paarup Hallen;A;Socialdemokratiet;Alexander Grandt;13
Odense Vestkredsen;19. Paarup Hallen;A;Socialdemokratiet;Jan Johansen;43
Odense Vestkredsen;19. Paarup Hallen;A;Socialdemokratiet;Dan Jørgensen;181
Odense Vestkredsen;19. Paarup Hallen;A;Socialdemokratiet;Julie Skovsby;25
Odense Vestkredsen;19. Paarup Hallen;A;Socialdemokratiet;Kim Aas;3
Odense Vestkredsen;19. Paarup Hallen;B;Radikale Venstre;Partiliste;87
Odense Vestkredsen;19. Paarup Hallen;B;Radikale Venstre;Anne Skau Styrishave;20
Odense Vestkredsen;19. Paarup Hallen;B;Radikale Venstre;Camilla Hersom;28
Odense Vestkredsen;19. Paarup Hallen;B;Radikale Venstre;Søren Hillers;4
Odense Vestkredsen;19. Paarup Hallen;B;Radikale Venstre;Rasmus Helveg Petersen;33
Odense Vestkredsen;19. Paarup Hallen;C;Det Konservative Folkeparti;Partiliste;98
Odense Vestkredsen;19. Paarup Hallen;C;Det Konservative Folkeparti;Mai Mercado;106
Odense Vestkredsen;19. Paarup Hallen;C;Det Konservative Folkeparti;Kristian Guldfeldt;23
Odense Vestkredsen;19. Paarup Hallen;C;Det Konservative Folkeparti;Roya Moore;14
Odense Vestkredsen;19. Paarup Hallen;C;Det Konservative Folkeparti;Jørgen Nielsen;2
Odense Vestkredsen;19. Paarup Hallen;C;Det Konservative Folkeparti;Camilla Lydiksen;1
Odense Vestkredsen;19. Paarup Hallen;C;Det Konservative Folkeparti;Caroline Lauritsen;2
Odense Vestkredsen;19. Paarup Hallen;D;Nye Borgerlige;Partiliste;39
Odense Vestkredsen;19. Paarup Hallen;D;Nye Borgerlige;Klaus Kroll;6
Odense Vestkredsen;19. Paarup Hallen;D;Nye Borgerlige;Benny Bindslev;1
Odense Vestkredsen;19. Paarup Hallen;D;Nye Borgerlige;Annette Skov Andersson;3
Odense Vestkredsen;19. Paarup Hallen;E;Klaus Riskær Pedersen;Partiliste;14
Odense Vestkredsen;19. Paarup Hallen;E;Klaus Riskær Pedersen;Gert Dyrn;0
Odense Vestkredsen;19. Paarup Hallen;F;SF - Socialistisk Folkeparti;Partiliste;117
Odense Vestkredsen;19. Paarup Hallen;F;SF - Socialistisk Folkeparti;Karsten Hønge;42
Odense Vestkredsen;19. Paarup Hallen;F;SF - Socialistisk Folkeparti;Line Mørk;39
Odense Vestkredsen;19. Paarup Hallen;F;SF - Socialistisk Folkeparti;Ditte Helene Rasmussen;9
Odense Vestkredsen;19. Paarup Hallen;F;SF - Socialistisk Folkeparti;Rasmus Peter Henriksen;5
Odense Vestkredsen;19. Paarup Hallen;F;SF - Socialistisk Folkeparti;Anders Funch Engelstad;3
Odense Vestkredsen;19. Paarup Hallen;F;SF - Socialistisk Folkeparti;Dennis Ørsted Petersen;0
Odense Vestkredsen;19. Paarup Hallen;F;SF - Socialistisk Folkeparti;Pia Havgaard Henriksen;2
Odense Vestkredsen;19. Paarup Hallen;I;Liberal Alliance;Partiliste;54
Odense Vestkredsen;19. Paarup Hallen;I;Liberal Alliance;Carsten Bach;8
Odense Vestkredsen;19. Paarup Hallen;I;Liberal Alliance;Ken Nørregaard;0
Odense Vestkredsen;19. Paarup Hallen;I;Liberal Alliance;Lars Christensen;1
Odense Vestkredsen;19. Paarup Hallen;I;Liberal Alliance;Frederik Nilausen Dam;1
Odense Vestkredsen;19. Paarup Hallen;I;Liberal Alliance;Jonas Møller Simonsen;0
Odense Vestkredsen;19. Paarup Hallen;I;Liberal Alliance;Maria Dahl Hedegaard;3
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Partiliste;19
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Kim Slott;0
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Margit Lund-Cramer;1
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Per Nansted;4
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Gert Broxgaard;0
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Jenan Jamel Bozo;0
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Rise Eskildsen;0
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Simon Lavdal;0
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Michael Jensen;0
Odense Vestkredsen;19. Paarup Hallen;K;Kristendemokraterne;Jens Ole Madsen;2
Odense Vestkredsen;19. Paarup Hallen;O;Dansk Folkeparti;Partiliste;147
Odense Vestkredsen;19. Paarup Hallen;O;Dansk Folkeparti;Pernille Bendixen;40
Odense Vestkredsen;19. Paarup Hallen;O;Dansk Folkeparti;Betina Signe Stick;2
Odense Vestkredsen;19. Paarup Hallen;O;Dansk Folkeparti;René Jørgensen;2
Odense Vestkredsen;19. Paarup Hallen;O;Dansk Folkeparti;Eva Jørgensen;1
Odense Vestkredsen;19. Paarup Hallen;O;Dansk Folkeparti;Lars Kolling;3
Odense Vestkredsen;19. Paarup Hallen;O;Dansk Folkeparti;Carsten Kudsk;3
Odense Vestkredsen;19. Paarup Hallen;O;Dansk Folkeparti;Jens Henrik W. Thulesen Dahl;24
Odense Vestkredsen;19. Paarup Hallen;O;Dansk Folkeparti;Alex Ahrendtsen;47
Odense Vestkredsen;19. Paarup Hallen;P;Stram Kurs;Partiliste;36
Odense Vestkredsen;19. Paarup Hallen;P;Stram Kurs;Martin Christensen;10
Odense Vestkredsen;19. Paarup Hallen;P;Stram Kurs;Mikkel Brinck Søberg;0
Odense Vestkredsen;19. Paarup Hallen;V;Venstre, Danmarks Liberale Parti;Partiliste;359
Odense Vestkredsen;19. Paarup Hallen;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;111
Odense Vestkredsen;19. Paarup Hallen;V;Venstre, Danmarks Liberale Parti;Erling Bonnesen;34
Odense Vestkredsen;19. Paarup Hallen;V;Venstre, Danmarks Liberale Parti;Mark Grossmann;144
Odense Vestkredsen;19. Paarup Hallen;V;Venstre, Danmarks Liberale Parti;Jane Heitmann;23
Odense Vestkredsen;19. Paarup Hallen;V;Venstre, Danmarks Liberale Parti;Araz Khan;15
Odense Vestkredsen;19. Paarup Hallen;V;Venstre, Danmarks Liberale Parti;Bo Libergren;4
Odense Vestkredsen;19. Paarup Hallen;V;Venstre, Danmarks Liberale Parti;Lars Chr. Lilleholt;116
Odense Vestkredsen;19. Paarup Hallen;V;Venstre, Danmarks Liberale Parti;Ole Pedersen;23
Odense Vestkredsen;19. Paarup Hallen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;101
Odense Vestkredsen;19. Paarup Hallen;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;9
Odense Vestkredsen;19. Paarup Hallen;Ø;Enhedslisten - De Rød-Grønne;Victoria Velasquez;19
Odense Vestkredsen;19. Paarup Hallen;Ø;Enhedslisten - De Rød-Grønne;Jesper Kiel;4
Odense Vestkredsen;19. Paarup Hallen;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;4
Odense Vestkredsen;19. Paarup Hallen;Ø;Enhedslisten - De Rød-Grønne;Jonas Hulgaard Ammundsen;1
Odense Vestkredsen;19. Paarup Hallen;Ø;Enhedslisten - De Rød-Grønne;Camille Hvillum;3
Odense Vestkredsen;19. Paarup Hallen;Ø;Enhedslisten - De Rød-Grønne;Kasper Philbert;0
Odense Vestkredsen;19. Paarup Hallen;Å;Alternativet;Partiliste;42
Odense Vestkredsen;19. Paarup Hallen;Å;Alternativet;Stine B. Helles;17
Odense Vestkredsen;19. Paarup Hallen;Å;Alternativet;Fabian Munkholm Davidsen;5
Odense Vestkredsen;19. Paarup Hallen;Å;Alternativet;Mikkel Holm-Pedersen;2
Odense Vestkredsen;19. Paarup Hallen;Å;Alternativet;Line Gessø Hansen;0
Odense Vestkredsen;19. Paarup Hallen;Å;Alternativet;Tine Busk;1
Odense Vestkredsen;19. Paarup Hallen;Å;Alternativet;Karl Magnus Bidstrup;2
Odense Vestkredsen;19. Paarup Hallen;Å;Alternativet;Mette Rahbek;1
Odense Vestkredsen;20. Korup Skole;A;Socialdemokratiet;Partiliste;498
Odense Vestkredsen;20. Korup Skole;A;Socialdemokratiet;Trine Bramsen;218
Odense Vestkredsen;20. Korup Skole;A;Socialdemokratiet;Bjørn Brandenborg;9
Odense Vestkredsen;20. Korup Skole;A;Socialdemokratiet;Erik Christensen;17
Odense Vestkredsen;20. Korup Skole;A;Socialdemokratiet;Alexander Grandt;13
Odense Vestkredsen;20. Korup Skole;A;Socialdemokratiet;Jan Johansen;61
Odense Vestkredsen;20. Korup Skole;A;Socialdemokratiet;Dan Jørgensen;210
Odense Vestkredsen;20. Korup Skole;A;Socialdemokratiet;Julie Skovsby;36
Odense Vestkredsen;20. Korup Skole;A;Socialdemokratiet;Kim Aas;10
Odense Vestkredsen;20. Korup Skole;B;Radikale Venstre;Partiliste;82
Odense Vestkredsen;20. Korup Skole;B;Radikale Venstre;Anne Skau Styrishave;11
Odense Vestkredsen;20. Korup Skole;B;Radikale Venstre;Camilla Hersom;23
Odense Vestkredsen;20. Korup Skole;B;Radikale Venstre;Søren Hillers;3
Odense Vestkredsen;20. Korup Skole;B;Radikale Venstre;Rasmus Helveg Petersen;24
Odense Vestkredsen;20. Korup Skole;C;Det Konservative Folkeparti;Partiliste;67
Odense Vestkredsen;20. Korup Skole;C;Det Konservative Folkeparti;Mai Mercado;92
Odense Vestkredsen;20. Korup Skole;C;Det Konservative Folkeparti;Kristian Guldfeldt;12
Odense Vestkredsen;20. Korup Skole;C;Det Konservative Folkeparti;Roya Moore;9
Odense Vestkredsen;20. Korup Skole;C;Det Konservative Folkeparti;Jørgen Nielsen;2
Odense Vestkredsen;20. Korup Skole;C;Det Konservative Folkeparti;Camilla Lydiksen;2
Odense Vestkredsen;20. Korup Skole;C;Det Konservative Folkeparti;Caroline Lauritsen;1
Odense Vestkredsen;20. Korup Skole;D;Nye Borgerlige;Partiliste;47
Odense Vestkredsen;20. Korup Skole;D;Nye Borgerlige;Klaus Kroll;4
Odense Vestkredsen;20. Korup Skole;D;Nye Borgerlige;Benny Bindslev;2
Odense Vestkredsen;20. Korup Skole;D;Nye Borgerlige;Annette Skov Andersson;5
Odense Vestkredsen;20. Korup Skole;E;Klaus Riskær Pedersen;Partiliste;25
Odense Vestkredsen;20. Korup Skole;E;Klaus Riskær Pedersen;Gert Dyrn;2
Odense Vestkredsen;20. Korup Skole;F;SF - Socialistisk Folkeparti;Partiliste;85
Odense Vestkredsen;20. Korup Skole;F;SF - Socialistisk Folkeparti;Karsten Hønge;41
Odense Vestkredsen;20. Korup Skole;F;SF - Socialistisk Folkeparti;Line Mørk;25
Odense Vestkredsen;20. Korup Skole;F;SF - Socialistisk Folkeparti;Ditte Helene Rasmussen;7
Odense Vestkredsen;20. Korup Skole;F;SF - Socialistisk Folkeparti;Rasmus Peter Henriksen;5
Odense Vestkredsen;20. Korup Skole;F;SF - Socialistisk Folkeparti;Anders Funch Engelstad;5
Odense Vestkredsen;20. Korup Skole;F;SF - Socialistisk Folkeparti;Dennis Ørsted Petersen;0
Odense Vestkredsen;20. Korup Skole;F;SF - Socialistisk Folkeparti;Pia Havgaard Henriksen;3
Odense Vestkredsen;20. Korup Skole;I;Liberal Alliance;Partiliste;25
Odense Vestkredsen;20. Korup Skole;I;Liberal Alliance;Carsten Bach;8
Odense Vestkredsen;20. Korup Skole;I;Liberal Alliance;Ken Nørregaard;0
Odense Vestkredsen;20. Korup Skole;I;Liberal Alliance;Lars Christensen;0
Odense Vestkredsen;20. Korup Skole;I;Liberal Alliance;Frederik Nilausen Dam;1
Odense Vestkredsen;20. Korup Skole;I;Liberal Alliance;Jonas Møller Simonsen;2
Odense Vestkredsen;20. Korup Skole;I;Liberal Alliance;Maria Dahl Hedegaard;5
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Partiliste;28
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Kim Slott;0
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Margit Lund-Cramer;2
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Per Nansted;1
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Gert Broxgaard;0
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Jenan Jamel Bozo;0
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Rise Eskildsen;0
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Simon Lavdal;0
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Michael Jensen;0
Odense Vestkredsen;20. Korup Skole;K;Kristendemokraterne;Jens Ole Madsen;0
Odense Vestkredsen;20. Korup Skole;O;Dansk Folkeparti;Partiliste;203
Odense Vestkredsen;20. Korup Skole;O;Dansk Folkeparti;Pernille Bendixen;48
Odense Vestkredsen;20. Korup Skole;O;Dansk Folkeparti;Betina Signe Stick;1
Odense Vestkredsen;20. Korup Skole;O;Dansk Folkeparti;René Jørgensen;2
Odense Vestkredsen;20. Korup Skole;O;Dansk Folkeparti;Eva Jørgensen;2
Odense Vestkredsen;20. Korup Skole;O;Dansk Folkeparti;Lars Kolling;9
Odense Vestkredsen;20. Korup Skole;O;Dansk Folkeparti;Carsten Kudsk;6
Odense Vestkredsen;20. Korup Skole;O;Dansk Folkeparti;Jens Henrik W. Thulesen Dahl;19
Odense Vestkredsen;20. Korup Skole;O;Dansk Folkeparti;Alex Ahrendtsen;33
Odense Vestkredsen;20. Korup Skole;P;Stram Kurs;Partiliste;51
Odense Vestkredsen;20. Korup Skole;P;Stram Kurs;Martin Christensen;6
Odense Vestkredsen;20. Korup Skole;P;Stram Kurs;Mikkel Brinck Søberg;0
Odense Vestkredsen;20. Korup Skole;V;Venstre, Danmarks Liberale Parti;Partiliste;362
Odense Vestkredsen;20. Korup Skole;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;72
Odense Vestkredsen;20. Korup Skole;V;Venstre, Danmarks Liberale Parti;Erling Bonnesen;44
Odense Vestkredsen;20. Korup Skole;V;Venstre, Danmarks Liberale Parti;Mark Grossmann;74
Odense Vestkredsen;20. Korup Skole;V;Venstre, Danmarks Liberale Parti;Jane Heitmann;32
Odense Vestkredsen;20. Korup Skole;V;Venstre, Danmarks Liberale Parti;Araz Khan;13
Odense Vestkredsen;20. Korup Skole;V;Venstre, Danmarks Liberale Parti;Bo Libergren;7
Odense Vestkredsen;20. Korup Skole;V;Venstre, Danmarks Liberale Parti;Lars Chr. Lilleholt;124
Odense Vestkredsen;20. Korup Skole;V;Venstre, Danmarks Liberale Parti;Ole Pedersen;18
Odense Vestkredsen;20. Korup Skole;Ø;Enhedslisten - De Rød-Grønne;Partiliste;90
Odense Vestkredsen;20. Korup Skole;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;10
Odense Vestkredsen;20. Korup Skole;Ø;Enhedslisten - De Rød-Grønne;Victoria Velasquez;16
Odense Vestkredsen;20. Korup Skole;Ø;Enhedslisten - De Rød-Grønne;Jesper Kiel;6
Odense Vestkredsen;20. Korup Skole;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;1
Odense Vestkredsen;20. Korup Skole;Ø;Enhedslisten - De Rød-Grønne;Jonas Hulgaard Ammundsen;0
Odense Vestkredsen;20. Korup Skole;Ø;Enhedslisten - De Rød-Grønne;Camille Hvillum;3
Odense Vestkredsen;20. Korup Skole;Ø;Enhedslisten - De Rød-Grønne;Kasper Philbert;0
Odense Vestkredsen;20. Korup Skole;Å;Alternativet;Partiliste;39
Odense Vestkredsen;20. Korup Skole;Å;Alternativet;Stine B. Helles;4
Odense Vestkredsen;20. Korup Skole;Å;Alternativet;Fabian Munkholm Davidsen;1
Odense Vestkredsen;20. Korup Skole;Å;Alternativet;Mikkel Holm-Pedersen;1
Odense Vestkredsen;20. Korup Skole;Å;Alternativet;Line Gessø Hansen;0
Odense Vestkredsen;20. Korup Skole;Å;Alternativet;Tine Busk;2
Odense Vestkredsen;20. Korup Skole;Å;Alternativet;Karl Magnus Bidstrup;0
Odense Vestkredsen;20. Korup Skole;Å;Alternativet;Mette Rahbek;3
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;A;Socialdemokratiet;Partiliste;235
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;A;Socialdemokratiet;Trine Bramsen;92
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;A;Socialdemokratiet;Bjørn Brandenborg;5
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;A;Socialdemokratiet;Erik Christensen;15
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;A;Socialdemokratiet;Alexander Grandt;9
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;A;Socialdemokratiet;Jan Johansen;27
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;A;Socialdemokratiet;Dan Jørgensen;91
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;A;Socialdemokratiet;Julie Skovsby;18
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;A;Socialdemokratiet;Kim Aas;6
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;B;Radikale Venstre;Partiliste;48
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;B;Radikale Venstre;Anne Skau Styrishave;15
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;B;Radikale Venstre;Camilla Hersom;21
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;B;Radikale Venstre;Søren Hillers;3
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;B;Radikale Venstre;Rasmus Helveg Petersen;24
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;C;Det Konservative Folkeparti;Partiliste;50
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;C;Det Konservative Folkeparti;Mai Mercado;69
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;C;Det Konservative Folkeparti;Kristian Guldfeldt;16
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;C;Det Konservative Folkeparti;Roya Moore;7
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;C;Det Konservative Folkeparti;Jørgen Nielsen;3
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;C;Det Konservative Folkeparti;Camilla Lydiksen;1
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;C;Det Konservative Folkeparti;Caroline Lauritsen;1
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;D;Nye Borgerlige;Partiliste;36
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;D;Nye Borgerlige;Klaus Kroll;1
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;D;Nye Borgerlige;Benny Bindslev;2
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;D;Nye Borgerlige;Annette Skov Andersson;4
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;E;Klaus Riskær Pedersen;Partiliste;19
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;E;Klaus Riskær Pedersen;Gert Dyrn;0
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;F;SF - Socialistisk Folkeparti;Partiliste;54
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;F;SF - Socialistisk Folkeparti;Karsten Hønge;23
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;F;SF - Socialistisk Folkeparti;Line Mørk;24
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;F;SF - Socialistisk Folkeparti;Ditte Helene Rasmussen;3
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;F;SF - Socialistisk Folkeparti;Rasmus Peter Henriksen;0
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;F;SF - Socialistisk Folkeparti;Anders Funch Engelstad;5
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;F;SF - Socialistisk Folkeparti;Dennis Ørsted Petersen;1
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;F;SF - Socialistisk Folkeparti;Pia Havgaard Henriksen;2
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;I;Liberal Alliance;Partiliste;32
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;I;Liberal Alliance;Carsten Bach;8
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;I;Liberal Alliance;Ken Nørregaard;2
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;I;Liberal Alliance;Lars Christensen;0
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;I;Liberal Alliance;Frederik Nilausen Dam;0
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;I;Liberal Alliance;Jonas Møller Simonsen;0
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;I;Liberal Alliance;Maria Dahl Hedegaard;2
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;K;Kristendemokraterne;Partiliste;38
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;K;Kristendemokraterne;Kim Slott;1
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;K;Kristendemokraterne;Margit Lund-Cramer;3
Odense Vestkredsen;21. Ubberud Kultur & Bevægelseshus;K;Kristendemokraterne;Per Nansted;0
