Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Fredensborgkredsen;5. Kokkedal;D;Nye Borgerlige;Partiliste;84
Fredensborgkredsen;5. Kokkedal;D;Nye Borgerlige;Mette Thiesen;83
Fredensborgkredsen;5. Kokkedal;D;Nye Borgerlige;Leif Barbré Knudsen;0
Fredensborgkredsen;5. Kokkedal;D;Nye Borgerlige;Nina Froberg;0
Fredensborgkredsen;5. Kokkedal;D;Nye Borgerlige;Jesper Hammer;1
Fredensborgkredsen;5. Kokkedal;D;Nye Borgerlige;Lene Kattrup;2
Fredensborgkredsen;5. Kokkedal;D;Nye Borgerlige;Ulla Kokfelt;1
Fredensborgkredsen;5. Kokkedal;D;Nye Borgerlige;Ditlev Otte-Trojel;3
Fredensborgkredsen;5. Kokkedal;E;Klaus Riskær Pedersen;Partiliste;53
Fredensborgkredsen;5. Kokkedal;E;Klaus Riskær Pedersen;Søren Søfelt;2
Fredensborgkredsen;5. Kokkedal;F;SF - Socialistisk Folkeparti;Partiliste;210
Fredensborgkredsen;5. Kokkedal;F;SF - Socialistisk Folkeparti;Anna Ockelmann;35
Fredensborgkredsen;5. Kokkedal;F;SF - Socialistisk Folkeparti;Lucas Antonio Madsen;18
Fredensborgkredsen;5. Kokkedal;F;SF - Socialistisk Folkeparti;Lise Müller;22
Fredensborgkredsen;5. Kokkedal;F;SF - Socialistisk Folkeparti;Dorte Nørbo;5
Fredensborgkredsen;5. Kokkedal;F;SF - Socialistisk Folkeparti;Trine Torp;68
Fredensborgkredsen;5. Kokkedal;I;Liberal Alliance;Partiliste;61
Fredensborgkredsen;5. Kokkedal;I;Liberal Alliance;Anders Samuelsen;110
Fredensborgkredsen;5. Kokkedal;I;Liberal Alliance;May-Britt Kattrup;14
Fredensborgkredsen;5. Kokkedal;I;Liberal Alliance;Ole F. Holleufer;0
Fredensborgkredsen;5. Kokkedal;I;Liberal Alliance;Steffen Sjørslev;2
Fredensborgkredsen;5. Kokkedal;K;Kristendemokraterne;Partiliste;59
Fredensborgkredsen;5. Kokkedal;K;Kristendemokraterne;Britta Glønborg Kristensen;14
Fredensborgkredsen;5. Kokkedal;K;Kristendemokraterne;Martin Rask Olsen;1
Fredensborgkredsen;5. Kokkedal;K;Kristendemokraterne;Andreas Peters-Lehm;0
Fredensborgkredsen;5. Kokkedal;O;Dansk Folkeparti;Partiliste;212
Fredensborgkredsen;5. Kokkedal;O;Dansk Folkeparti;Morten Messerschmidt;173
Fredensborgkredsen;5. Kokkedal;O;Dansk Folkeparti;Jan Erik Messmann;4
Fredensborgkredsen;5. Kokkedal;O;Dansk Folkeparti;Poul Cullura;1
Fredensborgkredsen;5. Kokkedal;O;Dansk Folkeparti;Preben Andersen;2
Fredensborgkredsen;5. Kokkedal;O;Dansk Folkeparti;Glen Madsen;15
Fredensborgkredsen;5. Kokkedal;O;Dansk Folkeparti;Marlene Harpsøe;30
Fredensborgkredsen;5. Kokkedal;P;Stram Kurs;Partiliste;66
Fredensborgkredsen;5. Kokkedal;P;Stram Kurs;Iben Thranholm;17
Fredensborgkredsen;5. Kokkedal;P;Stram Kurs;Casper Hansen;4
Fredensborgkredsen;5. Kokkedal;V;Venstre, Danmarks Liberale Parti;Partiliste;726
Fredensborgkredsen;5. Kokkedal;V;Venstre, Danmarks Liberale Parti;Kristian N. Jensen;86
Fredensborgkredsen;5. Kokkedal;V;Venstre, Danmarks Liberale Parti;Hans Andersen;21
Fredensborgkredsen;5. Kokkedal;V;Venstre, Danmarks Liberale Parti;Thomas Bak;46
Fredensborgkredsen;5. Kokkedal;V;Venstre, Danmarks Liberale Parti;Claus Hjort Frederiksen;142
Fredensborgkredsen;5. Kokkedal;V;Venstre, Danmarks Liberale Parti;Anna Libak;84
Fredensborgkredsen;5. Kokkedal;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;194
Fredensborgkredsen;5. Kokkedal;Ø;Enhedslisten - De Rød-Grønne;Partiliste;241
Fredensborgkredsen;5. Kokkedal;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;24
Fredensborgkredsen;5. Kokkedal;Ø;Enhedslisten - De Rød-Grønne;Mai Villadsen;25
Fredensborgkredsen;5. Kokkedal;Ø;Enhedslisten - De Rød-Grønne;Øjvind Vilsholm;3
Fredensborgkredsen;5. Kokkedal;Ø;Enhedslisten - De Rød-Grønne;Helena Jørgensen;9
Fredensborgkredsen;5. Kokkedal;Ø;Enhedslisten - De Rød-Grønne;Tormod Olsen;2
Fredensborgkredsen;5. Kokkedal;Ø;Enhedslisten - De Rød-Grønne;Casper Pedersen;3
Fredensborgkredsen;5. Kokkedal;Å;Alternativet;Partiliste;61
Fredensborgkredsen;5. Kokkedal;Å;Alternativet;Christian Poll;9
Fredensborgkredsen;5. Kokkedal;Å;Alternativet;Theresa Scavenius;20
Fredensborgkredsen;5. Kokkedal;Å;Alternativet;Julie Herdal Molbech;6
Fredensborgkredsen;5. Kokkedal;Å;Alternativet;Allon Hein Sørensen;4
Fredensborgkredsen;5. Kokkedal;Å;Alternativet;Bina Seff;4
Fredensborgkredsen;5. Kokkedal;Å;Alternativet;Susan Kjeldgaard;1
Fredensborgkredsen;5. Kokkedal;(Uden for parti);(Uden for parti);Hans Frederik Brobjerg;0
Fredensborgkredsen;5. Kokkedal;(Uden for parti);(Uden for parti);Gert Lassen;2
Fredensborgkredsen;5. Vallerød;A;Socialdemokratiet;Partiliste;354
Fredensborgkredsen;5. Vallerød;A;Socialdemokratiet;Per Frost Henriksen;44
Fredensborgkredsen;5. Vallerød;A;Socialdemokratiet;Maria Gudme;30
Fredensborgkredsen;5. Vallerød;A;Socialdemokratiet;Nick Hækkerup;87
Fredensborgkredsen;5. Vallerød;A;Socialdemokratiet;Miki Dam Larsen;1
Fredensborgkredsen;5. Vallerød;A;Socialdemokratiet;Henrik Møller;13
Fredensborgkredsen;5. Vallerød;A;Socialdemokratiet;Rasmus Stoklund;5
Fredensborgkredsen;5. Vallerød;A;Socialdemokratiet;David Trads;15
Fredensborgkredsen;5. Vallerød;B;Radikale Venstre;Partiliste;211
Fredensborgkredsen;5. Vallerød;B;Radikale Venstre;Kristian Hegaard;33
Fredensborgkredsen;5. Vallerød;B;Radikale Venstre;Martin Lidegaard;209
Fredensborgkredsen;5. Vallerød;B;Radikale Venstre;Camilla Kampmann;22
Fredensborgkredsen;5. Vallerød;B;Radikale Venstre;Jacob Netteberg;11
Fredensborgkredsen;5. Vallerød;B;Radikale Venstre;Christina Thorholm;13
Fredensborgkredsen;5. Vallerød;B;Radikale Venstre;Rikke Mortensen;5
Fredensborgkredsen;5. Vallerød;C;Det Konservative Folkeparti;Partiliste;503
Fredensborgkredsen;5. Vallerød;C;Det Konservative Folkeparti;Otto B. Christiansen;64
Fredensborgkredsen;5. Vallerød;C;Det Konservative Folkeparti;Mette Abildgaard;227
Fredensborgkredsen;5. Vallerød;C;Det Konservative Folkeparti;Birgitte Bergman;48
Fredensborgkredsen;5. Vallerød;C;Det Konservative Folkeparti;Lars Arne Christensen;16
Fredensborgkredsen;5. Vallerød;C;Det Konservative Folkeparti;Kjeld Haslund;2
Fredensborgkredsen;5. Vallerød;C;Det Konservative Folkeparti;Egil Hulgaard;9
Fredensborgkredsen;5. Vallerød;C;Det Konservative Folkeparti;Erik Lund;5
Fredensborgkredsen;5. Vallerød;D;Nye Borgerlige;Partiliste;83
Fredensborgkredsen;5. Vallerød;D;Nye Borgerlige;Mette Thiesen;72
Fredensborgkredsen;5. Vallerød;D;Nye Borgerlige;Leif Barbré Knudsen;2
Fredensborgkredsen;5. Vallerød;D;Nye Borgerlige;Nina Froberg;2
Fredensborgkredsen;5. Vallerød;D;Nye Borgerlige;Jesper Hammer;0
Fredensborgkredsen;5. Vallerød;D;Nye Borgerlige;Lene Kattrup;2
Fredensborgkredsen;5. Vallerød;D;Nye Borgerlige;Ulla Kokfelt;0
Fredensborgkredsen;5. Vallerød;D;Nye Borgerlige;Ditlev Otte-Trojel;1
Fredensborgkredsen;5. Vallerød;E;Klaus Riskær Pedersen;Partiliste;26
Fredensborgkredsen;5. Vallerød;E;Klaus Riskær Pedersen;Søren Søfelt;1
Fredensborgkredsen;5. Vallerød;F;SF - Socialistisk Folkeparti;Partiliste;112
Fredensborgkredsen;5. Vallerød;F;SF - Socialistisk Folkeparti;Anna Ockelmann;12
Fredensborgkredsen;5. Vallerød;F;SF - Socialistisk Folkeparti;Lucas Antonio Madsen;3
Fredensborgkredsen;5. Vallerød;F;SF - Socialistisk Folkeparti;Lise Müller;10
Fredensborgkredsen;5. Vallerød;F;SF - Socialistisk Folkeparti;Dorte Nørbo;3
Fredensborgkredsen;5. Vallerød;F;SF - Socialistisk Folkeparti;Trine Torp;28
Fredensborgkredsen;5. Vallerød;I;Liberal Alliance;Partiliste;66
Fredensborgkredsen;5. Vallerød;I;Liberal Alliance;Anders Samuelsen;160
Fredensborgkredsen;5. Vallerød;I;Liberal Alliance;May-Britt Kattrup;11
Fredensborgkredsen;5. Vallerød;I;Liberal Alliance;Ole F. Holleufer;2
Fredensborgkredsen;5. Vallerød;I;Liberal Alliance;Steffen Sjørslev;6
Fredensborgkredsen;5. Vallerød;K;Kristendemokraterne;Partiliste;30
Fredensborgkredsen;5. Vallerød;K;Kristendemokraterne;Britta Glønborg Kristensen;6
Fredensborgkredsen;5. Vallerød;K;Kristendemokraterne;Martin Rask Olsen;1
Fredensborgkredsen;5. Vallerød;K;Kristendemokraterne;Andreas Peters-Lehm;0
Fredensborgkredsen;5. Vallerød;O;Dansk Folkeparti;Partiliste;114
Fredensborgkredsen;5. Vallerød;O;Dansk Folkeparti;Morten Messerschmidt;90
Fredensborgkredsen;5. Vallerød;O;Dansk Folkeparti;Jan Erik Messmann;2
Fredensborgkredsen;5. Vallerød;O;Dansk Folkeparti;Poul Cullura;0
Fredensborgkredsen;5. Vallerød;O;Dansk Folkeparti;Preben Andersen;1
Fredensborgkredsen;5. Vallerød;O;Dansk Folkeparti;Glen Madsen;27
Fredensborgkredsen;5. Vallerød;O;Dansk Folkeparti;Marlene Harpsøe;7
Fredensborgkredsen;5. Vallerød;P;Stram Kurs;Partiliste;37
Fredensborgkredsen;5. Vallerød;P;Stram Kurs;Iben Thranholm;5
Fredensborgkredsen;5. Vallerød;P;Stram Kurs;Casper Hansen;3
Fredensborgkredsen;5. Vallerød;V;Venstre, Danmarks Liberale Parti;Partiliste;731
Fredensborgkredsen;5. Vallerød;V;Venstre, Danmarks Liberale Parti;Kristian N. Jensen;106
Fredensborgkredsen;5. Vallerød;V;Venstre, Danmarks Liberale Parti;Hans Andersen;6
Fredensborgkredsen;5. Vallerød;V;Venstre, Danmarks Liberale Parti;Thomas Bak;10
Fredensborgkredsen;5. Vallerød;V;Venstre, Danmarks Liberale Parti;Claus Hjort Frederiksen;152
Fredensborgkredsen;5. Vallerød;V;Venstre, Danmarks Liberale Parti;Anna Libak;146
Fredensborgkredsen;5. Vallerød;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;176
Fredensborgkredsen;5. Vallerød;Ø;Enhedslisten - De Rød-Grønne;Partiliste;84
Fredensborgkredsen;5. Vallerød;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;11
Fredensborgkredsen;5. Vallerød;Ø;Enhedslisten - De Rød-Grønne;Mai Villadsen;18
Fredensborgkredsen;5. Vallerød;Ø;Enhedslisten - De Rød-Grønne;Øjvind Vilsholm;0
Fredensborgkredsen;5. Vallerød;Ø;Enhedslisten - De Rød-Grønne;Helena Jørgensen;0
Fredensborgkredsen;5. Vallerød;Ø;Enhedslisten - De Rød-Grønne;Tormod Olsen;0
Fredensborgkredsen;5. Vallerød;Ø;Enhedslisten - De Rød-Grønne;Casper Pedersen;0
Fredensborgkredsen;5. Vallerød;Å;Alternativet;Partiliste;35
Fredensborgkredsen;5. Vallerød;Å;Alternativet;Christian Poll;9
Fredensborgkredsen;5. Vallerød;Å;Alternativet;Theresa Scavenius;9
Fredensborgkredsen;5. Vallerød;Å;Alternativet;Julie Herdal Molbech;8
Fredensborgkredsen;5. Vallerød;Å;Alternativet;Allon Hein Sørensen;2
Fredensborgkredsen;5. Vallerød;Å;Alternativet;Bina Seff;1
Fredensborgkredsen;5. Vallerød;Å;Alternativet;Susan Kjeldgaard;4
Fredensborgkredsen;5. Vallerød;(Uden for parti);(Uden for parti);Hans Frederik Brobjerg;0
Fredensborgkredsen;5. Vallerød;(Uden for parti);(Uden for parti);Gert Lassen;2
Fredensborgkredsen;7. Niverød;A;Socialdemokratiet;Partiliste;250
Fredensborgkredsen;7. Niverød;A;Socialdemokratiet;Per Frost Henriksen;170
Fredensborgkredsen;7. Niverød;A;Socialdemokratiet;Maria Gudme;24
Fredensborgkredsen;7. Niverød;A;Socialdemokratiet;Nick Hækkerup;59
Fredensborgkredsen;7. Niverød;A;Socialdemokratiet;Miki Dam Larsen;1
Fredensborgkredsen;7. Niverød;A;Socialdemokratiet;Henrik Møller;13
Fredensborgkredsen;7. Niverød;A;Socialdemokratiet;Rasmus Stoklund;7
Fredensborgkredsen;7. Niverød;A;Socialdemokratiet;David Trads;23
Fredensborgkredsen;7. Niverød;B;Radikale Venstre;Partiliste;121
Fredensborgkredsen;7. Niverød;B;Radikale Venstre;Kristian Hegaard;60
Fredensborgkredsen;7. Niverød;B;Radikale Venstre;Martin Lidegaard;97
Fredensborgkredsen;7. Niverød;B;Radikale Venstre;Camilla Kampmann;11
Fredensborgkredsen;7. Niverød;B;Radikale Venstre;Jacob Netteberg;6
Fredensborgkredsen;7. Niverød;B;Radikale Venstre;Christina Thorholm;4
Fredensborgkredsen;7. Niverød;B;Radikale Venstre;Rikke Mortensen;3
Fredensborgkredsen;7. Niverød;C;Det Konservative Folkeparti;Partiliste;105
Fredensborgkredsen;7. Niverød;C;Det Konservative Folkeparti;Otto B. Christiansen;7
Fredensborgkredsen;7. Niverød;C;Det Konservative Folkeparti;Mette Abildgaard;62
Fredensborgkredsen;7. Niverød;C;Det Konservative Folkeparti;Birgitte Bergman;14
Fredensborgkredsen;7. Niverød;C;Det Konservative Folkeparti;Lars Arne Christensen;8
Fredensborgkredsen;7. Niverød;C;Det Konservative Folkeparti;Kjeld Haslund;0
Fredensborgkredsen;7. Niverød;C;Det Konservative Folkeparti;Egil Hulgaard;5
Fredensborgkredsen;7. Niverød;C;Det Konservative Folkeparti;Erik Lund;10
Fredensborgkredsen;7. Niverød;D;Nye Borgerlige;Partiliste;45
Fredensborgkredsen;7. Niverød;D;Nye Borgerlige;Mette Thiesen;47
Fredensborgkredsen;7. Niverød;D;Nye Borgerlige;Leif Barbré Knudsen;1
Fredensborgkredsen;7. Niverød;D;Nye Borgerlige;Nina Froberg;0
Fredensborgkredsen;7. Niverød;D;Nye Borgerlige;Jesper Hammer;0
Fredensborgkredsen;7. Niverød;D;Nye Borgerlige;Lene Kattrup;0
Fredensborgkredsen;7. Niverød;D;Nye Borgerlige;Ulla Kokfelt;0
Fredensborgkredsen;7. Niverød;D;Nye Borgerlige;Ditlev Otte-Trojel;0
Fredensborgkredsen;7. Niverød;E;Klaus Riskær Pedersen;Partiliste;24
Fredensborgkredsen;7. Niverød;E;Klaus Riskær Pedersen;Søren Søfelt;2
Fredensborgkredsen;7. Niverød;F;SF - Socialistisk Folkeparti;Partiliste;119
Fredensborgkredsen;7. Niverød;F;SF - Socialistisk Folkeparti;Anna Ockelmann;12
Fredensborgkredsen;7. Niverød;F;SF - Socialistisk Folkeparti;Lucas Antonio Madsen;4
Fredensborgkredsen;7. Niverød;F;SF - Socialistisk Folkeparti;Lise Müller;21
Fredensborgkredsen;7. Niverød;F;SF - Socialistisk Folkeparti;Dorte Nørbo;3
Fredensborgkredsen;7. Niverød;F;SF - Socialistisk Folkeparti;Trine Torp;58
Fredensborgkredsen;7. Niverød;I;Liberal Alliance;Partiliste;18
Fredensborgkredsen;7. Niverød;I;Liberal Alliance;Anders Samuelsen;57
Fredensborgkredsen;7. Niverød;I;Liberal Alliance;May-Britt Kattrup;9
Fredensborgkredsen;7. Niverød;I;Liberal Alliance;Ole F. Holleufer;0
Fredensborgkredsen;7. Niverød;I;Liberal Alliance;Steffen Sjørslev;0
Fredensborgkredsen;7. Niverød;K;Kristendemokraterne;Partiliste;19
Fredensborgkredsen;7. Niverød;K;Kristendemokraterne;Britta Glønborg Kristensen;8
Fredensborgkredsen;7. Niverød;K;Kristendemokraterne;Martin Rask Olsen;2
Fredensborgkredsen;7. Niverød;K;Kristendemokraterne;Andreas Peters-Lehm;0
Fredensborgkredsen;7. Niverød;O;Dansk Folkeparti;Partiliste;89
Fredensborgkredsen;7. Niverød;O;Dansk Folkeparti;Morten Messerschmidt;93
Fredensborgkredsen;7. Niverød;O;Dansk Folkeparti;Jan Erik Messmann;5
Fredensborgkredsen;7. Niverød;O;Dansk Folkeparti;Poul Cullura;1
Fredensborgkredsen;7. Niverød;O;Dansk Folkeparti;Preben Andersen;1
Fredensborgkredsen;7. Niverød;O;Dansk Folkeparti;Glen Madsen;9
Fredensborgkredsen;7. Niverød;O;Dansk Folkeparti;Marlene Harpsøe;14
Fredensborgkredsen;7. Niverød;P;Stram Kurs;Partiliste;36
Fredensborgkredsen;7. Niverød;P;Stram Kurs;Iben Thranholm;3
Fredensborgkredsen;7. Niverød;P;Stram Kurs;Casper Hansen;0
Fredensborgkredsen;7. Niverød;V;Venstre, Danmarks Liberale Parti;Partiliste;315
Fredensborgkredsen;7. Niverød;V;Venstre, Danmarks Liberale Parti;Kristian N. Jensen;29
Fredensborgkredsen;7. Niverød;V;Venstre, Danmarks Liberale Parti;Hans Andersen;6
Fredensborgkredsen;7. Niverød;V;Venstre, Danmarks Liberale Parti;Thomas Bak;18
Fredensborgkredsen;7. Niverød;V;Venstre, Danmarks Liberale Parti;Claus Hjort Frederiksen;67
Fredensborgkredsen;7. Niverød;V;Venstre, Danmarks Liberale Parti;Anna Libak;36
Fredensborgkredsen;7. Niverød;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;82
Fredensborgkredsen;7. Niverød;Ø;Enhedslisten - De Rød-Grønne;Partiliste;132
Fredensborgkredsen;7. Niverød;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;14
Fredensborgkredsen;7. Niverød;Ø;Enhedslisten - De Rød-Grønne;Mai Villadsen;18
Fredensborgkredsen;7. Niverød;Ø;Enhedslisten - De Rød-Grønne;Øjvind Vilsholm;2
Fredensborgkredsen;7. Niverød;Ø;Enhedslisten - De Rød-Grønne;Helena Jørgensen;3
Fredensborgkredsen;7. Niverød;Ø;Enhedslisten - De Rød-Grønne;Tormod Olsen;1
Fredensborgkredsen;7. Niverød;Ø;Enhedslisten - De Rød-Grønne;Casper Pedersen;1
Fredensborgkredsen;7. Niverød;Å;Alternativet;Partiliste;50
Fredensborgkredsen;7. Niverød;Å;Alternativet;Christian Poll;10
Fredensborgkredsen;7. Niverød;Å;Alternativet;Theresa Scavenius;17
Fredensborgkredsen;7. Niverød;Å;Alternativet;Julie Herdal Molbech;2
Fredensborgkredsen;7. Niverød;Å;Alternativet;Allon Hein Sørensen;1
Fredensborgkredsen;7. Niverød;Å;Alternativet;Bina Seff;1
Fredensborgkredsen;7. Niverød;Å;Alternativet;Susan Kjeldgaard;3
Fredensborgkredsen;7. Niverød;(Uden for parti);(Uden for parti);Hans Frederik Brobjerg;0
Fredensborgkredsen;7. Niverød;(Uden for parti);(Uden for parti);Gert Lassen;0
Fredensborgkredsen;8. Karlebo;A;Socialdemokratiet;Partiliste;42
Fredensborgkredsen;8. Karlebo;A;Socialdemokratiet;Per Frost Henriksen;35
Fredensborgkredsen;8. Karlebo;A;Socialdemokratiet;Maria Gudme;4
Fredensborgkredsen;8. Karlebo;A;Socialdemokratiet;Nick Hækkerup;8
Fredensborgkredsen;8. Karlebo;A;Socialdemokratiet;Miki Dam Larsen;4
Fredensborgkredsen;8. Karlebo;A;Socialdemokratiet;Henrik Møller;2
Fredensborgkredsen;8. Karlebo;A;Socialdemokratiet;Rasmus Stoklund;0
Fredensborgkredsen;8. Karlebo;A;Socialdemokratiet;David Trads;3
Fredensborgkredsen;8. Karlebo;B;Radikale Venstre;Partiliste;27
Fredensborgkredsen;8. Karlebo;B;Radikale Venstre;Kristian Hegaard;4
Fredensborgkredsen;8. Karlebo;B;Radikale Venstre;Martin Lidegaard;49
Fredensborgkredsen;8. Karlebo;B;Radikale Venstre;Camilla Kampmann;4
Fredensborgkredsen;8. Karlebo;B;Radikale Venstre;Jacob Netteberg;0
Fredensborgkredsen;8. Karlebo;B;Radikale Venstre;Christina Thorholm;3
Fredensborgkredsen;8. Karlebo;B;Radikale Venstre;Rikke Mortensen;0
Fredensborgkredsen;8. Karlebo;C;Det Konservative Folkeparti;Partiliste;61
Fredensborgkredsen;8. Karlebo;C;Det Konservative Folkeparti;Otto B. Christiansen;4
Fredensborgkredsen;8. Karlebo;C;Det Konservative Folkeparti;Mette Abildgaard;43
Fredensborgkredsen;8. Karlebo;C;Det Konservative Folkeparti;Birgitte Bergman;7
Fredensborgkredsen;8. Karlebo;C;Det Konservative Folkeparti;Lars Arne Christensen;2
Fredensborgkredsen;8. Karlebo;C;Det Konservative Folkeparti;Kjeld Haslund;0
Fredensborgkredsen;8. Karlebo;C;Det Konservative Folkeparti;Egil Hulgaard;2
Fredensborgkredsen;8. Karlebo;C;Det Konservative Folkeparti;Erik Lund;5
Fredensborgkredsen;8. Karlebo;D;Nye Borgerlige;Partiliste;11
Fredensborgkredsen;8. Karlebo;D;Nye Borgerlige;Mette Thiesen;12
Fredensborgkredsen;8. Karlebo;D;Nye Borgerlige;Leif Barbré Knudsen;0
Fredensborgkredsen;8. Karlebo;D;Nye Borgerlige;Nina Froberg;0
Fredensborgkredsen;8. Karlebo;D;Nye Borgerlige;Jesper Hammer;0
Fredensborgkredsen;8. Karlebo;D;Nye Borgerlige;Lene Kattrup;0
Fredensborgkredsen;8. Karlebo;D;Nye Borgerlige;Ulla Kokfelt;0
Fredensborgkredsen;8. Karlebo;D;Nye Borgerlige;Ditlev Otte-Trojel;0
Fredensborgkredsen;8. Karlebo;E;Klaus Riskær Pedersen;Partiliste;8
Fredensborgkredsen;8. Karlebo;E;Klaus Riskær Pedersen;Søren Søfelt;2
Fredensborgkredsen;8. Karlebo;F;SF - Socialistisk Folkeparti;Partiliste;27
Fredensborgkredsen;8. Karlebo;F;SF - Socialistisk Folkeparti;Anna Ockelmann;3
Fredensborgkredsen;8. Karlebo;F;SF - Socialistisk Folkeparti;Lucas Antonio Madsen;0
Fredensborgkredsen;8. Karlebo;F;SF - Socialistisk Folkeparti;Lise Müller;2
Fredensborgkredsen;8. Karlebo;F;SF - Socialistisk Folkeparti;Dorte Nørbo;0
Fredensborgkredsen;8. Karlebo;F;SF - Socialistisk Folkeparti;Trine Torp;6
Fredensborgkredsen;8. Karlebo;I;Liberal Alliance;Partiliste;21
Fredensborgkredsen;8. Karlebo;I;Liberal Alliance;Anders Samuelsen;29
Fredensborgkredsen;8. Karlebo;I;Liberal Alliance;May-Britt Kattrup;25
Fredensborgkredsen;8. Karlebo;I;Liberal Alliance;Ole F. Holleufer;0
Fredensborgkredsen;8. Karlebo;I;Liberal Alliance;Steffen Sjørslev;0
Fredensborgkredsen;8. Karlebo;K;Kristendemokraterne;Partiliste;8
Fredensborgkredsen;8. Karlebo;K;Kristendemokraterne;Britta Glønborg Kristensen;1
Fredensborgkredsen;8. Karlebo;K;Kristendemokraterne;Martin Rask Olsen;1
Fredensborgkredsen;8. Karlebo;K;Kristendemokraterne;Andreas Peters-Lehm;0
Fredensborgkredsen;8. Karlebo;O;Dansk Folkeparti;Partiliste;34
Fredensborgkredsen;8. Karlebo;O;Dansk Folkeparti;Morten Messerschmidt;12
Fredensborgkredsen;8. Karlebo;O;Dansk Folkeparti;Jan Erik Messmann;0
Fredensborgkredsen;8. Karlebo;O;Dansk Folkeparti;Poul Cullura;0
Fredensborgkredsen;8. Karlebo;O;Dansk Folkeparti;Preben Andersen;0
Fredensborgkredsen;8. Karlebo;O;Dansk Folkeparti;Glen Madsen;0
Fredensborgkredsen;8. Karlebo;O;Dansk Folkeparti;Marlene Harpsøe;2
Fredensborgkredsen;8. Karlebo;P;Stram Kurs;Partiliste;6
Fredensborgkredsen;8. Karlebo;P;Stram Kurs;Iben Thranholm;1
Fredensborgkredsen;8. Karlebo;P;Stram Kurs;Casper Hansen;0
Fredensborgkredsen;8. Karlebo;V;Venstre, Danmarks Liberale Parti;Partiliste;103
Fredensborgkredsen;8. Karlebo;V;Venstre, Danmarks Liberale Parti;Kristian N. Jensen;9
Fredensborgkredsen;8. Karlebo;V;Venstre, Danmarks Liberale Parti;Hans Andersen;8
Fredensborgkredsen;8. Karlebo;V;Venstre, Danmarks Liberale Parti;Thomas Bak;9
Fredensborgkredsen;8. Karlebo;V;Venstre, Danmarks Liberale Parti;Claus Hjort Frederiksen;39
Fredensborgkredsen;8. Karlebo;V;Venstre, Danmarks Liberale Parti;Anna Libak;22
Fredensborgkredsen;8. Karlebo;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;23
Fredensborgkredsen;8. Karlebo;Ø;Enhedslisten - De Rød-Grønne;Partiliste;15
Fredensborgkredsen;8. Karlebo;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;5
Fredensborgkredsen;8. Karlebo;Ø;Enhedslisten - De Rød-Grønne;Mai Villadsen;3
Fredensborgkredsen;8. Karlebo;Ø;Enhedslisten - De Rød-Grønne;Øjvind Vilsholm;2
Fredensborgkredsen;8. Karlebo;Ø;Enhedslisten - De Rød-Grønne;Helena Jørgensen;0
Fredensborgkredsen;8. Karlebo;Ø;Enhedslisten - De Rød-Grønne;Tormod Olsen;0
Fredensborgkredsen;8. Karlebo;Ø;Enhedslisten - De Rød-Grønne;Casper Pedersen;0
Fredensborgkredsen;8. Karlebo;Å;Alternativet;Partiliste;15
Fredensborgkredsen;8. Karlebo;Å;Alternativet;Christian Poll;3
Fredensborgkredsen;8. Karlebo;Å;Alternativet;Theresa Scavenius;6
Fredensborgkredsen;8. Karlebo;Å;Alternativet;Julie Herdal Molbech;1
Fredensborgkredsen;8. Karlebo;Å;Alternativet;Allon Hein Sørensen;1
Fredensborgkredsen;8. Karlebo;Å;Alternativet;Bina Seff;0
Fredensborgkredsen;8. Karlebo;Å;Alternativet;Susan Kjeldgaard;0
Fredensborgkredsen;8. Karlebo;(Uden for parti);(Uden for parti);Hans Frederik Brobjerg;0
Fredensborgkredsen;8. Karlebo;(Uden for parti);(Uden for parti);Gert Lassen;1
Fredensborgkredsen;9. Nivå;A;Socialdemokratiet;Partiliste;223
Fredensborgkredsen;9. Nivå;A;Socialdemokratiet;Per Frost Henriksen;132
Fredensborgkredsen;9. Nivå;A;Socialdemokratiet;Maria Gudme;28
Fredensborgkredsen;9. Nivå;A;Socialdemokratiet;Nick Hækkerup;59
Fredensborgkredsen;9. Nivå;A;Socialdemokratiet;Miki Dam Larsen;8
Fredensborgkredsen;9. Nivå;A;Socialdemokratiet;Henrik Møller;11
Fredensborgkredsen;9. Nivå;A;Socialdemokratiet;Rasmus Stoklund;9
Fredensborgkredsen;9. Nivå;A;Socialdemokratiet;David Trads;21
Fredensborgkredsen;9. Nivå;B;Radikale Venstre;Partiliste;105
Fredensborgkredsen;9. Nivå;B;Radikale Venstre;Kristian Hegaard;53
Fredensborgkredsen;9. Nivå;B;Radikale Venstre;Martin Lidegaard;136
Fredensborgkredsen;9. Nivå;B;Radikale Venstre;Camilla Kampmann;13
Fredensborgkredsen;9. Nivå;B;Radikale Venstre;Jacob Netteberg;1
Fredensborgkredsen;9. Nivå;B;Radikale Venstre;Christina Thorholm;9
