Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;184
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Jesper Yde Knudsen;18
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Nikolaj Villumsen;12
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Søren Egge Rasmussen;15
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Anne Hegelund;15
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Maja W. Albrechtsen;2
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;0
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Helle Nielsen;2
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Karina Hjorth;2
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Peder Meyhoff;0
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Else Kayser;1
Djurskredsen;1. Kulturhuset Pavillonen;Ø;Enhedslisten - De Rød-Grønne;Malene Erenskjold;4
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Partiliste;83
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Torsten Gejl;19
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Mira Issa Bloch;4
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Nilas Bay-Foged;1
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Rasmus Foged;0
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Birgitte Kehler Holst;2
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;HC Molbech;1
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Helle Wium;3
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Carsten Borup;0
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Niels Christiansen;0
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Line Aaen;12
Djurskredsen;1. Kulturhuset Pavillonen;Å;Alternativet;Peter Barner Steinbrenner;0
Djurskredsen;1. Kulturhuset Pavillonen;(Uden for parti);(Uden for parti);Chresten H. Ibsen;6
Djurskredsen;1. Kulturhuset Pavillonen;(Uden for parti);(Uden for parti);Hans Schultz;0
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Partiliste;7
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Leif Lahn Jensen;8
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Camilla Fabricius;0
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Dorthe Hindborg;0
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Daniel Toft Jakobsen;0
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Jens Joel;0
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Henrik Dam Kristensen;0
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Malte Larsen;3
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Thyge Risvig;0
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Iben Sønderup;0
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Christen Sørensen;0
Djurskredsen;2. Anholt Skole;A;Socialdemokratiet;Nicolai Wammen;2
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Partiliste;5
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Michael Skaaning Johansen;0
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Susan Kronborg;0
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Karen Melchior;0
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Søren Bo Pedersen;0
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Katrine Robsøe;0
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Morten Kjær Sørensen;0
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Henrik Vinther;0
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Morten Østergaard;1
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Anne Sophie Callesen;0
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Bassam El-Daoud;0
Djurskredsen;2. Anholt Skole;B;Radikale Venstre;Tom Brøcher Jakobsen;0
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Partiliste;8
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Jane Christensen;0
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Ali Aminali;0
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Charlotte Green;1
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Lars Jensen;0
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Mona Juul;0
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Victoria D. Kilpatrick;0
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Anders Krojgaard Lund;0
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;David Munk-Bogballe;0
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Niels Rosenberg;0
Djurskredsen;2. Anholt Skole;C;Det Konservative Folkeparti;Jens Salling;0
Djurskredsen;2. Anholt Skole;D;Nye Borgerlige;Partiliste;0
Djurskredsen;2. Anholt Skole;D;Nye Borgerlige;Lars Boje Mathiesen;0
Djurskredsen;2. Anholt Skole;D;Nye Borgerlige;Niels-Christian Braad;0
Djurskredsen;2. Anholt Skole;D;Nye Borgerlige;Niels Børge Eriksen;0
Djurskredsen;2. Anholt Skole;D;Nye Borgerlige;Ulrik Hermann;0
Djurskredsen;2. Anholt Skole;D;Nye Borgerlige;Inger-Marie Tryde Martensen;0
Djurskredsen;2. Anholt Skole;D;Nye Borgerlige;Lars Axel Nielsen;0
Djurskredsen;2. Anholt Skole;D;Nye Borgerlige;Caroline Mathilde Reitzel;0
Djurskredsen;2. Anholt Skole;E;Klaus Riskær Pedersen;Partiliste;1
Djurskredsen;2. Anholt Skole;E;Klaus Riskær Pedersen;Mogens Birkelund;0
Djurskredsen;2. Anholt Skole;E;Klaus Riskær Pedersen;Dennis Kronborg;0
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Partiliste;6
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Kirsten Normann Andersen;1
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Anna Brændemose;0
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Charlotte Broman Mølbæk;0
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Aleksander Myrhøj;0
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Charlotte Vindeløv;1
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Morten Siig Henriksen;0
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Niels Callesøe;0
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Theis Rubinke Sørensen;0
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Jan Tidemand;0
Djurskredsen;2. Anholt Skole;F;SF - Socialistisk Folkeparti;Paw Amdisen;0
Djurskredsen;2. Anholt Skole;I;Liberal Alliance;Partiliste;2
Djurskredsen;2. Anholt Skole;I;Liberal Alliance;Ole Birk Olesen;0
Djurskredsen;2. Anholt Skole;I;Liberal Alliance;Jens Meilvang;0
Djurskredsen;2. Anholt Skole;I;Liberal Alliance;Iben Høiaas Jeppesen;0
Djurskredsen;2. Anholt Skole;I;Liberal Alliance;Jakob Rixen;0
Djurskredsen;2. Anholt Skole;I;Liberal Alliance;Ida Bihl;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Partiliste;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Isabella Arendt;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Birgit Jakobsen;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Sven-Erik F. Jørgensen;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Simon Overby Kristensen;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Kristian Søndergaard Larsen;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Nils-Erik Mulvad;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Jens Jul Nielsen;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Anja Smedstrup Christensen;0
Djurskredsen;2. Anholt Skole;K;Kristendemokraterne;Esper Thidemann;0
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Partiliste;10
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Kim Christiansen;3
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Jakob Søgaard Clausen;0
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Ole Revsgaard Andersen;0
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Steen Thomsen;0
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Knud N. Mathiesen;0
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Steffen Graff Daugaard;0
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Hans Kristian Skibby;0
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Mette Hjermind Dencker;1
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Michael Nedersøe;0
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Claus Kvist Hansen;0
Djurskredsen;2. Anholt Skole;O;Dansk Folkeparti;Nick Zimmermann;0
Djurskredsen;2. Anholt Skole;P;Stram Kurs;Partiliste;0
Djurskredsen;2. Anholt Skole;P;Stram Kurs;Helmuth Nyborg;0
Djurskredsen;2. Anholt Skole;P;Stram Kurs;Anitta Nørgaard Johansen;0
Djurskredsen;2. Anholt Skole;P;Stram Kurs;René Paw Christensen;0
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Partiliste;4
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Britt Bager;3
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Birte M. Andersen;0
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Heidi Bank;0
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Anders G. Christensen;0
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Jakob Ellemann-Jensen;2
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Michael Aastrup Jensen;1
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Karina Rohrberg Jessen;1
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Gustav Juul;0
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Troels Lund Poulsen;0
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Simon Ø. Simonsen;0
Djurskredsen;2. Anholt Skole;V;Venstre, Danmarks Liberale Parti;Fatma Øktem;0
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Partiliste;14
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Jesper Yde Knudsen;0
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Nikolaj Villumsen;0
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Søren Egge Rasmussen;0
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Anne Hegelund;1
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Maja W. Albrechtsen;2
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;0
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Helle Nielsen;0
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Karina Hjorth;0
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Peder Meyhoff;0
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Else Kayser;0
Djurskredsen;2. Anholt Skole;Ø;Enhedslisten - De Rød-Grønne;Malene Erenskjold;0
Djurskredsen;2. Anholt Skole;Å;Alternativet;Partiliste;3
Djurskredsen;2. Anholt Skole;Å;Alternativet;Torsten Gejl;0
Djurskredsen;2. Anholt Skole;Å;Alternativet;Mira Issa Bloch;1
Djurskredsen;2. Anholt Skole;Å;Alternativet;Nilas Bay-Foged;0
Djurskredsen;2. Anholt Skole;Å;Alternativet;Rasmus Foged;0
Djurskredsen;2. Anholt Skole;Å;Alternativet;Birgitte Kehler Holst;0
Djurskredsen;2. Anholt Skole;Å;Alternativet;HC Molbech;0
Djurskredsen;2. Anholt Skole;Å;Alternativet;Helle Wium;0
Djurskredsen;2. Anholt Skole;Å;Alternativet;Carsten Borup;0
Djurskredsen;2. Anholt Skole;Å;Alternativet;Niels Christiansen;0
Djurskredsen;2. Anholt Skole;Å;Alternativet;Line Aaen;1
Djurskredsen;2. Anholt Skole;Å;Alternativet;Peter Barner Steinbrenner;0
Djurskredsen;2. Anholt Skole;(Uden for parti);(Uden for parti);Chresten H. Ibsen;0
Djurskredsen;2. Anholt Skole;(Uden for parti);(Uden for parti);Hans Schultz;0
Djurskredsen;2. Mols;A;Socialdemokratiet;Partiliste;259
Djurskredsen;2. Mols;A;Socialdemokratiet;Leif Lahn Jensen;199
Djurskredsen;2. Mols;A;Socialdemokratiet;Camilla Fabricius;22
Djurskredsen;2. Mols;A;Socialdemokratiet;Dorthe Hindborg;3
Djurskredsen;2. Mols;A;Socialdemokratiet;Daniel Toft Jakobsen;3
Djurskredsen;2. Mols;A;Socialdemokratiet;Jens Joel;9
Djurskredsen;2. Mols;A;Socialdemokratiet;Henrik Dam Kristensen;14
Djurskredsen;2. Mols;A;Socialdemokratiet;Malte Larsen;4
Djurskredsen;2. Mols;A;Socialdemokratiet;Thyge Risvig;1
Djurskredsen;2. Mols;A;Socialdemokratiet;Iben Sønderup;6
Djurskredsen;2. Mols;A;Socialdemokratiet;Christen Sørensen;10
Djurskredsen;2. Mols;A;Socialdemokratiet;Nicolai Wammen;89
Djurskredsen;2. Mols;B;Radikale Venstre;Partiliste;59
Djurskredsen;2. Mols;B;Radikale Venstre;Michael Skaaning Johansen;14
Djurskredsen;2. Mols;B;Radikale Venstre;Susan Kronborg;6
Djurskredsen;2. Mols;B;Radikale Venstre;Karen Melchior;5
Djurskredsen;2. Mols;B;Radikale Venstre;Søren Bo Pedersen;1
Djurskredsen;2. Mols;B;Radikale Venstre;Katrine Robsøe;5
Djurskredsen;2. Mols;B;Radikale Venstre;Morten Kjær Sørensen;1
Djurskredsen;2. Mols;B;Radikale Venstre;Henrik Vinther;6
Djurskredsen;2. Mols;B;Radikale Venstre;Morten Østergaard;58
Djurskredsen;2. Mols;B;Radikale Venstre;Anne Sophie Callesen;6
Djurskredsen;2. Mols;B;Radikale Venstre;Bassam El-Daoud;6
Djurskredsen;2. Mols;B;Radikale Venstre;Tom Brøcher Jakobsen;0
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Partiliste;84
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Jane Christensen;7
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Ali Aminali;3
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Charlotte Green;7
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Lars Jensen;0
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Mona Juul;17
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Victoria D. Kilpatrick;1
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Anders Krojgaard Lund;1
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;David Munk-Bogballe;0
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Niels Rosenberg;3
Djurskredsen;2. Mols;C;Det Konservative Folkeparti;Jens Salling;3
Djurskredsen;2. Mols;D;Nye Borgerlige;Partiliste;32
Djurskredsen;2. Mols;D;Nye Borgerlige;Lars Boje Mathiesen;12
Djurskredsen;2. Mols;D;Nye Borgerlige;Niels-Christian Braad;1
Djurskredsen;2. Mols;D;Nye Borgerlige;Niels Børge Eriksen;0
Djurskredsen;2. Mols;D;Nye Borgerlige;Ulrik Hermann;0
Djurskredsen;2. Mols;D;Nye Borgerlige;Inger-Marie Tryde Martensen;1
Djurskredsen;2. Mols;D;Nye Borgerlige;Lars Axel Nielsen;0
Djurskredsen;2. Mols;D;Nye Borgerlige;Caroline Mathilde Reitzel;1
Djurskredsen;2. Mols;E;Klaus Riskær Pedersen;Partiliste;35
Djurskredsen;2. Mols;E;Klaus Riskær Pedersen;Mogens Birkelund;0
Djurskredsen;2. Mols;E;Klaus Riskær Pedersen;Dennis Kronborg;1
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Partiliste;113
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Kirsten Normann Andersen;62
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Anna Brændemose;10
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Charlotte Broman Mølbæk;7
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Aleksander Myrhøj;1
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Charlotte Vindeløv;4
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Morten Siig Henriksen;20
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Niels Callesøe;1
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Theis Rubinke Sørensen;2
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Jan Tidemand;3
Djurskredsen;2. Mols;F;SF - Socialistisk Folkeparti;Paw Amdisen;0
Djurskredsen;2. Mols;I;Liberal Alliance;Partiliste;11
Djurskredsen;2. Mols;I;Liberal Alliance;Ole Birk Olesen;3
Djurskredsen;2. Mols;I;Liberal Alliance;Jens Meilvang;10
Djurskredsen;2. Mols;I;Liberal Alliance;Iben Høiaas Jeppesen;0
Djurskredsen;2. Mols;I;Liberal Alliance;Jakob Rixen;1
Djurskredsen;2. Mols;I;Liberal Alliance;Ida Bihl;3
Djurskredsen;2. Mols;K;Kristendemokraterne;Partiliste;6
Djurskredsen;2. Mols;K;Kristendemokraterne;Isabella Arendt;25
Djurskredsen;2. Mols;K;Kristendemokraterne;Birgit Jakobsen;0
Djurskredsen;2. Mols;K;Kristendemokraterne;Sven-Erik F. Jørgensen;0
Djurskredsen;2. Mols;K;Kristendemokraterne;Simon Overby Kristensen;0
Djurskredsen;2. Mols;K;Kristendemokraterne;Kristian Søndergaard Larsen;0
Djurskredsen;2. Mols;K;Kristendemokraterne;Nils-Erik Mulvad;0
Djurskredsen;2. Mols;K;Kristendemokraterne;Jens Jul Nielsen;0
Djurskredsen;2. Mols;K;Kristendemokraterne;Anja Smedstrup Christensen;0
Djurskredsen;2. Mols;K;Kristendemokraterne;Esper Thidemann;0
Djurskredsen;2. Mols;O;Dansk Folkeparti;Partiliste;172
Djurskredsen;2. Mols;O;Dansk Folkeparti;Kim Christiansen;31
Djurskredsen;2. Mols;O;Dansk Folkeparti;Jakob Søgaard Clausen;12
Djurskredsen;2. Mols;O;Dansk Folkeparti;Ole Revsgaard Andersen;0
Djurskredsen;2. Mols;O;Dansk Folkeparti;Steen Thomsen;8
Djurskredsen;2. Mols;O;Dansk Folkeparti;Knud N. Mathiesen;1
Djurskredsen;2. Mols;O;Dansk Folkeparti;Steffen Graff Daugaard;2
Djurskredsen;2. Mols;O;Dansk Folkeparti;Hans Kristian Skibby;1
Djurskredsen;2. Mols;O;Dansk Folkeparti;Mette Hjermind Dencker;53
Djurskredsen;2. Mols;O;Dansk Folkeparti;Michael Nedersøe;1
Djurskredsen;2. Mols;O;Dansk Folkeparti;Claus Kvist Hansen;3
Djurskredsen;2. Mols;O;Dansk Folkeparti;Nick Zimmermann;4
Djurskredsen;2. Mols;P;Stram Kurs;Partiliste;20
Djurskredsen;2. Mols;P;Stram Kurs;Helmuth Nyborg;6
Djurskredsen;2. Mols;P;Stram Kurs;Anitta Nørgaard Johansen;1
Djurskredsen;2. Mols;P;Stram Kurs;René Paw Christensen;0
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Partiliste;218
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Britt Bager;226
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Birte M. Andersen;2
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Heidi Bank;8
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Anders G. Christensen;15
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Jakob Ellemann-Jensen;85
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Michael Aastrup Jensen;81
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Karina Rohrberg Jessen;3
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Gustav Juul;4
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Troels Lund Poulsen;13
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Simon Ø. Simonsen;0
Djurskredsen;2. Mols;V;Venstre, Danmarks Liberale Parti;Fatma Øktem;5
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Partiliste;136
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Jesper Yde Knudsen;35
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Nikolaj Villumsen;10
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Søren Egge Rasmussen;10
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Anne Hegelund;27
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Maja W. Albrechtsen;5
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;1
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Helle Nielsen;0
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Karina Hjorth;4
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Peder Meyhoff;1
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Else Kayser;4
Djurskredsen;2. Mols;Ø;Enhedslisten - De Rød-Grønne;Malene Erenskjold;2
Djurskredsen;2. Mols;Å;Alternativet;Partiliste;72
Djurskredsen;2. Mols;Å;Alternativet;Torsten Gejl;8
Djurskredsen;2. Mols;Å;Alternativet;Mira Issa Bloch;6
Djurskredsen;2. Mols;Å;Alternativet;Nilas Bay-Foged;0
Djurskredsen;2. Mols;Å;Alternativet;Rasmus Foged;2
Djurskredsen;2. Mols;Å;Alternativet;Birgitte Kehler Holst;3
Djurskredsen;2. Mols;Å;Alternativet;HC Molbech;0
Djurskredsen;2. Mols;Å;Alternativet;Helle Wium;5
Djurskredsen;2. Mols;Å;Alternativet;Carsten Borup;0
Djurskredsen;2. Mols;Å;Alternativet;Niels Christiansen;0
Djurskredsen;2. Mols;Å;Alternativet;Line Aaen;14
Djurskredsen;2. Mols;Å;Alternativet;Peter Barner Steinbrenner;1
Djurskredsen;2. Mols;(Uden for parti);(Uden for parti);Chresten H. Ibsen;2
Djurskredsen;2. Mols;(Uden for parti);(Uden for parti);Hans Schultz;2
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Partiliste;138
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Leif Lahn Jensen;273
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Camilla Fabricius;8
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Dorthe Hindborg;2
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Daniel Toft Jakobsen;1
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Jens Joel;10
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Henrik Dam Kristensen;5
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Malte Larsen;5
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Thyge Risvig;0
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Iben Sønderup;2
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Christen Sørensen;0
Djurskredsen;3. Kulturhuset Stationen;A;Socialdemokratiet;Nicolai Wammen;31
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Partiliste;20
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Michael Skaaning Johansen;2
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Susan Kronborg;1
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Karen Melchior;2
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Søren Bo Pedersen;0
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Katrine Robsøe;1
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Morten Kjær Sørensen;0
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Henrik Vinther;0
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Morten Østergaard;21
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Anne Sophie Callesen;3
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Bassam El-Daoud;0
Djurskredsen;3. Kulturhuset Stationen;B;Radikale Venstre;Tom Brøcher Jakobsen;0
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Partiliste;25
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Jane Christensen;6
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Ali Aminali;1
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Charlotte Green;1
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Lars Jensen;1
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Mona Juul;3
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Victoria D. Kilpatrick;1
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Anders Krojgaard Lund;0
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;David Munk-Bogballe;0
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Niels Rosenberg;1
Djurskredsen;3. Kulturhuset Stationen;C;Det Konservative Folkeparti;Jens Salling;0
Djurskredsen;3. Kulturhuset Stationen;D;Nye Borgerlige;Partiliste;41
Djurskredsen;3. Kulturhuset Stationen;D;Nye Borgerlige;Lars Boje Mathiesen;10
Djurskredsen;3. Kulturhuset Stationen;D;Nye Borgerlige;Niels-Christian Braad;0
